County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Lyman County, South Dakota",6.7,38.1,23.8,8.5,14.6,5.2,90.1,46,085
"Deuel County, South Dakota",5.7,37.7,18.5,11.0,19.1,4.5,90.8,46,039
"Brule County, South Dakota",3.7,30.7,20.1,12.0,16.8,7.9,87.5,46,015
"Gregory County, South Dakota",6.6,34.4,24.8,9.6,15.6,4.9,89.3,46,053
"Minnehaha County, South Dakota",4.5,27.2,21.1,12.0,22.3,9.6,92.2,46,099
"Clark County, South Dakota",5.3,40.3,22.5,9.7,15.8,2.8,91.0,46,025
"Kingsbury County, South Dakota",5.1,37.9,19.3,11.4,16.4,6.4,91.3,46,077
"Clay County, South Dakota",2.7,21.7,19.7,6.0,25.0,23.4,95.9,46,027
"Dewey County, South Dakota",11.8,35.6,23.0,11.0,12.2,3.7,85.6,46,041
"Hughes County, South Dakota",4.7,27.8,19.5,9.5,25.1,10.4,92.3,46,065
"Sanborn County, South Dakota",4.2,40.0,18.7,13.2,14.6,5.1,91.6,46,111
"Hand County, South Dakota",3.8,32.7,23.7,14.0,17.6,5.7,93.7,46,059
"Yankton County, South Dakota",6.3,33.0,20.3,9.5,17.8,10.4,90.9,46,135
"Beadle County, South Dakota",5.6,35.3,17.5,12.5,15.3,4.8,85.3,46,005
"Davison County, South Dakota",5.6,30.6,23.0,14.1,17.8,6.1,91.7,46,035
"Jerauld County, South Dakota",5.4,40.8,16.8,10.4,14.9,5.8,88.7,46,073
"Stanley County, South Dakota",3.5,33.1,17.4,12.4,17.5,13.8,94.1,46,117
"Potter County, South Dakota",2.3,36.0,22.4,11.2,15.7,6.1,91.4,46,107
"Charles Mix County, South Dakota",7.9,38.2,20.2,12.0,13.8,3.7,87.9,46,023
"Marshall County, South Dakota",4.5,32.4,20.4,15.3,18.7,5.3,92.2,46,091
"Perkins County, South Dakota",3.1,37.1,21.6,15.1,13.6,6.3,93.8,46,105
"Benzie County, Michigan",4.1,31.8,22.2,10.2,17.7,11.6,93.5,26,019
"Schoolcraft County, Michigan",6.0,44.3,21.3,8.7,11.0,4.8,90.1,26,153
"Wayne County, Michigan",9.6,30.0,24.1,8.4,14.1,9.2,85.9,26,163
"Grand Traverse County, Michigan",3.6,24.4,24.9,10.8,21.8,13.3,95.2,26,055
"Mackinac County, Michigan",6.9,34.3,25.2,9.0,12.7,9.1,90.2,26,097
"Genesee County, Michigan",7.2,31.9,26.7,10.9,13.3,7.6,90.4,26,049
"Otoe County, Nebraska",4.9,36.4,21.1,12.3,15.8,5.9,91.5,31,131
"Red Willow County, Nebraska",6.2,31.7,29.5,12.2,12.2,6.7,92.1,31,145
"Cedar County, Nebraska",4.3,35.2,21.1,16.7,13.9,5.5,92.6,31,027
"Dawes County, Nebraska",2.7,23.9,24.8,9.5,20.3,16.6,95.3,31,045
"Johnson County, Nebraska",8.1,42.2,17.2,10.7,10.9,5.1,86.2,31,097
"Cheyenne County, Nebraska",3.7,28.3,27.0,11.8,20.1,6.1,93.3,31,033
"Dawson County, Nebraska",8.0,32.0,20.1,10.1,10.9,4.7,77.9,31,047
"Garfield County, Nebraska",1.9,30.5,30.9,12.5,16.8,5.4,96.1,31,071
"McPherson County, Nebraska",5.9,24.9,24.3,15.1,18.0,6.8,89.1,31,117
"Nance County, Nebraska",4.4,36.5,23.6,11.5,11.3,8.5,91.5,31,125
"Stanton County, Nebraska",3.3,32.3,24.8,19.3,12.1,4.5,93.0,31,167
"Valley County, Nebraska",4.7,36.3,24.6,8.7,17.7,5.2,92.5,31,175
"Churchill County, Nevada",5.0,32.4,30.2,10.9,12.2,5.3,90.9,32,001
"Douglas County, Nevada",3.9,24.1,29.2,11.6,17.9,11.0,93.7,32,005
"Pershing County, Nevada",10.4,33.7,25.2,8.0,7.8,7.0,81.7,32,027
"Eureka County, Nevada",4.6,39.0,32.7,9.8,11.0,0.7,93.2,32,011
"Humboldt County, Nevada",9.5,34.3,25.2,7.9,9.8,6.4,83.6,32,013
"White Pine County, Nevada",10.1,37.9,23.6,9.5,10.6,4.3,85.9,32,033
"Elko County, Nevada",8.6,29.6,28.2,9.2,11.4,6.9,85.2,32,007
"Nye County, Nevada",10.6,36.9,27.7,9.7,8.4,3.1,85.8,32,023
"Storey County, Nevada",4.6,30.0,30.6,5.6,20.4,8.3,94.8,32,029
"Clark County, Nevada",8.2,28.6,25.4,7.9,15.8,8.1,85.7,32,003
"Lyon County, Nevada",9.2,32.5,30.2,10.5,9.7,4.2,87.1,32,019
"Cheshire County, New Hampshire",4.9,31.3,18.8,10.2,19.5,13.1,93.0,33,005
"Grafton County, New Hampshire",4.9,27.0,17.0,8.3,20.3,20.1,92.8,33,009
"Rockingham County, New Hampshire",3.7,25.1,18.7,10.3,25.5,15.3,94.8,33,015
"Sullivan County, New Hampshire",6.7,37.2,17.5,9.5,17.0,9.8,91.1,33,019
"Hillsborough County, New Hampshire",5.3,26.3,18.4,9.8,23.8,13.5,91.8,33,011
"Coos County, New Hampshire",7.7,40.1,19.6,10.8,12.2,5.8,88.6,33,007
"Carroll County, New Hampshire",4.7,29.9,19.9,10.4,21.0,12.6,93.8,33,003
"Mercer County, New Jersey",6.5,24.5,16.1,5.5,21.5,20.4,88.0,34,021
"Cumberland County, New Jersey",12.8,38.5,17.7,7.0,10.1,4.6,77.9,34,011
"Somerset County, New Jersey",2.8,20.0,14.1,6.1,29.6,24.9,94.7,34,035
"Ocean County, New Jersey",5.5,33.9,20.8,7.9,19.4,9.8,91.8,34,029
"Atlantic County, New Jersey",8.0,32.1,20.1,7.3,18.3,9.1,86.9,34,001
"Middlesex County, New Jersey",5.0,25.7,15.0,6.3,25.3,17.4,89.8,34,023
"Salem County, New Jersey",7.7,37.7,18.9,10.1,14.3,6.7,87.7,34,033
"Cape May County, New Jersey",5.7,32.6,19.5,7.7,20.6,10.8,91.2,34,009
"Camden County, New Jersey",7.1,30.1,19.5,7.0,20.0,11.8,88.4,34,007
"Union County, New Jersey",6.1,28.7,16.6,5.8,21.0,14.0,86.2,34,039
"Hudson County, New Jersey",6.8,25.7,13.2,4.4,25.6,15.2,84.2,34,017
"Hunterdon County, New Jersey",2.9,21.2,15.4,6.5,30.7,21.3,95.1,34,019
"Morris County, New Jersey",2.9,20.2,13.9,6.6,30.9,22.7,94.3,34,027
"Hidalgo County, New Mexico",11.2,33.7,22.2,9.1,9.2,5.0,79.2,35,023
"McKinley County, New Mexico",15.2,33.7,22.8,7.3,6.3,5.3,75.4,35,031
"Sandoval County, New Mexico",7.2,25.0,25.5,9.2,18.3,11.7,89.7,35,043
"Grant County, New Mexico",7.4,25.5,26.0,8.3,16.2,11.1,87.1,35,017
"Curry County, New Mexico",10.0,27.5,26.3,9.5,13.1,6.7,83.0,35,009
"Eddy County, New Mexico",9.8,36.9,22.3,9.3,10.0,6.0,84.5,35,015
"Mora County, New Mexico",5.9,34.9,37.1,8.5,5.9,5.2,91.6,35,033
"San Juan County, New Mexico",10.0,30.7,27.6,10.7,8.6,6.6,84.2,35,045
"Benton County, Mississippi",19.0,33.9,20.4,5.2,5.7,4.6,69.9,28,009
"Franklin County, Mississippi",7.8,35.1,25.1,8.8,10.9,4.4,84.3,28,037
"Coahoma County, Mississippi",13.4,24.5,24.0,13.1,11.5,5.6,78.7,28,027
"Jasper County, Mississippi",12.6,37.2,20.8,10.6,9.7,4.8,83.1,28,061
"Jones County, Mississippi",9.6,30.5,22.0,10.2,11.8,8.8,83.3,28,067
"Walthall County, Mississippi",12.3,45.8,13.4,7.9,7.3,6.1,80.5,28,147
"Monroe County, Mississippi",12.0,35.8,19.7,8.4,11.8,5.4,81.1,28,095
"Greene County, Virginia",7.2,30.7,21.3,6.6,14.6,13.1,86.4,51,079
"Hanover County, Virginia",5.0,25.6,20.3,8.0,26.0,13.2,93.1,51,085
"Lunenburg County, Virginia",14.9,39.8,20.7,6.5,7.9,2.7,77.6,51,111
"Orange County, Virginia",8.3,34.9,22.3,7.0,14.6,9.6,88.4,51,137
"Emporia city, Virginia",14.0,35.9,20.1,8.2,10.3,3.1,77.6,51,595
"Wythe County, Virginia",8.8,38.4,19.1,10.0,11.3,7.3,86.0,51,197
"Chesapeake city, Virginia",5.7,25.0,25.3,9.4,20.1,12.3,92.2,51,550
"Harrisonburg city, Virginia",7.7,26.4,15.3,6.5,20.5,15.5,84.1,51,660
"Albemarle County, Virginia",5.1,16.6,15.7,5.6,27.4,26.1,91.4,51,003
"Bedford County, Virginia",7.0,31.3,20.8,8.8,17.6,11.3,89.8,51,019
"Buckingham County, Virginia",12.6,43.8,16.8,6.0,7.0,4.2,77.9,51,029
"Wise County, Virginia",15.2,30.7,21.2,8.4,8.9,5.6,74.8,51,195
"Covington city, Virginia",9.8,43.3,19.9,7.9,10.3,5.0,86.3,51,580
"Portsmouth city, Virginia",9.1,29.8,28.0,8.5,13.8,7.5,87.5,51,740
"Virginia Beach city, Virginia",4.8,21.4,26.1,10.5,22.6,12.6,93.2,51,810
"Alleghany County, Virginia",9.9,40.0,20.3,9.9,10.4,5.0,85.6,51,005
"Galax city, Virginia",15.8,33.3,19.4,6.4,7.4,4.9,71.4,51,640
"Westmoreland County, Virginia",8.7,32.6,24.6,8.5,13.1,7.3,86.1,51,193
"Northumberland County, Virginia",7.2,32.4,21.7,8.1,17.4,11.1,90.6,51,133
"Pulaski County, Virginia",8.5,32.7,21.6,12.5,12.5,7.0,86.2,51,155
"Warren County, Virginia",10.7,36.0,21.7,7.5,14.6,6.6,86.3,51,187
"Danville city, Virginia",11.5,29.8,24.9,9.0,11.5,6.9,82.0,51,590
"Fredericksburg city, Virginia",5.8,23.2,19.2,5.3,23.8,18.3,89.7,51,630
"Amherst County, Virginia",9.7,35.7,20.5,9.8,12.9,6.3,85.2,51,009
"Bath County, Virginia",8.3,41.3,26.0,5.0,11.4,3.5,87.2,51,017
"Hopewell city, Virginia",11.9,36.4,24.0,7.7,9.3,4.2,81.5,51,670
"Newport News city, Virginia",6.7,28.6,26.1,10.0,16.1,9.3,90.1,51,700
"Frederick County, Virginia",7.0,32.6,19.3,8.7,16.5,11.6,88.6,51,069
"Lynchburg city, Virginia",7.2,25.4,20.3,8.5,20.2,14.6,88.9,51,680
"York County, Virginia",3.3,18.1,20.2,10.6,24.1,21.4,94.4,51,199
"Martinsville city, Virginia",11.7,31.2,20.7,9.5,14.1,7.2,82.8,51,690
"Nelson County, Virginia",8.9,31.5,16.3,5.8,17.1,15.0,85.6,51,125
"Pittsylvania County, Virginia",11.7,35.3,23.7,9.1,9.2,4.7,82.0,51,143
"Buena Vista city, Virginia",10.2,39.0,21.9,5.7,8.1,7.8,82.5,51,530
"Falls Church city, Virginia",1.0,5.5,11.0,3.8,35.3,43.2,98.8,51,610
"Petersburg city, Virginia",12.9,34.3,23.3,5.4,10.7,7.3,81.0,51,730
"Poquoson city, Virginia",2.6,26.0,18.0,9.2,21.8,21.0,96.0,51,735
"Fairfax city, Virginia",3.5,13.2,14.5,6.6,30.5,28.2,93.0,51,600
"Waynesboro city, Virginia",9.6,32.8,22.2,6.6,14.1,10.8,86.6,51,820
"Roanoke city, Virginia",8.7,32.7,20.2,8.8,15.1,8.7,85.5,51,770
"Suffolk city, Virginia",7.5,28.1,23.9,8.7,16.5,11.6,88.8,51,800
"Norfolk city, Virginia",8.8,25.6,25.8,8.3,17.0,11.0,87.7,51,710
"Chesterfield County, Virginia",4.6,23.4,20.7,8.2,24.9,14.9,92.1,51,041
"Fairfax County, Virginia",3.4,12.8,12.8,5.4,30.9,30.2,92.1,51,059
"Okanogan County, Washington",8.6,30.1,25.1,9.3,12.5,6.6,83.5,53,047
"Kittitas County, Washington",5.3,23.5,26.3,7.5,22.8,11.9,92.1,53,037
"Benton County, Washington",4.8,24.3,25.4,10.5,18.4,11.6,90.1,53,005
"Clark County, Washington",5.3,23.9,27.5,11.1,19.6,10.2,92.3,53,011
"Asotin County, Washington",8.8,28.1,30.1,11.3,14.0,6.5,90.0,53,003
"Adams County, Washington",10.6,27.1,16.6,7.3,9.3,4.4,64.6,53,001
"Garfield County, Washington",2.7,31.8,28.1,11.6,18.3,6.9,96.7,53,023
"Mason County, Washington",8.0,31.3,27.5,10.7,12.3,5.7,87.4,53,045
"Skagit County, Washington",5.6,26.3,26.1,11.0,17.1,9.2,89.7,53,057
"Stevens County, Washington",7.2,34.5,27.2,10.3,11.6,6.9,90.5,53,065
"Spokane County, Washington",4.5,23.6,26.6,13.1,19.1,11.3,93.7,53,063
"Lincoln County, Washington",6.1,28.7,28.5,10.6,15.5,8.1,91.4,53,043
"Chelan County, Washington",8.0,27.2,20.4,9.1,15.8,10.9,83.3,53,007
"Jefferson County, Washington",4.0,20.9,25.9,6.1,23.0,18.8,94.7,53,031
"Mono County, California",4.8,22.8,28.1,7.2,23.3,7.4,88.7,06,051
"San Benito County, California",6.2,24.8,25.7,9.7,13.6,6.1,79.9,06,069
"Sacramento County, California",6.1,22.3,24.9,9.7,20.1,10.4,87.4,06,067
"El Dorado County, California",4.6,21.2,27.1,11.0,21.7,12.0,93.1,06,017
"Monterey County, California",9.2,20.4,18.2,8.1,14.7,9.7,71.3,06,053
"San Francisco County, California",4.5,12.3,13.8,5.3,34.3,22.8,88.5,06,075
"San Diego County, California",6.1,18.4,22.4,8.2,23.5,14.7,87.1,06,073
"Tulare County, California",11.3,26.0,21.9,7.6,9.6,4.8,69.8,06,107
"Humboldt County, California",6.8,23.5,27.5,9.5,19.6,10.2,90.3,06,023
"Alpine County, California",7.9,28.7,26.1,4.1,19.0,11.0,88.9,06,003
"Madera County, California",11.2,25.0,24.5,7.9,10.0,4.5,71.9,06,039
"Santa Cruz County, California",4.5,15.8,21.7,8.9,23.7,16.4,86.4,06,087
"Trinity County, California",7.9,33.4,29.8,7.8,14.9,4.8,90.6,06,105
"Riverside County, California",9.2,26.9,24.9,8.0,13.9,7.9,81.7,06,065
"San Bernardino County, California",11.4,26.5,24.5,8.3,13.2,7.1,79.5,06,071
"Marin County, California",2.9,10.9,17.0,6.5,33.2,25.6,93.2,06,041
"Placer County, California",3.3,18.2,26.6,11.3,25.9,12.7,94.6,06,061
"Shasta County, California",6.8,24.8,32.2,11.6,14.6,7.6,90.8,06,089
"Solano County, California",6.3,23.3,28.3,10.1,18.3,7.9,88.0,06,095
"Colusa County, California",11.0,23.7,20.6,9.7,11.5,3.9,69.4,06,011
"Mineral County, Nevada",11.5,36.7,28.7,7.3,10.6,3.8,87.1,32,021
"Lincoln County, Nevada",12.2,32.7,26.5,8.6,10.8,7.0,85.6,32,017
"Washoe County, Nevada",6.9,23.9,25.6,8.3,19.0,11.4,88.3,32,031
"Carson City, Nevada",8.6,27.5,27.5,10.1,14.2,8.1,87.3,32,510
"Merrimack County, New Hampshire",4.2,27.8,18.7,11.6,20.6,15.0,93.7,33,013
"Belknap County, New Hampshire",5.6,28.5,21.4,10.2,19.8,12.7,92.6,33,001
"Strafford County, New Hampshire",5.5,28.0,18.8,10.0,22.1,13.5,92.5,33,017
"Monmouth County, New Jersey",4.1,24.0,16.9,7.3,27.1,17.8,93.2,34,025
"Tehama County, California",8.5,30.7,30.5,7.7,11.1,4.4,84.4,06,103
"Sussex County, New Jersey",3.7,31.4,20.0,8.4,23.6,11.3,94.8,34,037
"Essex County, New Jersey",7.2,28.1,17.0,5.8,20.8,14.0,85.7,34,013
"Gloucester County, New Jersey",4.9,33.0,19.0,9.0,21.0,10.9,92.9,34,015
"Passaic County, New Jersey",7.5,34.1,16.0,5.3,18.8,9.2,83.4,34,031
"Bergen County, New Jersey",3.8,23.5,14.6,5.9,30.1,18.1,92.2,34,003
"Warren County, New Jersey",5.1,31.5,19.1,8.8,21.0,10.8,91.2,34,041
"Burlington County, New Jersey",4.3,28.3,19.3,8.5,24.1,13.4,93.6,34,005
"Luna County, New Mexico",15.3,32.1,17.6,6.7,7.8,4.4,68.6,35,029
"Taos County, New Mexico",7.0,26.3,27.9,6.9,16.1,11.9,89.1,35,055
"Colfax County, New Mexico",7.7,32.8,27.3,8.6,12.3,8.2,89.2,35,007
"Harding County, New Mexico",8.6,32.9,21.4,9.4,18.5,5.7,88.0,35,021
"Quay County, New Mexico",11.1,39.9,19.9,7.3,8.5,7.3,82.8,35,037
"Noxubee County, Mississippi",15.6,32.2,17.6,8.8,9.6,3.9,72.2,28,103
"Tate County, Mississippi",12.9,32.6,21.6,10.0,12.2,5.2,81.6,28,137
"Panola County, Mississippi",14.5,37.8,15.8,9.9,9.3,5.5,78.4,28,107
"Yalobusha County, Mississippi",10.9,38.5,22.5,8.0,10.4,3.8,83.1,28,161
"Copiah County, Mississippi",13.1,33.2,21.1,11.4,10.4,3.8,79.9,28,029
"Hinds County, Mississippi",9.1,24.8,24.2,8.9,17.1,12.0,87.0,28,049
"Union County, Mississippi",15.1,31.6,21.0,10.4,8.9,5.8,77.8,28,145
"Tippah County, Mississippi",12.6,35.9,18.4,7.8,10.3,5.2,77.6,28,139
"Forrest County, Mississippi",8.9,26.6,23.1,9.6,16.3,11.4,87.0,28,035
"Lafayette County, Mississippi",7.8,18.8,19.1,7.6,23.9,20.0,89.5,28,071
"Lowndes County, Mississippi",9.3,31.5,21.4,9.3,14.6,9.0,85.8,28,087
"Wilkinson County, Mississippi",16.0,40.3,12.2,5.7,8.6,5.2,72.0,28,157
"Jefferson Davis County, Mississippi",15.5,35.8,20.8,8.3,7.5,6.4,78.8,28,065
"Scott County, Mississippi",15.3,35.5,18.1,8.0,8.3,4.4,74.3,28,123
"Yazoo County, Mississippi",14.7,37.2,18.8,6.7,9.6,5.1,77.3,28,163
"Bolivar County, Mississippi",15.4,24.7,20.8,7.7,14.3,9.5,76.9,28,011
"Pike County, Mississippi",12.5,35.6,20.0,10.5,10.2,5.3,81.7,28,113
"Emery County, Utah",4.9,33.9,30.3,15.0,10.9,3.8,93.9,49,015
"Garfield County, Utah",6.5,35.6,21.7,10.3,18.2,6.2,92.0,49,017
"Isle of Wight County, Virginia",8.5,27.0,22.3,10.1,16.2,12.0,87.5,51,093
"Franklin city, Virginia",12.9,30.6,21.1,10.0,13.3,7.9,82.8,51,620
"Lexington city, Virginia",5.8,26.1,19.7,4.6,23.8,15.7,90.0,51,678
"Henry County, Virginia",12.7,34.3,20.5,11.2,8.3,4.5,78.8,51,089
"King William County, Virginia",6.4,36.1,23.1,10.2,14.5,6.0,89.8,51,101
"Louisa County, Virginia",10.0,33.9,19.4,7.4,14.7,8.8,84.2,51,109
"Prince Edward County, Virginia",7.1,32.7,20.5,5.4,14.0,14.1,86.7,51,147
"Rockingham County, Virginia",9.3,34.8,16.1,6.7,15.4,10.5,83.5,51,165
"Surry County, Virginia",8.2,34.9,25.7,8.1,11.3,6.4,86.4,51,181
"Clarke County, Virginia",6.5,28.9,19.0,8.6,16.4,15.8,88.7,51,043
"Mecklenburg County, Virginia",10.5,31.8,22.3,8.1,12.6,5.8,80.6,51,117
"Augusta County, Virginia",8.6,38.2,18.3,7.4,15.1,8.4,87.4,51,015
"Goochland County, Virginia",5.5,25.7,18.0,8.0,25.1,14.1,90.9,51,075
"Madison County, Virginia",7.7,35.9,20.6,6.4,15.4,8.8,87.0,51,113
"Roanoke County, Virginia",4.7,25.5,20.4,11.5,22.5,12.3,92.2,51,161
"Brunswick County, Virginia",15.4,37.5,21.5,5.7,8.9,5.4,79.0,51,025
"Northampton County, Virginia",12.2,35.9,18.2,6.5,13.5,8.1,82.2,51,131
"Rockbridge County, Virginia",9.2,33.5,19.2,7.3,15.2,11.3,86.5,51,163
"Norton city, Virginia",14.3,24.4,30.0,9.4,11.3,5.6,80.8,51,720
"Colonial Heights city, Virginia",5.3,32.2,25.9,9.5,16.3,6.9,90.9,51,570
"Bland County, Virginia",4.8,39.9,23.7,10.6,12.9,4.5,91.5,51,021
"Botetourt County, Virginia",3.9,32.3,20.4,11.2,17.8,10.9,92.6,51,023
"Bristol city, Virginia",12.5,30.4,21.9,7.3,14.9,9.2,83.7,51,520
"Williamsburg city, Virginia",3.4,19.3,14.7,5.0,26.8,29.9,95.6,51,830
"Carroll County, Virginia",11.2,36.3,20.7,10.7,9.8,3.3,80.8,51,035
"Washington County, Virginia",8.8,33.1,19.6,9.8,13.7,8.8,85.0,51,191
"Davis County, Utah",3.3,20.9,26.4,10.7,25.7,11.8,95.5,49,011
"Page County, Virginia",11.9,44.3,18.3,4.9,9.0,4.9,81.4,51,139
"Alexandria city, Virginia",2.9,12.0,13.6,4.9,28.9,33.2,92.5,51,510
"Hampton city, Virginia",6.4,28.2,26.2,10.0,16.2,10.6,91.2,51,650
"Arlington County, Virginia",2.1,8.1,8.0,3.4,34.9,39.7,94.1,51,013
"Buchanan County, Virginia",16.3,36.1,17.4,6.2,6.7,3.9,70.3,51,027
"Oglala Lakota County, South Dakota",19.1,25.3,30.2,8.7,8.7,3.1,76.0,46,102
"Todd County, South Dakota",18.8,29.5,27.3,5.2,9.4,6.4,77.9,46,121
"Pontotoc County, Mississippi",13.7,30.3,22.8,7.6,10.8,5.1,76.6,28,115
"Holmes County, Mississippi",14.2,41.2,18.0,6.0,6.5,3.3,75.1,28,051
"Amite County, Mississippi",14.2,40.7,17.6,8.4,8.1,4.9,79.7,28,005
"Madison County, Mississippi",5.7,16.6,19.0,8.5,27.7,19.9,91.8,28,089
"Calhoun County, Mississippi",15.2,37.1,18.3,10.3,6.0,5.3,77.1,28,013
"Marion County, Mississippi",14.3,39.7,17.8,9.7,8.4,3.8,79.3,28,091
"Tishomingo County, Mississippi",13.3,41.0,18.5,9.6,6.8,3.2,79.1,28,141
"Wayne County, Mississippi",13.4,37.7,17.7,7.2,8.7,7.3,78.7,28,153
"Greene County, Mississippi",16.6,35.6,25.8,7.1,6.3,2.3,77.1,28,041
"Marshall County, Mississippi",13.7,40.1,21.7,5.7,10.0,3.7,81.3,28,093
"Quitman County, Mississippi",17.3,30.2,21.5,7.6,7.7,3.7,70.6,28,119
"Pearl River County, Mississippi",11.0,29.9,26.0,11.7,11.0,5.4,84.0,28,109
"Leake County, Mississippi",14.4,36.6,20.6,7.3,8.2,4.6,77.3,28,079
"Neshoba County, Mississippi",15.8,34.0,22.8,9.1,7.9,4.4,78.2,28,099
"Rankin County, Mississippi",7.4,26.3,23.3,10.7,18.4,10.8,89.5,28,121
"Washington County, Mississippi",13.1,30.5,21.8,7.3,11.5,7.3,78.5,28,151
"Lawrence County, Mississippi",12.0,37.3,18.1,12.2,9.0,6.6,83.2,28,077
"Perry County, Mississippi",12.7,40.1,20.3,9.9,8.5,2.5,81.3,28,111
"Chickasaw County, Mississippi",18.5,37.0,15.3,7.7,9.3,3.1,72.3,28,017
"Carroll County, Mississippi",12.7,33.4,25.1,8.7,9.5,5.0,81.7,28,015
"George County, Mississippi",13.4,38.9,20.8,9.3,7.3,5.3,81.7,28,039
"Grenada County, Mississippi",13.4,27.6,22.0,10.7,12.4,7.2,80.0,28,043
"Jefferson County, Mississippi",13.8,36.1,18.5,5.2,5.4,9.6,74.8,28,063
"Newton County, Mississippi",10.5,30.5,25.6,11.9,12.7,3.9,84.7,28,101
"Prentiss County, Mississippi",13.6,33.7,22.1,10.7,7.1,5.2,78.7,28,117
"Sharkey County, Mississippi",16.5,24.2,25.3,5.6,14.1,4.6,73.7,28,125
"Choctaw County, Mississippi",11.0,38.0,16.5,8.4,10.8,6.9,80.4,28,019
"Hancock County, Mississippi",9.8,27.2,27.1,9.1,14.8,8.4,86.6,28,045
"Itawamba County, Mississippi",15.1,30.2,25.8,9.0,8.5,4.9,78.5,28,057
"Issaquena County, Mississippi",19.7,37.7,23.3,2.5,2.8,4.0,70.2,28,055
"Jackson County, Mississippi",7.3,31.5,25.3,11.3,13.0,7.8,88.9,28,059
"Leflore County, Mississippi",11.2,36.5,20.1,4.7,10.7,6.8,78.8,28,083
"Tunica County, Mississippi",13.0,31.1,22.6,11.0,12.0,4.8,81.5,28,143
"Claiborne County, Mississippi",14.4,30.5,22.0,5.8,10.1,9.0,77.4,28,021
"Harrison County, Mississippi",8.5,29.4,25.4,10.0,14.1,8.1,87.1,28,047
"Lauderdale County, Mississippi",9.2,28.8,24.6,12.1,12.3,7.7,85.5,28,075
"Lincoln County, Mississippi",9.1,37.4,22.1,11.1,9.9,6.2,86.6,28,085
"Simpson County, Mississippi",14.5,33.2,23.0,9.2,8.5,4.0,78.0,28,127
"Winston County, Mississippi",13.7,32.5,22.0,8.7,11.4,5.1,79.8,28,159
"Attala County, Mississippi",15.2,31.3,23.1,8.6,9.3,4.3,76.6,28,007
"Lamar County, Mississippi",5.9,23.5,23.0,9.1,22.2,13.0,90.8,28,073
"Lee County, Mississippi",12.1,25.0,24.8,10.1,15.3,8.6,83.8,28,081
"Tallahatchie County, Mississippi",22.6,31.6,17.7,8.2,7.6,3.7,68.9,28,135
"Smith County, Mississippi",12.4,42.0,18.7,8.4,6.7,5.8,81.6,28,129
"Warren County, Mississippi",8.7,31.2,23.1,9.5,14.0,9.3,87.2,28,149
"Clarke County, Mississippi",14.3,36.4,22.4,10.5,7.9,3.8,81.0,28,023
"Montgomery County, Mississippi",14.2,34.3,17.9,7.0,14.2,6.2,79.5,28,097
"Oktibbeha County, Mississippi",6.3,20.4,19.5,7.1,21.3,22.2,90.5,28,105
"Webster County, Mississippi",9.9,36.8,19.7,10.7,11.1,6.2,84.6,28,155
"Alcorn County, Mississippi",10.9,32.6,22.9,9.6,10.2,6.2,81.5,28,003
"Clay County, Mississippi",12.9,33.9,19.5,8.1,13.1,7.0,81.6,28,025
"Covington County, Mississippi",11.7,37.3,19.9,8.4,10.5,6.9,83.1,28,031
"Humphreys County, Mississippi",19.8,32.8,18.6,5.4,7.7,6.7,71.2,28,053
"Dauphin County, Pennsylvania",7.0,33.6,17.0,8.6,19.2,11.3,89.7,42,043
"Alleghany County, North Carolina",16.4,29.5,21.9,8.6,10.4,6.2,76.6,37,005
"Caldwell County, North Carolina",13.3,32.5,22.1,9.9,10.1,5.2,79.7,37,027
"Catawba County, North Carolina",9.8,30.6,21.7,11.0,15.1,6.9,85.2,37,035
"King County, Washington",3.7,15.2,18.2,8.1,31.0,20.4,93.0,53,033
"Pacific County, Washington",7.9,30.1,29.9,10.0,11.7,6.2,88.0,53,049
"Pend Oreille County, Washington",7.5,30.2,27.2,12.2,13.7,6.5,89.8,53,051
"San Juan County, Washington",3.0,16.7,23.9,6.8,28.4,20.2,95.9,53,055
"Skamania County, Washington",6.1,31.0,27.3,9.3,13.9,9.8,91.4,53,059
"Whitman County, Washington",3.7,16.1,19.8,9.8,25.5,24.0,95.2,53,075
"Yakima County, Washington",11.3,28.2,20.5,8.4,9.8,6.2,73.1,53,077
"Clallam County, Washington",5.3,26.2,29.9,10.5,15.5,10.6,92.7,53,009
"Cowlitz County, Washington",8.1,30.7,30.1,11.0,10.2,6.4,88.5,53,015
"Ferry County, Washington",11.2,34.5,25.1,8.4,12.1,6.2,86.1,53,019
"Lewis County, Washington",8.0,29.5,28.6,12.9,10.4,6.4,87.8,53,041
"Douglas County, Washington",8.6,29.0,23.4,10.2,13.1,6.1,81.8,53,017
"Island County, Washington",3.2,22.4,28.8,11.2,20.3,12.6,95.3,53,029
"Pierce County, Washington",5.9,27.5,26.0,11.5,17.4,9.0,91.3,53,053
"Franklin County, Washington",9.1,26.0,22.3,9.2,11.1,6.2,74.8,53,021
"Walla Walla County, Washington",6.1,20.6,26.0,12.6,17.6,10.9,87.8,53,071
"Whatcom County, Washington",5.1,23.3,24.1,11.0,22.1,11.7,92.3,53,073
"Grant County, West Virginia",10.5,45.3,14.3,6.7,9.0,5.4,80.8,54,023
"Hampshire County, West Virginia",13.5,44.9,18.2,5.8,7.3,4.9,81.1,54,027
