County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Highlands County, Florida",9.9,36.9,21.8,8.1,10.6,5.8,83.3,12,055
"Suwannee County, Florida",14.9,40.0,20.0,7.0,8.8,3.3,79.1,12,121
"DeSoto County, Florida",13.8,40.7,15.3,4.5,7.0,3.1,70.5,12,027
"Calhoun County, Florida",15.7,39.9,21.4,5.1,8.3,2.2,76.9,12,013
"Columbia County, Florida",9.3,36.1,24.7,9.6,9.6,6.3,86.2,12,023
"Dixie County, Florida",13.8,43.2,21.9,6.2,4.8,1.6,77.8,12,029
"Putnam County, Florida",14.3,38.2,20.5,7.0,8.3,4.4,78.4,12,107
"Union County, Florida",19.2,39.6,20.3,6.8,5.5,2.1,74.4,12,125
"Manatee County, Florida",7.0,30.9,20.9,8.8,17.2,10.7,88.5,12,081
"Levy County, Florida",13.7,41.3,20.6,8.8,7.2,4.0,81.9,12,075
"Baker County, Florida",12.3,41.5,19.9,7.9,9.0,3.7,82.1,12,003
"Volusia County, Florida",7.8,33.5,23.4,10.0,14.7,7.7,89.3,12,127
"Leon County, Florida",5.2,18.6,19.6,9.2,25.4,19.8,92.6,12,073
"Madison County, Florida",12.0,38.6,22.3,9.5,7.3,5.0,82.7,12,079
"Sherburne County, Minnesota",4.1,27.2,26.9,13.6,19.2,7.5,94.5,27,141
"Wadena County, Minnesota",6.5,38.2,24.8,13.3,8.9,4.1,89.3,27,159
"Benton County, Minnesota",5.1,32.3,24.6,13.2,16.0,6.2,92.3,27,009
"Carver County, Minnesota",2.3,20.5,18.4,10.8,32.7,13.4,95.7,27,019
"Freeborn County, Minnesota",6.6,36.1,24.0,12.1,12.1,4.7,88.9,27,047
"Itasca County, Minnesota",5.0,31.0,28.1,11.9,15.1,7.2,93.3,27,061
"McLeod County, Minnesota",5.1,36.5,22.2,15.1,12.5,4.8,91.1,27,085
"Pope County, Minnesota",4.0,33.7,22.4,14.9,16.2,6.3,93.5,27,121
"Ramsey County, Minnesota",4.4,21.9,19.4,8.1,24.7,16.3,90.3,27,123
"Stevens County, Minnesota",3.2,26.8,20.6,16.1,20.3,7.9,91.6,27,149
"Swift County, Minnesota",7.5,35.5,22.2,13.7,13.3,4.0,88.6,27,151
"Winona County, Minnesota",4.7,29.2,22.4,11.7,19.2,10.1,92.5,27,169
"Cottonwood County, Minnesota",5.6,34.7,25.7,9.6,15.0,4.9,89.9,27,033
"Scott County, Minnesota",2.9,23.0,20.6,12.4,28.4,10.5,94.9,27,139
"Dodge County, Minnesota",4.0,34.2,22.7,13.4,18.3,5.5,94.3,27,039
"Wabasha County, Minnesota",4.5,37.1,23.6,11.2,14.6,6.6,93.2,27,157
"Pipestone County, Minnesota",7.6,34.8,21.1,10.4,15.4,4.5,86.2,27,117
"Avery County, North Carolina",13.2,29.8,22.7,6.7,11.6,8.2,79.0,37,011
"Buncombe County, North Carolina",6.7,24.5,20.8,8.0,22.5,14.1,90.0,37,021
"Cabarrus County, North Carolina",7.2,26.3,24.2,9.8,19.6,9.0,88.9,37,025
"Caswell County, North Carolina",15.3,33.5,21.1,7.4,9.3,3.9,75.1,37,033
"Davie County, North Carolina",10.6,31.0,21.7,9.2,15.3,8.3,85.5,37,059
"Davidson County, North Carolina",11.3,33.5,21.1,9.5,13.2,5.0,82.4,37,057
"Duplin County, North Carolina",13.6,31.0,21.7,9.1,7.2,3.1,72.0,37,061
"Durham County, North Carolina",6.7,17.1,17.0,6.4,25.3,21.6,87.4,37,063
"Hertford County, North Carolina",14.0,33.0,23.3,9.1,9.9,5.1,80.3,37,091
"Lee County, North Carolina",11.1,26.0,23.2,11.0,14.4,6.4,81.0,37,105
"New Hanover County, North Carolina",5.1,22.2,22.8,9.4,25.2,12.8,92.3,37,129
"Pender County, North Carolina",9.1,30.0,22.5,9.9,15.1,8.1,85.5,37,141
"Wayne County, North Carolina",9.4,29.4,24.3,10.7,12.9,5.8,83.0,37,191
"Scotland County, North Carolina",15.7,34.3,20.4,9.2,9.3,5.4,78.6,37,165
"Watauga County, North Carolina",7.7,20.9,20.6,7.6,22.7,16.2,88.0,37,189
"Halifax County, North Carolina",15.2,36.1,18.3,9.0,9.1,4.3,76.8,37,083
"Alamance County, North Carolina",9.5,28.2,24.2,10.3,15.0,7.1,84.7,37,001
"Tyrrell County, North Carolina",19.3,39.3,20.5,4.9,4.3,3.9,73.0,37,177
"Stark County, North Dakota",4.9,30.8,24.3,10.9,17.7,7.0,90.6,38,089
"Wells County, North Dakota",4.7,33.0,19.8,10.7,17.3,4.0,84.8,38,103
"Burke County, North Dakota",6.6,28.6,29.4,10.1,15.0,5.9,88.9,38,013
"Mountrail County, North Dakota",5.2,29.5,24.4,14.4,18.5,5.2,91.9,38,061
"Williams County, North Dakota",4.7,28.4,27.8,13.5,16.6,5.9,92.3,38,105
"Billings County, North Dakota",5.8,32.9,18.6,13.7,18.9,6.0,90.1,38,007
"Kidder County, North Dakota",4.5,35.7,20.5,15.0,16.2,3.5,91.0,38,043
"Cavalier County, North Dakota",3.9,28.3,27.5,16.5,15.3,3.4,91.0,38,019
"Grant County, North Dakota",5.6,37.1,22.1,11.3,13.7,4.4,88.7,38,037
"McHenry County, North Dakota",4.5,34.7,22.2,12.3,17.1,3.7,90.0,38,049
"Steele County, North Dakota",3.0,29.8,27.9,13.2,20.1,3.1,94.1,38,091
"Benson County, North Dakota",10.6,32.4,22.5,15.2,11.0,4.0,85.0,38,005
"LaMoure County, North Dakota",5.7,30.4,21.6,11.7,17.5,5.0,86.3,38,045
"Morton County, North Dakota",3.7,31.2,22.9,12.7,18.7,6.6,92.1,38,059
"Dunn County, North Dakota",5.0,32.5,26.9,11.2,15.7,4.8,91.0,38,025
"McIntosh County, North Dakota",6.8,31.4,20.0,12.0,14.1,4.2,81.6,38,051
"Nelson County, North Dakota",5.5,32.4,22.1,17.7,16.3,3.1,91.7,38,063
"Rolette County, North Dakota",11.7,22.3,24.2,15.0,17.9,4.6,84.0,38,079
"Walsh County, North Dakota",6.4,36.7,20.9,12.6,12.3,4.4,86.9,38,099
"Bottineau County, North Dakota",5.0,32.1,26.3,11.1,16.4,4.9,90.8,38,009
"Barnes County, North Dakota",5.2,32.7,22.0,12.5,18.0,5.7,90.9,38,003
"Grand Forks County, North Dakota",4.2,25.1,22.8,12.6,21.9,11.2,93.7,38,035
"McKenzie County, North Dakota",5.0,31.1,23.5,13.2,18.3,6.3,92.4,38,053
"McLean County, North Dakota",4.5,35.4,22.3,15.4,14.3,4.0,91.5,38,055
"Pierce County, North Dakota",7.3,35.4,26.0,12.9,10.1,3.9,88.3,38,069
"Renville County, North Dakota",4.4,31.0,28.8,15.2,13.4,3.8,92.2,38,075
"Bowman County, North Dakota",6.1,32.6,24.4,10.8,16.3,5.6,89.8,38,011
"Burleigh County, North Dakota",3.5,23.7,20.8,14.7,24.3,10.0,93.4,38,015
"Logan County, North Dakota",4.8,41.6,19.9,9.1,12.1,1.7,84.4,38,047
"Oliver County, North Dakota",4.1,32.5,23.7,14.3,13.7,3.7,87.9,38,065
"Stutsman County, North Dakota",5.9,34.4,21.3,9.7,19.7,4.8,89.9,38,093
"Ramsey County, North Dakota",6.3,31.3,21.8,16.0,16.4,5.5,90.9,38,071
"Foster County, North Dakota",6.7,28.6,24.1,14.4,16.9,4.7,88.7,38,031
"Griggs County, North Dakota",5.9,32.8,21.7,12.9,18.2,2.1,87.6,38,039
"Sheridan County, North Dakota",7.8,36.5,22.1,12.9,11.4,4.0,86.9,38,083
"Slope County, North Dakota",7.9,27.8,20.3,11.2,26.0,3.3,88.6,38,087
"Union County, Ohio",6.5,35.6,19.8,7.4,20.0,9.1,91.9,39,159
"Pike County, Ohio",15.2,40.7,18.5,6.7,6.9,5.3,78.1,39,131
"Paulding County, Ohio",7.3,49.7,19.5,8.0,8.4,4.7,90.2,39,125
"Clarke County, Alabama",14.0,45.1,16.9,6.8,7.7,4.4,81.0,01,025
"Montgomery County, Alabama",9.8,25.4,22.1,6.5,19.1,12.4,85.5,01,101
"Henry County, Alabama",12.9,36.1,20.9,7.5,9.0,7.1,80.7,01,067
"Tallapoosa County, Alabama",14.9,35.3,20.0,7.0,11.7,5.7,79.6,01,123
"Aleutians West Census Area, Alaska",7.5,40.3,25.1,6.4,11.5,4.2,87.5,02,016
"Northwest Arctic Borough, Alaska",14.0,45.0,19.2,4.2,7.4,3.3,79.1,02,188
"Sitka City and Borough, Alaska",5.1,25.7,25.8,8.8,18.2,14.1,92.6,02,220
"Ketchikan Gateway Borough, Alaska",5.9,31.7,29.4,7.1,15.6,8.2,92.0,02,130
"Dillingham Census Area, Alaska",5.9,36.9,26.7,5.6,10.9,6.7,86.8,02,070
"Juneau City and Borough, Alaska",3.3,21.2,27.6,7.4,25.3,14.2,95.6,02,110
"Yukon-Koyukuk Census Area, Alaska",9.4,39.9,26.0,4.7,7.7,4.5,82.9,02,290
"Denali Borough, Alaska",3.0,23.4,25.7,8.6,29.9,8.6,96.2,02,068
"Hoonah-Angoon Census Area, Alaska",6.3,33.9,25.9,6.5,16.5,7.8,90.6,02,105
"Wrangell City and Borough, Alaska",7.6,34.3,26.8,6.8,14.0,6.3,88.1,02,275
"Pima County, Arizona",7.3,22.6,25.8,8.6,17.8,13.0,87.7,04,019
"Graham County, Arizona",9.1,32.9,29.7,9.5,8.1,5.2,85.4,04,009
"Cochise County, Arizona",7.2,23.2,29.2,11.0,14.8,8.4,86.6,04,003
"Apache County, Arizona",10.5,33.5,26.5,7.2,7.2,3.9,78.2,04,001
"Yuma County, Arizona",13.8,25.6,24.7,7.0,9.4,4.9,71.7,04,027
"Navajo County, Arizona",11.2,30.3,28.8,7.9,8.8,5.7,81.5,04,017
"Clay County, Arkansas",11.1,42.4,20.1,5.2,7.2,4.2,79.1,05,021
"Drew County, Arkansas",12.4,36.9,20.0,4.9,13.6,6.3,81.7,05,043
"Randolph County, Arkansas",10.1,38.3,22.6,8.6,8.6,5.1,83.3,05,121
"Boone County, Arkansas",9.4,34.6,27.9,7.6,9.7,5.2,85.0,05,009
"Gallatin County, Kentucky",12.6,44.4,21.8,4.1,7.2,2.7,80.3,21,077
"Vernon Parish, Louisiana",8.0,37.2,25.7,6.9,12.8,5.0,87.5,22,115
"Sabine Parish, Louisiana",12.8,43.0,19.5,6.1,8.9,4.9,82.5,22,085
"Jefferson Davis Parish, Louisiana",13.2,41.3,18.9,4.3,9.3,5.2,79.0,22,053
"West Feliciana Parish, Louisiana",13.7,31.7,20.9,4.2,14.1,8.4,79.3,22,125
"Bienville Parish, Louisiana",12.4,41.6,23.4,4.9,8.4,4.6,82.9,22,013
"Cameron Parish, Louisiana",9.7,36.7,17.6,12.2,12.6,4.4,83.5,22,023
"Plaquemines Parish, Louisiana",10.9,38.0,21.4,5.2,11.1,4.7,80.4,22,075
"Washington Parish, Louisiana",15.0,41.8,17.7,5.0,8.1,3.8,76.5,22,117
"Acadia Parish, Louisiana",12.9,40.4,17.7,6.3,8.0,3.1,75.5,22,001
"St. Tammany Parish, Louisiana",7.7,26.6,24.5,6.3,20.4,10.8,88.8,22,103
"Caddo Parish, Louisiana",9.9,32.8,23.4,6.0,14.9,8.9,86.1,22,017
"Ascension Parish, Louisiana",8.1,34.8,19.5,7.3,18.9,7.7,88.2,22,005
"Iberia Parish, Louisiana",12.9,41.3,18.2,4.6,9.7,4.1,77.8,22,045
"St. Helena Parish, Louisiana",15.4,45.8,16.5,6.1,5.2,5.4,79.0,22,091
"De Soto Parish, Louisiana",13.8,40.2,22.4,5.2,9.7,3.8,81.3,22,031
"Livingston Parish, Louisiana",10.5,40.2,20.6,5.7,12.8,4.6,83.9,22,063
"Natchitoches Parish, Louisiana",11.1,32.9,20.9,10.9,11.1,7.6,83.5,22,069
"Catahoula Parish, Louisiana",16.4,42.1,17.6,4.3,10.2,2.9,77.0,22,025
"Franklin Parish, Louisiana",18.1,40.3,18.0,3.9,8.0,3.9,74.1,22,041
"Jackson Parish, Louisiana",13.4,43.3,17.9,5.3,8.8,4.8,80.0,22,049
"St. Charles Parish, Louisiana",8.8,35.7,22.7,8.1,15.3,5.3,87.2,22,089
"Tensas Parish, Louisiana",18.2,46.1,18.3,3.1,6.7,2.4,76.7,22,107
"Oxford County, Maine",5.9,45.1,18.8,9.5,11.9,6.3,91.5,23,017
"Desha County, Arkansas",16.3,39.7,19.2,4.1,9.1,4.1,76.1,05,041
"Garland County, Arkansas",8.2,31.3,28.2,8.2,13.1,7.5,88.4,05,051
"Pope County, Arkansas",10.7,33.8,23.3,5.1,13.7,7.6,83.5,05,115
"Woodruff County, Arkansas",15.6,45.4,14.5,5.4,8.2,2.1,75.5,05,147
"Jackson County, Arkansas",13.8,42.1,19.8,6.1,6.1,2.5,76.6,05,067
"Stone County, Arkansas",13.1,35.1,19.8,7.3,8.0,6.5,76.5,05,137
"Baxter County, Arkansas",8.6,34.4,26.8,8.3,12.3,5.4,87.2,05,005
"Greene County, Arkansas",10.1,43.0,20.9,5.0,11.2,5.2,85.3,05,055
"Phillips County, Arkansas",14.8,31.4,25.4,7.9,7.0,4.6,76.4,05,107
"Yell County, Arkansas",11.6,40.9,19.3,3.3,10.2,4.2,77.9,05,149
"Buffalo County, Wisconsin",5.4,42.0,20.4,10.9,12.4,5.8,91.5,55,011
"La Crosse County, Wisconsin",3.8,26.4,21.7,13.9,20.1,12.3,94.5,55,063
"Marathon County, Wisconsin",5.0,36.2,18.8,12.1,16.2,7.7,91.1,55,073
"Trempealeau County, Wisconsin",6.5,39.3,19.8,11.1,13.7,5.6,89.4,55,121
"Dodge County, Wisconsin",7.8,40.7,21.9,10.2,11.4,4.8,89.0,55,027
"Vilas County, Wisconsin",6.5,31.2,25.0,9.5,17.6,9.2,92.5,55,125
"Manitowoc County, Wisconsin",6.1,40.5,20.0,10.8,14.2,5.5,90.9,55,071
"Burnett County, Wisconsin",6.3,39.3,23.3,11.0,12.9,5.6,92.1,55,013
"Door County, Wisconsin",4.9,32.5,20.5,9.3,20.1,11.2,93.6,55,029
"Fond du Lac County, Wisconsin",5.6,37.9,20.5,11.2,15.2,6.7,91.6,55,039
"Pepin County, Wisconsin",4.3,42.3,19.7,10.5,12.9,5.5,90.9,55,091
"Richland County, Wisconsin",6.6,41.4,20.2,10.0,11.4,6.4,89.3,55,103
"Waushara County, Wisconsin",9.0,41.8,21.8,7.6,9.8,5.3,86.2,55,137
"Lafayette County, Wisconsin",6.3,40.5,20.5,11.2,12.2,5.4,89.9,55,065
"Pierce County, Wisconsin",3.4,33.7,21.6,11.6,19.0,8.8,94.7,55,093
"Calumet County, Wisconsin",4.5,32.3,19.9,11.8,21.8,6.9,92.6,55,015
"Kenosha County, Wisconsin",6.9,32.3,22.9,10.1,16.2,8.5,90.0,55,059
"Johnson County, Wyoming",3.4,33.2,26.1,10.1,16.7,8.7,94.9,56,019
"Laramie County, Wyoming",5.1,26.5,26.2,12.9,17.7,10.0,93.3,56,021
"Teton County, Wyoming",2.2,15.8,19.5,6.2,38.4,15.4,95.4,56,039
"San Jacinto County, Texas",10.8,45.6,22.9,4.2,7.4,2.6,82.8,48,407
"Upshur County, Texas",10.8,32.8,26.7,8.1,11.2,4.5,83.4,48,459
"Waller County, Texas",10.2,30.5,22.6,6.5,13.5,5.2,78.4,48,473
"Wilson County, Texas",9.0,35.1,22.8,7.8,13.1,6.2,84.9,48,493
"Hockley County, Texas",11.2,28.6,25.7,9.1,10.5,4.2,78.2,48,219
"Midland County, Texas",9.5,24.5,25.5,7.2,18.8,7.5,83.4,48,329
"Llano County, Texas",7.9,26.8,27.2,5.9,18.7,7.9,86.5,48,299
"Fannin County, Texas",11.9,34.7,25.6,7.1,9.7,6.0,83.0,48,147
"Brazos County, Texas",7.2,19.6,20.4,5.9,21.5,18.3,85.6,48,041
"Gaines County, Texas",13.1,28.8,15.2,5.9,7.1,3.3,60.4,48,165
"Gray County, Texas",11.3,32.3,25.5,9.0,10.1,3.4,80.3,48,179
"Howard County, Indiana",8.2,36.5,24.1,8.4,12.6,6.9,88.5,18,067
"Breathitt County, Kentucky",16.0,34.4,17.3,7.5,6.0,6.2,71.4,21,025
"Graves County, Kentucky",11.4,37.2,20.0,7.7,10.3,6.5,81.7,21,083
"Hart County, Kentucky",14.0,41.6,15.4,6.1,6.5,4.9,74.6,21,099
"Butler County, Kentucky",11.3,43.2,15.7,8.2,5.4,5.0,77.6,21,031
"Trimble County, Kentucky",13.8,46.1,18.6,6.8,6.9,4.7,83.2,21,223
"Harrison County, Kentucky",8.8,42.5,17.7,6.6,10.3,5.1,82.2,21,097
"Hickman County, Kentucky",11.2,41.0,17.9,7.5,4.1,4.7,75.2,21,105
"Lyon County, Kentucky",9.3,40.1,22.2,7.9,9.6,7.9,87.7,21,143
"Wayne County, Kentucky",13.0,39.2,17.2,5.1,4.8,4.5,70.8,21,231
"Lewis County, Kentucky",12.3,41.0,15.6,6.6,6.1,5.5,74.8,21,135
"Trigg County, Kentucky",10.8,30.8,26.0,9.4,10.2,7.8,84.2,21,221
"Woodford County, Kentucky",6.8,28.0,20.3,7.9,19.8,12.1,88.1,21,239
"Leslie County, Kentucky",18.3,34.6,16.1,3.3,6.0,3.7,63.7,21,131
"Jessamine County, Kentucky",10.1,29.1,19.6,7.5,16.2,12.4,84.9,21,113
"Lawrence County, Kentucky",11.9,42.8,17.2,6.3,5.7,5.8,77.7,21,127
"Livingston County, Kentucky",10.9,46.2,19.2,7.1,5.3,4.7,82.5,21,139
"McCracken County, Kentucky",8.5,30.5,22.9,11.5,13.9,9.0,87.8,21,145
"Shelby County, Kentucky",8.2,32.1,22.1,7.8,14.0,9.9,85.8,21,211
"Whitley County, Kentucky",11.6,36.2,19.4,3.9,10.2,7.6,77.4,21,235
"Crow Wing County, Minnesota",4.9,30.4,25.6,13.2,15.9,8.3,93.5,27,035
"Norman County, Minnesota",5.5,40.9,20.5,13.2,13.0,2.6,90.3,27,107
"Wright County, Minnesota",4.1,28.8,25.3,13.4,19.9,6.9,94.2,27,171
"Nicollet County, Minnesota",3.4,27.1,21.3,12.9,22.1,10.2,93.6,27,103
"Douglas County, Minnesota",3.3,29.8,22.5,17.5,18.4,6.6,94.8,27,041
"Grant County, Minnesota",5.2,33.5,23.2,16.5,15.0,4.5,92.8,27,051
"Le Sueur County, Minnesota",6.5,36.0,21.6,11.8,15.2,6.2,90.8,27,079
"Chisago County, Minnesota",4.8,34.1,25.6,12.0,15.3,6.7,93.8,27,025
"Redwood County, Minnesota",6.8,37.6,22.4,10.7,13.6,4.2,88.5,27,127
"Todd County, Minnesota",5.8,36.7,22.2,13.6,11.1,4.2,87.8,27,153
"Beltrami County, Minnesota",7.5,27.2,23.6,12.6,17.5,9.3,90.2,27,007
"Houston County, Minnesota",4.2,33.8,22.7,14.5,16.3,6.3,93.6,27,055
"Lac qui Parle County, Minnesota",3.4,38.8,23.1,12.6,13.8,4.6,92.9,27,073
"Otter Tail County, Minnesota",5.3,30.7,23.7,13.3,16.9,7.2,91.7,27,111
"Waseca County, Minnesota",5.0,36.2,23.5,12.3,14.9,5.0,92.0,27,161
"Anoka County, Minnesota",4.4,28.1,24.3,12.8,20.1,8.1,93.5,27,003
"Stearns County, Minnesota",4.0,29.8,22.8,13.5,17.8,8.1,92.1,27,145
"Lincoln County, Minnesota",4.9,40.5,20.3,12.0,15.2,3.7,91.7,27,081
"Lyon County, Minnesota",3.6,33.5,20.5,11.7,19.4,7.3,92.4,27,083
"Mille Lacs County, Minnesota",7.3,37.9,25.8,10.6,10.7,5.0,89.9,27,095
"Washington County, Minnesota",2.5,21.6,21.1,11.0,27.6,14.7,96.0,27,163
"Carlton County, Minnesota",4.1,36.8,24.2,11.3,16.4,5.6,94.2,27,017
"Kanabec County, Minnesota",9.0,40.7,24.2,9.8,8.3,5.4,88.5,27,065
"Phillips County, Montana",4.4,40.4,24.6,8.8,13.7,3.7,91.3,30,071
"Blaine County, Nebraska",1.0,35.8,24.8,13.0,16.4,8.7,98.7,31,009
"Deuel County, Nebraska",6.3,32.5,29.4,11.2,11.9,5.9,90.9,31,049
"Logan County, Nebraska",6.9,28.8,29.3,11.7,18.4,2.4,90.5,31,113
"Thayer County, Nebraska",6.0,36.2,22.3,13.7,14.4,5.2,91.8,31,169
"Adams County, Nebraska",4.7,31.8,24.9,11.6,14.5,8.1,90.9,31,001
"Boone County, Nebraska",4.4,38.4,23.6,13.9,12.1,5.5,93.5,31,011
"Rock County, Nebraska",5.5,43.6,22.8,8.6,14.6,2.9,92.5,31,149
"Sherman County, Nebraska",4.4,42.5,23.7,10.4,10.5,5.3,92.5,31,163
"Howard County, Nebraska",3.4,40.1,23.3,8.7,16.0,4.3,92.4,31,093
"Gosper County, Nebraska",5.5,34.6,25.4,12.2,15.9,5.0,93.1,31,073
"Sarpy County, Nebraska",2.9,21.9,25.6,9.5,25.2,13.2,95.4,31,153
"Boyd County, Nebraska",2.8,40.5,24.0,10.7,15.4,4.2,94.8,31,015
"Fillmore County, Nebraska",4.9,38.2,20.2,13.8,14.0,5.5,91.7,31,059
"Hooker County, Nebraska",3.5,34.0,24.6,11.8,17.6,6.1,94.1,31,091
"Seward County, Nebraska",4.4,29.4,20.5,15.7,18.1,9.1,92.8,31,159
"Webster County, Nebraska",5.5,36.3,23.5,11.3,13.5,7.2,91.9,31,181
"Butler County, Nebraska",5.1,38.8,22.9,12.0,12.7,4.7,91.1,31,023
"Arthur County, Nebraska",5.0,27.5,28.9,11.8,21.8,5.0,95.0,31,005
"Hamilton County, Ohio",7.2,27.0,19.5,8.0,21.6,14.0,90.1,39,061
"Franklin County, Ohio",6.6,25.0,20.2,6.8,24.4,14.0,90.4,39,049
"Marion County, Ohio",10.7,43.1,22.8,8.4,7.7,4.6,86.6,39,101
"Tuscarawas County, Ohio",8.6,46.4,17.4,7.1,10.2,4.8,85.9,39,157
"Wayne County, Ohio",7.8,40.5,16.2,7.2,13.3,8.2,85.4,39,169
"Brown County, Ohio",10.9,47.7,17.7,7.4,8.6,3.9,85.3,39,015
"Butler County, Ohio",7.3,33.3,19.5,7.7,18.8,10.3,89.7,39,017
"Harrison County, Ohio",9.8,47.2,19.3,9.7,6.4,3.2,85.9,39,067
"Knox County, Ohio",6.7,41.1,19.9,6.7,14.7,7.2,89.6,39,083
"Licking County, Ohio",7.7,36.4,21.8,8.9,15.2,8.2,90.4,39,089
"Richland County, Ohio",9.5,40.9,21.3,8.7,11.0,5.3,87.2,39,139
"Vinton County, Ohio",14.1,46.3,16.4,8.6,6.2,3.4,80.8,39,163
"Carroll County, Ohio",9.4,47.8,20.3,7.5,7.0,4.4,87.0,39,019
"Hancock County, Ohio",6.0,36.4,20.8,9.5,16.6,9.2,92.5,39,063
"Clermont County, Ohio",7.5,33.5,18.9,9.5,18.4,9.2,89.6,39,025
"Fairfield County, Ohio",6.1,33.8,21.7,9.8,17.9,8.5,91.7,39,045
"Defiance County, Ohio",7.7,44.6,19.2,10.3,10.5,5.3,89.8,39,039
"Highland County, Ohio",11.2,43.2,19.9,8.8,7.0,5.0,83.9,39,071
"Henry County, Ohio",6.5,44.3,20.1,10.9,10.3,5.8,91.3,39,069
"Jefferson County, Ohio",7.0,42.2,20.3,11.9,10.0,5.5,89.9,39,081
"Portage County, Ohio",6.2,37.2,20.9,6.5,16.8,10.4,91.9,39,133
"Putnam County, Ohio",4.5,42.3,18.1,13.0,12.0,7.4,92.9,39,137
"Belmont County, Ohio",7.8,42.4,20.4,10.7,10.4,6.0,89.9,39,013
"Clinton County, Ohio",8.8,42.2,21.3,8.5,10.9,5.6,88.5,39,027
"Fayette County, Ohio",10.0,49.4,16.0,7.5,11.2,3.3,87.4,39,047
"Perry County, Ohio",12.8,44.3,17.7,9.9,8.2,3.8,83.9,39,127
"Pickaway County, Ohio",10.4,43.3,19.6,6.9,11.1,6.2,87.1,39,129
"Madison County, Ohio",10.3,42.0,21.4,7.0,11.7,4.7,86.7,39,097
"Muskingum County, Ohio",10.8,41.4,20.7,9.3,9.8,5.3,86.5,39,119
"Sandusky County, Ohio",7.1,42.3,22.2,10.0,10.0,4.8,89.3,39,143
"Van Wert County, Ohio",6.8,47.6,17.2,9.6,10.4,6.8,91.5,39,161
"Washington County, Ohio",7.7,41.3,19.6,10.9,12.4,6.0,90.2,39,167
"Auglaize County, Ohio",5.2,44.6,19.5,10.9,11.7,6.0,92.8,39,011
"Darke County, Ohio",8.6,48.5,18.7,8.6,8.4,4.7,88.9,39,037
"Ottawa County, Ohio",5.4,37.7,22.0,11.3,13.3,8.0,92.3,39,123
"Hardin County, Ohio",7.6,48.9,17.7,8.5,8.1,6.3,89.4,39,065
"Jackson County, Ohio",11.2,42.7,16.1,8.5,11.5,5.4,84.2,39,079
"Huron County, Ohio",7.6,47.0,19.5,7.7,9.0,4.5,87.7,39,077
"Athens County, Ohio",8.1,32.9,18.0,9.7,13.9,15.2,89.7,39,009
"Adams County, Ohio",14.3,45.7,15.1,6.6,6.7,4.2,78.2,39,001
"Medina County, Ohio",4.6,31.9,20.8,9.5,21.4,10.1,93.6,39,103
"Lucas County, Ohio",8.5,30.4,23.6,9.7,15.5,9.6,88.8,39,095
"Noble County, Ohio",12.1,49.8,17.3,7.5,5.5,4.0,84.1,39,121
"Seneca County, Ohio",7.0,45.5,19.8,10.8,9.4,5.3,90.8,39,147
"Stark County, Ohio",6.8,37.9,21.5,8.4,14.5,8.1,90.4,39,151
"Coshocton County, Ohio",8.8,49.3,16.5,7.9,8.4,3.7,85.7,39,031
"Delaware County, Ohio",2.6,20.5,16.9,6.7,33.6,18.9,96.6,39,041
"Geauga County, Ohio",3.4,27.0,18.7,8.1,24.2,13.1,91.1,39,055
"Hocking County, Ohio",9.1,45.3,19.3,9.7,9.6,4.6,88.4,39,073
"Lake County, Ohio",6.0,33.5,22.1,9.4,17.4,9.7,91.9,39,085
"Ross County, Ohio",10.4,43.6,18.2,8.6,9.8,5.5,85.7,39,141
"Cuyahoga County, Ohio",8.5,28.3,22.0,7.4,18.2,12.7,88.5,39,035
"Holmes County, Ohio",7.0,36.3,10.1,4.4,5.1,2.6,58.5,39,075
"Miami County, Ohio",8.6,36.0,22.4,9.6,13.6,7.5,89.1,39,109
"Monroe County, Ohio",8.3,51.1,15.8,9.9,6.8,3.9,87.5,39,111
"Trumbull County, Ohio",8.0,45.2,18.4,7.3,12.5,5.4,88.9,39,155
"Wood County, Ohio",4.7,31.4,20.7,10.3,18.2,13.5,94.1,39,173
"Ashland County, Ohio",8.5,43.1,17.0,7.7,12.6,7.0,87.4,39,005
"Dewey County, Oklahoma",7.8,44.1,19.2,5.2,17.0,5.0,90.5,40,043
"Harper County, Oklahoma",8.0,35.7,18.8,3.4,15.1,9.0,82.0,40,059
"Logan County, Oklahoma",7.0,33.1,23.0,7.6,18.2,8.4,90.3,40,083
"Clark County, Arkansas",8.8,30.9,22.3,8.6,15.3,9.4,86.5,05,019
"Monroe County, Arkansas",14.1,41.7,23.4,4.0,6.8,2.2,78.2,05,095
"Ouachita County, Arkansas",9.9,42.6,19.5,7.4,10.5,6.1,86.2,05,103
"Arkansas County, Arkansas",11.4,40.6,21.8,5.7,10.0,4.4,82.5,05,001
"Carroll County, Arkansas",8.9,34.9,25.2,6.0,11.1,6.6,83.8,05,015
"Pulaski County, Arkansas",6.7,27.1,23.8,6.2,20.8,12.2,90.1,05,119
"Lake County, California",10.1,27.8,27.4,12.3,10.4,5.7,83.7,06,033
"Modoc County, California",9.6,27.1,28.7,12.4,13.9,4.4,86.4,06,049
"Inyo County, California",7.1,31.2,25.0,7.7,15.0,9.4,88.5,06,027
"Santa Barbara County, California",7.4,17.9,22.1,7.8,19.2,13.1,80.1,06,083
