County,Unemployment Rate Percentage,State ID,County ID
"Pike County, Ohio",18.9,39,131
"Paulding County, Ohio",9.4,39,125
"Hamilton County, Ohio",9.8,39,061
"Franklin County, Ohio",8.7,39,049
"Marion County, Ohio",10.1,39,101
"Tuscarawas County, Ohio",9.4,39,157
"Wayne County, Ohio",6.8,39,169
"Brown County, Ohio",12.3,39,015
"Butler County, Ohio",9.1,39,017
"Harrison County, Ohio",7.6,39,067
"Knox County, Ohio",7.6,39,083
"Licking County, Ohio",8.2,39,089
"Richland County, Ohio",10.2,39,139
"Vinton County, Ohio",9.4,39,163
"Carroll County, Ohio",8.9,39,019
"Hancock County, Ohio",8.6,39,063
"Jefferson County, Ohio",8.8,39,081
"Defiance County, Ohio",11.1,39,039
"Highland County, Ohio",15.5,39,071
"Henry County, Ohio",9.4,39,069
"Portage County, Ohio",11.1,39,133
"Putnam County, Ohio",4.9,39,137
"Belmont County, Ohio",9.0,39,013
"Clinton County, Ohio",11.9,39,027
"Fayette County, Ohio",11.8,39,047
"Perry County, Ohio",11.6,39,127
"Pickaway County, Ohio",8.2,39,129
"Madison County, Ohio",6.5,39,097
"Muskingum County, Ohio",10.1,39,119
"Sandusky County, Ohio",8.6,39,143
"Van Wert County, Ohio",10.7,39,161
"Washington County, Ohio",9.2,39,167
"Auglaize County, Ohio",7.2,39,011
"Darke County, Ohio",10.0,39,037
"Ottawa County, Ohio",6.9,39,123
"Hardin County, Ohio",11.7,39,065
"Jackson County, Ohio",11.5,39,079
"Huron County, Ohio",9.7,39,077
"Athens County, Ohio",12.4,39,009
"Adams County, Ohio",15.4,39,001
"Medina County, Ohio",6.3,39,103
"Lucas County, Ohio",13.8,39,095
"Noble County, Ohio",11.3,39,121
"Seneca County, Ohio",11.4,39,147
"Stark County, Ohio",10.6,39,151
"Coshocton County, Ohio",10.4,39,031
"Delaware County, Ohio",4.4,39,041
"Geauga County, Ohio",6.0,39,055
"Hocking County, Ohio",10.5,39,073
"Lake County, Ohio",7.8,39,085
"Ross County, Ohio",14.8,39,141
"Cuyahoga County, Ohio",12.1,39,035
"Holmes County, Ohio",6.2,39,075
"Miami County, Ohio",8.9,39,109
"Clermont County, Ohio",7.5,39,025
"Fairfield County, Ohio",8.2,39,045
"Monroe County, Ohio",6.7,39,111
"Trumbull County, Ohio",10.0,39,155
"Wood County, Ohio",10.3,39,173
"Ashland County, Ohio",10.9,39,005
"Dewey County, Oklahoma",2.5,40,043
"Harper County, Oklahoma",2.9,40,059
"Logan County, Oklahoma",6.0,40,083
"Tulsa County, Oklahoma",7.2,40,143
"Washington County, Oklahoma",6.9,40,147
"Harmon County, Oklahoma",10.0,40,057
"Haskell County, Oklahoma",9.7,40,061
"Okmulgee County, Oklahoma",11.2,40,111
"Osage County, Oklahoma",6.8,40,113
"Jefferson County, Oklahoma",6.3,40,067
"Garfield County, Oklahoma",6.2,40,047
"Garvin County, Oklahoma",5.4,40,049
"Pittsburg County, Oklahoma",5.8,40,121
"Pontotoc County, Oklahoma",6.4,40,123
"Roger Mills County, Oklahoma",2.6,40,129
"Woodward County, Oklahoma",3.9,40,153
"Cherokee County, Oklahoma",7.7,40,021
"Ravalli County, Montana",9.3,30,081
"Pondera County, Montana",7.0,30,073
"Yellowstone County, Montana",5.3,30,111
"Missoula County, Montana",9.6,30,063
"Valley County, Montana",3.8,30,105
"Cascade County, Montana",6.2,30,013
"Fergus County, Montana",4.9,30,027
"Garfield County, Montana",0.2,30,033
"Mineral County, Montana",14.5,30,061
"Petroleum County, Montana",2.2,30,069
"Powell County, Montana",3.7,30,077
"Sanders County, Montana",9.2,30,089
"Wibaux County, Montana",0.7,30,109
"Gallatin County, Montana",6.7,30,031
"Meagher County, Montana",3.4,30,059
"Carbon County, Montana",4.4,30,009
"Beaverhead County, Montana",6.3,30,001
"Flathead County, Montana",8.6,30,029
"Musselshell County, Montana",5.5,30,065
"Harlan County, Nebraska",2.2,31,083
"York County, Nebraska",2.4,31,185
"Buffalo County, Nebraska",4.0,31,019
"Colfax County, Nebraska",7.7,31,037
"Hitchcock County, Nebraska",3.8,31,087
"Platte County, Nebraska",5.3,31,141
"Polk County, Nebraska",3.2,31,143
"Box Butte County, Nebraska",4.0,31,013
"Brown County, Nebraska",0.9,31,017
"Sheridan County, Nebraska",3.3,31,161
"Lancaster County, Nebraska",6.4,31,109
"Nuckolls County, Nebraska",3.5,31,129
"Banner County, Nebraska",6.3,31,007
"Frontier County, Nebraska",3.3,31,063
"Douglas County, Nebraska",6.7,31,055
"Richardson County, Nebraska",7.4,31,147
"Cherry County, Nebraska",1.8,31,031
"Saline County, Nebraska",6.3,31,151
"Thurston County, Nebraska",14.2,31,173
"Washington County, Nebraska",2.4,31,177
"Dodge County, Nebraska",6.7,31,053
"Garden County, Nebraska",4.7,31,069
"Morrill County, Nebraska",6.4,31,123
"Nemaha County, Nebraska",7.9,31,127
"Thomas County, Nebraska",1.8,31,171
"Dakota County, Nebraska",6.9,31,043
"Antelope County, Nebraska",2.1,31,003
"Chase County, Nebraska",2.0,31,029
"Clay County, Nebraska",4.2,31,035
"Custer County, Nebraska",2.6,31,041
"Franklin County, Nebraska",5.0,31,061
"Hamilton County, Nebraska",3.0,31,081
"Jefferson County, Nebraska",7.0,31,095
"Keith County, Nebraska",3.9,31,101
"Loup County, Nebraska",0.0,31,115
"Perkins County, Nebraska",1.7,31,135
"Saunders County, Nebraska",3.5,31,155
"Scotts Bluff County, Nebraska",6.3,31,157
"Keya Paha County, Nebraska",0.2,31,103
"Kimball County, Nebraska",5.5,31,105
"Lincoln County, Nebraska",5.6,31,111
"Pierce County, Nebraska",4.8,31,139
"Sioux County, Nebraska",1.4,31,165
"Burt County, Nebraska",3.2,31,021
"Cass County, Nebraska",5.7,31,025
"Cuming County, Nebraska",2.5,31,039
"Dixon County, Nebraska",5.8,31,051
"Dundy County, Nebraska",4.1,31,057
"Grant County, Nebraska",3.0,31,075
"Greeley County, Nebraska",1.8,31,077
"Hall County, Nebraska",6.5,31,079
"Hayes County, Nebraska",1.9,31,085
"Otoe County, Nebraska",5.2,31,131
"Red Willow County, Nebraska",5.2,31,145
"Holt County, Nebraska",1.2,31,089
"Furnas County, Nebraska",4.5,31,065
"Cedar County, Nebraska",2.9,31,027
"Dawes County, Nebraska",4.3,31,045
"Johnson County, Nebraska",8.1,31,097
"Cheyenne County, Nebraska",2.4,31,033
"Dawson County, Nebraska",6.4,31,047
"Garfield County, Nebraska",4.4,31,071
"McPherson County, Nebraska",2.2,31,117
"Nance County, Nebraska",5.1,31,125
"Stanton County, Nebraska",3.7,31,167
"Valley County, Nebraska",0.9,31,175
"Churchill County, Nevada",12.0,32,001
"Douglas County, Nevada",10.8,32,005
"Pershing County, Nevada",12.4,32,027
"Eureka County, Nevada",5.4,32,011
"Humboldt County, Nevada",9.1,32,013
"White Pine County, Nevada",9.9,32,033
"Elko County, Nevada",5.7,32,007
"Nye County, Nevada",17.3,32,023
"Storey County, Nevada",15.2,32,029
"Sullivan County, New Hampshire",6.4,33,019
"Cheshire County, New Hampshire",8.8,33,005
"Grafton County, New Hampshire",5.9,33,009
"Rockingham County, New Hampshire",6.7,33,015
"Hillsborough County, New Hampshire",7.4,33,011
"Coos County, New Hampshire",8.5,33,007
"Carroll County, New Hampshire",6.5,33,003
"Mercer County, New Jersey",10.6,34,021
"Cumberland County, New Jersey",14.8,34,011
"Somerset County, New Jersey",7.2,34,035
"Ocean County, New Jersey",10.6,34,029
"Atlantic County, New Jersey",13.1,34,001
"Middlesex County, New Jersey",9.0,34,023
"Salem County, New Jersey",12.8,34,033
"Cape May County, New Jersey",10.4,34,009
"Camden County, New Jersey",12.0,34,007
"Union County, New Jersey",11.0,34,039
"Hudson County, New Jersey",10.9,34,017
"Hunterdon County, New Jersey",7.9,34,019
"Morris County, New Jersey",7.3,34,027
"Hidalgo County, New Mexico",13.6,35,023
"McKinley County, New Mexico",11.9,35,031
"Sandoval County, New Mexico",9.0,35,043
"Grant County, New Mexico",10.5,35,017
"Curry County, New Mexico",7.8,35,009
"Eddy County, New Mexico",8.4,35,015
"Mora County, New Mexico",10.1,35,033
"San Juan County, New Mexico",8.1,35,045
"Benton County, Mississippi",20.2,28,009
"Franklin County, Mississippi",12.1,28,037
"Coahoma County, Mississippi",19.4,28,027
"Jasper County, Mississippi",7.3,28,061
"Jones County, Mississippi",7.4,28,067
"Walthall County, Mississippi",10.6,28,147
"Monroe County, Mississippi",11.8,28,095
"Pontotoc County, Mississippi",7.2,28,115
"Holmes County, Mississippi",19.4,28,051
"Amite County, Mississippi",12.9,28,005
"Clark County, Nevada",12.7,32,003
"Lyon County, Nevada",17.7,32,019
"Madison County, Mississippi",6.0,28,089
"Calhoun County, Mississippi",10.4,28,013
"Marion County, Mississippi",10.7,28,091
"Tishomingo County, Mississippi",11.0,28,141
"Wayne County, Mississippi",10.5,28,153
"Greene County, Mississippi",14.6,28,041
"Marshall County, Mississippi",14.0,28,093
"Quitman County, Mississippi",15.5,28,119
"Pearl River County, Mississippi",11.3,28,109
"Leake County, Mississippi",11.0,28,079
"Neshoba County, Mississippi",12.6,28,099
"Rankin County, Mississippi",6.0,28,121
"Washington County, Mississippi",21.4,28,151
"Lawrence County, Mississippi",9.3,28,077
"Perry County, Mississippi",12.0,28,111
"Chickasaw County, Mississippi",12.6,28,017
"Carroll County, Mississippi",12.5,28,015
"George County, Mississippi",12.4,28,039
"Choctaw County, Mississippi",16.7,28,019
"Newton County, Mississippi",8.5,28,101
"Prentiss County, Mississippi",14.0,28,117
"Sharkey County, Mississippi",21.8,28,125
"Hancock County, Mississippi",10.8,28,045
"Itawamba County, Mississippi",9.0,28,057
"Issaquena County, Mississippi",27.6,28,055
"Jackson County, Mississippi",10.7,28,059
"Leflore County, Mississippi",17.7,28,083
"Tunica County, Mississippi",10.2,28,143
"Claiborne County, Mississippi",13.2,28,021
"Harrison County, Mississippi",9.7,28,047
"Lauderdale County, Mississippi",11.2,28,075
"Lincoln County, Mississippi",7.6,28,085
"Simpson County, Mississippi",12.5,28,127
"Winston County, Mississippi",15.5,28,159
"Attala County, Mississippi",14.5,28,007
"Lamar County, Mississippi",6.4,28,073
"Lee County, Mississippi",7.5,28,081
"Tallahatchie County, Mississippi",16.5,28,135
"Smith County, Mississippi",7.0,28,129
"Warren County, Mississippi",8.0,28,149
"Clarke County, Mississippi",13.0,28,023
"Montgomery County, Mississippi",10.4,28,097
"Oktibbeha County, Mississippi",13.8,28,105
"Webster County, Mississippi",14.7,28,155
"Alcorn County, Mississippi",10.3,28,003
"Clay County, Mississippi",20.0,28,025
"Covington County, Mississippi",13.3,28,031
"Humphreys County, Mississippi",25.4,28,053
"Dauphin County, Pennsylvania",7.7,42,043
"Franklin County, Pennsylvania",7.9,42,055
"Union County, Pennsylvania",8.0,42,119
"Wayne County, Pennsylvania",7.9,42,127
"Bedford County, Pennsylvania",8.1,42,009
"Monroe County, Pennsylvania",13.7,42,089
"Huntingdon County, Pennsylvania",7.8,42,061
"Washington County, Pennsylvania",7.5,42,125
"Grenada County, Mississippi",11.6,28,043
"Jefferson County, Mississippi",14.6,28,063
"Philadelphia County, Pennsylvania",15.1,42,101
"York County, Pennsylvania",8.8,42,133
"Indiana County, Pennsylvania",8.6,42,063
"Cumberland County, Pennsylvania",6.5,42,041
"Allegheny County, Pennsylvania",7.9,42,003
"Westmoreland County, Pennsylvania",6.9,42,129
"Forest County, Pennsylvania",7.3,42,053
"Blair County, Pennsylvania",7.3,42,013
"Lawrence County, Pennsylvania",8.0,42,073
"Bradford County, Pennsylvania",6.0,42,015
"Cambria County, Pennsylvania",8.8,42,021
"Chester County, Pennsylvania",6.7,42,029
"Berks County, Pennsylvania",9.8,42,011
"Mifflin County, Pennsylvania",9.0,42,087
"Mercer County, Missouri",9.8,29,129
"Wright County, Missouri",10.8,29,229
"Clay County, Missouri",6.8,29,047
"Lafayette County, Wisconsin",4.4,55,065
"Rock County, Wisconsin",10.3,55,105
"Waushara County, Wisconsin",8.4,55,137
"Bayfield County, Wisconsin",8.9,55,007
"Pierce County, Wisconsin",5.0,55,093
"Wood County, Wisconsin",7.4,55,141
"Calumet County, Wisconsin",4.8,55,015
"Florence County, Wisconsin",7.2,55,037
"Kenosha County, Wisconsin",11.2,55,059
"Lincoln County, Wyoming",9.1,56,023
"Johnson County, Wyoming",1.7,56,019
"Laramie County, Wyoming",5.7,56,021
"Converse County, Wyoming",4.6,56,009
"Teton County, Wyoming",4.0,56,039
"Warren County, Tennessee",9.8,47,177
"Washington County, Tennessee",7.2,47,179
"Weakley County, Tennessee",14.3,47,183
"Benton County, Tennessee",16.7,47,005
"Bledsoe County, Tennessee",13.0,47,007
"Campbell County, Tennessee",12.9,47,013
"Cannon County, Tennessee",13.9,47,015
"Houston County, Tennessee",9.6,47,083
"Maury County, Tennessee",9.7,47,119
"Polk County, Texas",13.8,48,373
"Refugio County, Texas",6.1,48,391
"Van Zandt County, Texas",7.0,48,467
"Caldwell County, Texas",8.5,48,055
"Wilbarger County, Texas",5.4,48,487
"Martin County, Texas",7.0,48,317
"Reagan County, Texas",2.9,48,383
"Yoakum County, Texas",8.1,48,501
"Hale County, Texas",7.4,48,189
"Shelby County, Texas",7.6,48,419
"Red River County, Texas",9.3,48,387
"Runnels County, Texas",3.0,48,399
"Sutton County, Texas",1.9,48,435
"Tom Green County, Texas",7.1,48,451
"Victoria County, Texas",7.6,48,469
"Wharton County, Texas",7.2,48,481
"Wichita County, Texas",6.7,48,485
"Borden County, Texas",3.4,48,033
"Marion County, Texas",8.1,48,315
"Maverick County, Texas",12.3,48,323
"Grayson County, Texas",9.6,48,181
"Live Oak County, Texas",5.9,48,297
"Palo Pinto County, Texas",7.6,48,363
"Karnes County, Texas",6.5,48,255
"DeWitt County, Texas",5.6,48,123
"Callahan County, Texas",6.5,48,059
"Cass County, Texas",11.6,48,067
"Gregg County, Texas",7.1,48,183
"Madison County, Texas",6.9,48,313
"Lubbock County, Texas",7.0,48,303
"Kaufman County, Texas",9.1,48,257
"Kendall County, Texas",4.2,48,259
"Floyd County, Texas",5.1,48,153
"Bailey County, Texas",8.1,48,017
"Chambers County, Texas",7.5,48,071
"Bell County, Texas",9.5,48,027
"Cameron County, Texas",10.7,48,061
"Terrell County, Texas",0.0,48,443
"Deaf Smith County, Texas",4.4,48,117
"El Paso County, Texas",9.0,48,141
"La Salle County, Texas",11.2,48,283
"Tyler County, Texas",12.7,48,457
"Wheeler County, Texas",4.7,48,483
"Archer County, Texas",3.4,48,009
"Brewster County, Texas",4.8,48,043
"Hidalgo County, Texas",10.8,48,215
"Smith County, Texas",8.1,48,423
"Crockett County, Texas",7.6,48,105
"Haskell County, Texas",7.5,48,207
"Howard County, Texas",7.9,48,227
"Mills County, Texas",4.3,48,333
"Montague County, Texas",7.4,48,337
"Panola County, Texas",6.4,48,365
"Sabine County, Texas",13.7,48,403
"Sherman County, Texas",7.1,48,421
"Swisher County, Texas",10.8,48,437
"Hunt County, Texas",12.7,48,231
"Camp County, Texas",11.1,48,063
"Hansford County, Texas",2.1,48,195
"Guadalupe County, Texas",7.2,48,187
"Clay County, Texas",5.5,48,077
"Hartley County, Texas",2.1,48,205
"Hill County, Texas",9.0,48,217
"Limestone County, Texas",6.8,48,293
"Nacogdoches County, Texas",8.1,48,347
"Parmer County, Texas",5.3,48,369
"Parker County, Texas",7.2,48,367
"Presidio County, Texas",10.7,48,377
"Val Verde County, Texas",10.3,48,465
"Culberson County, Texas",11.9,48,109
"Ector County, Texas",6.2,48,135
"Garza County, Texas",1.5,48,169
"Glasscock County, Texas",1.9,48,173
"Grimes County, Texas",9.0,48,185
"Collin County, Texas",5.7,48,085
"Angelina County, Texas",8.5,48,005
"Cottle County, Texas",3.5,48,101
"Hays County, Texas",7.5,48,209
"Brazoria County, Texas",6.4,48,039
"Donley County, Texas",3.9,48,129
"Atascosa County, Texas",8.9,48,013
"Nolan County, Texas",8.9,48,353
"Hudspeth County, Texas",8.2,48,229
"Ward County, Texas",4.6,48,475
"Harrison County, Texas",9.6,48,203
"Menard County, Texas",9.5,48,327
"Fayette County, Texas",2.7,48,149
"Williamson County, Texas",7.5,48,491
"Hutchinson County, Texas",7.9,48,233
"Morris County, Texas",12.4,48,343
"Orange County, Texas",9.3,48,361
"Winkler County, Texas",3.5,48,495
"Harris County, Texas",8.6,48,201
"Burnet County, Texas",6.2,48,053
"Gillespie County, Texas",5.7,48,171
"Dallas County, Texas",9.0,48,113
"McMullen County, Texas",2.4,48,311
"Young County, Texas",5.9,48,503
"Knox County, Texas",5.8,48,275
"Johnson County, Texas",8.4,48,251
"Hopkins County, Texas",8.4,48,223
"Ochiltree County, Texas",8.6,48,357
"McLennan County, Texas",7.5,48,309
"Concho County, Texas",5.9,48,095
"Edwards County, Texas",9.0,48,137
"Eastland County, Texas",4.1,48,133
"Jeff Davis County, Texas",4.6,48,243
"Jim Hogg County, Texas",11.7,48,247
"Montgomery County, Texas",7.1,48,339
"Dimmit County, Texas",13.9,48,127
"Webb County, Texas",6.9,48,479
"Armstrong County, Texas",4.0,48,011
"Castro County, Texas",6.1,48,069
"Kleberg County, Texas",10.5,48,273
"Cooke County, Texas",9.1,48,097
"Crosby County, Texas",10.2,48,107
"Fisher County, Texas",5.6,48,151
"Duval County, Texas",11.2,48,131
"Blanco County, Texas",8.7,48,031
"Jasper County, Texas",12.1,48,241
"Jefferson County, Texas",10.7,48,245
"Kinney County, Texas",13.3,48,271
"Oldham County, Texas",8.4,48,359
"Lamb County, Texas",9.8,48,279
"Lipscomb County, Texas",4.0,48,295
"McCulloch County, Texas",5.8,48,307
"Mason County, Texas",6.0,48,319
"Dickens County, Texas",8.2,48,125
"Lee County, Texas",5.9,48,287
"Tarrant County, Texas",8.4,48,439
"Anderson County, Texas",7.3,48,001
"Ellis County, Texas",8.1,48,139
"Jackson County, Texas",4.7,48,239
"Kerr County, Texas",8.3,48,265
"Milam County, Texas",11.2,48,331
"Comanche County, Texas",7.6,48,093
"Falls County, Texas",8.1,48,145
"Brooks County, Texas",11.9,48,047
"Austin County, Texas",8.4,48,015
"Kenedy County, Texas",0.0,48,261
"Colorado County, Texas",5.3,48,089
"San Patricio County, Texas",7.9,48,409
"Randall County, Texas",4.4,48,381
"San Saba County, Texas",6.7,48,411
"Schleicher County, Texas",4.7,48,413
"Zavala County, Texas",12.2,48,507
"Calhoun County, Texas",10.5,48,057
"Foard County, Texas",15.8,48,155
"Goliad County, Texas",4.8,48,175
"Hamilton County, Texas",7.0,48,193
"Mitchell County, Texas",7.3,48,335
"Titus County, Texas",7.7,48,449
"Lavaca County, Texas",6.9,48,285
"Terry County, Texas",7.1,48,445
"Wise County, Texas",10.7,48,497
"Matagorda County, Texas",7.7,48,321
"Pecos County, Texas",4.0,48,371
"Rockwall County, Texas",7.4,48,397
"Taylor County, Texas",6.6,48,441
"Aransas County, Texas",7.3,48,007
"Throckmorton County, Texas",1.2,48,447
"Walker County, Texas",5.3,48,471
"Wood County, Texas",9.1,48,499
"Cochran County, Texas",13.6,48,079
"Coke County, Texas",5.7,48,081
"Coryell County, Texas",9.8,48,099
"Hemphill County, Texas",3.3,48,211
"Moore County, Texas",5.1,48,341
"Potter County, Texas",5.9,48,375
"San Augustine County, Texas",14.2,48,405
"Shackelford County, Texas",4.3,48,417
"Starr County, Texas",13.0,48,427
"Upton County, Texas",3.2,48,461
"Brown County, Texas",4.1,48,049
"Hall County, Texas",10.2,48,191
"Franklin County, Texas",5.0,48,159
"Frio County, Texas",7.6,48,163
"Lampasas County, Texas",8.8,48,281
"Orleans County, Vermont",7.2,50,019
"Grand Isle County, Vermont",7.7,50,013
"Chittenden County, Vermont",6.1,50,007
"Lamoille County, Vermont",4.5,50,015
"Franklin County, Vermont",6.4,50,011
"Caledonia County, Vermont",8.3,50,005
"Windham County, Vermont",7.0,50,025
"Bennington County, Vermont",7.9,50,003
"Addison County, Vermont",7.3,50,001
"Essex County, Vermont",11.4,50,009
"Washington County, Vermont",5.8,50,023
"Millard County, Utah",5.8,49,027
"Tooele County, Utah",6.8,49,045
"Washington County, Utah",10.2,49,053
"Kane County, Utah",5.9,49,025
"Summit County, Utah",5.3,49,043
"Grand County, Utah",7.0,49,019
"Piute County, Utah",9.4,49,031
"Rich County, Utah",8.3,49,033
"Wasatch County, Utah",6.1,49,051
"Beaver County, Utah",10.6,49,001
"Box Elder County, Utah",6.5,49,003
"Iron County, Utah",13.7,49,021
"Sanpete County, Utah",9.6,49,039
"Sevier County, Utah",6.2,49,041
"Weber County, Utah",7.9,49,057
"San Juan County, Utah",8.9,49,037
"Salt Lake County, Utah",7.6,49,035
"Daggett County, Utah",7.8,49,009
"Wayne County, Utah",3.5,49,055
"Carbon County, Utah",8.8,49,007
"Morgan County, Utah",5.3,49,029
"Cache County, Utah",7.2,49,005
"Juab County, Utah",5.8,49,023
"James City County, Virginia",6.4,51,095
"Russell County, Virginia",7.9,51,167
"Smyth County, Virginia",8.1,51,173
"Bedford city, Virginia",6.6,51,515
"Lexington city, Virginia",3.7,51,678
"Campbell County, Virginia",7.7,51,031
"Henry County, Virginia",13.1,51,089
"Mathews County, Virginia",5.7,51,115
"King George County, Virginia",7.3,51,099
"Lancaster County, Virginia",8.5,51,103
"Lee County, Virginia",11.2,51,105
"Prince Edward County, Virginia",8.4,51,147
"Prince George County, Virginia",10.9,51,149
"Rockingham County, Virginia",5.9,51,165
"Scott County, Virginia",9.5,51,169
"Surry County, Virginia",11.0,51,181
"Appomattox County, Virginia",7.4,51,011
"Franklin County, Virginia",8.3,51,067
"Mecklenburg County, Virginia",9.6,51,117
"Montgomery County, Virginia",6.3,51,121
"Augusta County, Virginia",5.6,51,015
"Cumberland County, Virginia",9.2,51,049
"Goochland County, Virginia",5.6,51,075
"Halifax County, Virginia",9.8,51,083
"Madison County, Virginia",7.2,51,113
"Prince William County, Virginia",6.4,51,153
"Southampton County, Virginia",6.9,51,175
"Brunswick County, Virginia",11.6,51,025
"Caroline County, Virginia",12.3,51,033
"Northampton County, Virginia",11.3,51,131
"Patrick County, Virginia",10.9,51,141
"Rockbridge County, Virginia",3.4,51,163
"Shenandoah County, Virginia",5.7,51,171
"Norton city, Virginia",8.0,51,720
"Staunton city, Virginia",7.2,51,790
"Fluvanna County, Virginia",5.0,51,065
"Amelia County, Virginia",7.2,51,007
"Radford city, Virginia",8.6,51,750
"Winchester city, Virginia",7.2,51,840
"Accomack County, Virginia",6.4,51,001
"Craig County, Virginia",6.0,51,045
"Floyd County, Virginia",8.2,51,063
"Giles County, Virginia",6.7,51,071
"Grayson County, Virginia",8.4,51,077
"Nottoway County, Virginia",13.2,51,135
"Rappahannock County, Virginia",4.2,51,157
"Charles City County, Virginia",8.1,51,036
"Culpeper County, Virginia",6.9,51,047
"Dinwiddie County, Virginia",10.1,51,053
"Greene County, Virginia",6.0,51,079
"Hanover County, Virginia",5.3,51,085
"Lunenburg County, Virginia",9.9,51,111
"Orange County, Virginia",9.6,51,137
"Emporia city, Virginia",18.6,51,595
"Wythe County, Virginia",9.8,51,197
"Colonial Heights city, Virginia",8.3,51,570
"Harrisonburg city, Virginia",7.6,51,660
"Bland County, Virginia",8.1,51,021
"Botetourt County, Virginia",5.5,51,023
"Buckingham County, Virginia",10.8,51,029
"Bristol city, Virginia",12.7,51,520
"Covington city, Virginia",5.8,51,580
"Williamsburg city, Virginia",8.4,51,830
"Virginia Beach city, Virginia",6.5,51,810
"Carroll County, Virginia",8.3,51,035
"Pulaski County, Virginia",9.0,51,155
"Washington County, Virginia",7.1,51,191
"Westmoreland County, Virginia",10.8,51,193
"Page County, Virginia",11.4,51,139
"Alexandria city, Virginia",5.0,51,510
"Danville city, Virginia",15.6,51,590
"Hampton city, Virginia",10.7,51,650
"Amherst County, Virginia",7.5,51,009
"Bath County, Virginia",1.6,51,017
"Buchanan County, Virginia",11.4,51,027
"Newport News city, Virginia",9.8,51,700
"Stafford County, Virginia",6.6,51,179
"Lynchburg city, Virginia",11.7,51,680
"Richmond city, Virginia",11.3,51,760
"Martinsville city, Virginia",14.0,51,690
"Essex County, Virginia",7.0,51,057
"Tazewell County, Virginia",8.6,51,185
"Buena Vista city, Virginia",7.9,51,530
"Manassas Park city, Virginia",4.5,51,685
"Petersburg city, Virginia",16.6,51,730
"Sussex County, Virginia",6.5,51,183
"Fairfax city, Virginia",5.7,51,600
"Manassas city, Virginia",7.2,51,683
"Roanoke city, Virginia",8.5,51,770
"Suffolk city, Virginia",8.6,51,800
"Charlotte County, Virginia",7.1,51,037
"Chesterfield County, Virginia",7.4,51,041
"Greensville County, Virginia",8.7,51,081
"Okanogan County, Washington",11.1,53,047
"Thurston County, Washington",9.4,53,067
"Columbia County, Washington",7.5,53,013
"Clark County, Washington",11.2,53,011
"Asotin County, Washington",8.1,53,003
"Adams County, Washington",12.5,53,001
"Garfield County, Washington",7.3,53,023
"Mason County, Washington",14.4,53,045
"Skagit County, Washington",9.8,53,057
"Stevens County, Washington",11.4,53,065
"Spokane County, Washington",10.0,53,063
"Lincoln County, Washington",5.4,53,043
"Chelan County, Washington",8.7,53,007
"Jefferson County, Washington",11.3,53,031
"Kitsap County, Washington",9.6,53,035
"King County, Washington",7.7,53,033
"Pacific County, Washington",9.6,53,049
"Pend Oreille County, Washington",12.9,53,051
"San Juan County, Washington",6.2,53,055
"Skamania County, Washington",11.1,53,059
"Whitman County, Washington",6.1,53,075
"Yakima County, Washington",11.0,53,077
"Clallam County, Washington",11.0,53,009
"Cowlitz County, Washington",13.2,53,015
"Klickitat County, Washington",10.0,53,039
"Lewis County, Washington",13.5,53,041
"Grays Harbor County, Washington",16.1,53,027
"Island County, Washington",9.6,53,029
"Wahkiakum County, Washington",13.3,53,069
"Walla Walla County, Washington",7.3,53,071
"Summers County, West Virginia",7.9,54,089
"Grant County, Washington",12.5,53,025
"Snohomish County, Washington",9.3,53,061
"Grant County, West Virginia",7.2,54,023
"Brooke County, West Virginia",10.1,54,009
"Greenbrier County, West Virginia",7.5,54,025
"Hardy County, West Virginia",10.6,54,031
"Mineral County, West Virginia",11.7,54,057
"Mingo County, West Virginia",10.2,54,059
"Lewis County, West Virginia",7.1,54,041
"Marshall County, West Virginia",8.2,54,051
"Pocahontas County, West Virginia",8.1,54,075
"Tyler County, West Virginia",12.6,54,095
"Randolph County, West Virginia",8.3,54,083
"Taylor County, West Virginia",9.2,54,091
"Wirt County, West Virginia",17.1,54,105
"Clay County, West Virginia",8.8,54,015
"Gilmer County, West Virginia",8.9,54,021
"Monongalia County, West Virginia",5.9,54,061
"Monroe County, West Virginia",9.2,54,063
"Wetzel County, West Virginia",8.5,54,103
"Cabell County, West Virginia",7.8,54,011
"Kanawha County, West Virginia",7.4,54,039
"Logan County, West Virginia",10.3,54,045
"Preston County, West Virginia",7.8,54,077
"Harrison County, West Virginia",7.2,54,033
"Ritchie County, West Virginia",10.8,54,085
"Morgan County, West Virginia",16.2,54,065
"Lincoln County, West Virginia",9.4,54,043
"Braxton County, West Virginia",13.5,54,007
"Putnam County, West Virginia",4.9,54,079
"Boone County, West Virginia",10.3,54,005
"McDowell County, West Virginia",12.1,54,047
"Wyoming County, West Virginia",6.5,54,109
"Sweetwater County, Wyoming",6.4,56,037
"Platte County, Wyoming",2.5,56,031
"Sheridan County, Wyoming",4.5,56,033
"Big Horn County, Wyoming",5.6,56,003
"Crook County, Wyoming",3.7,56,011
"Park County, Wyoming",3.8,56,029
"Albany County, Wyoming",4.9,56,001
"Carbon County, Wyoming",4.8,56,007
"Goshen County, Wyoming",5.2,56,015
"Uinta County, Wyoming",6.0,56,041
"Washakie County, Wyoming",5.3,56,043
"Hot Springs County, Wyoming",3.2,56,017
"Fremont County, Wyoming",9.9,56,013
