County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Franklin County, New York",11.2,38.9,16.4,10.7,9.2,8.2,83.3,36,033
"Queens County, New York",9.4,28.0,15.1,7.2,19.4,10.4,80.1,36,081
"Washington County, New York",9.1,42.1,17.5,9.8,9.5,7.4,86.3,36,115
"New York County, New York",6.5,12.9,10.7,3.7,30.0,27.7,85.0,36,061
"Cayuga County, New York",11.3,36.0,18.2,12.4,11.2,7.2,85.0,36,011
"Rockland County, New York",6.3,23.8,15.9,7.4,22.8,18.0,87.9,36,087
"Niagara County, New York",8.2,36.8,19.3,12.1,11.9,8.7,88.9,36,063
"Essex County, New York",8.5,34.1,18.1,10.8,14.6,10.3,87.9,36,031
"Nassau County, New York",5.2,25.1,15.9,7.7,22.8,18.4,89.9,36,059
"Schuyler County, New York",8.6,39.2,20.1,11.8,9.1,7.9,88.2,36,097
"Chenango County, New York",10.5,40.0,17.2,11.3,10.5,7.0,86.0,36,017
"Jefferson County, New York",9.3,35.9,20.0,11.6,12.1,8.5,88.1,36,045
"Suffolk County, New York",6.0,30.3,17.9,8.9,18.0,14.3,89.5,36,103
"Wyoming County, New York",9.7,41.6,18.0,12.0,9.3,5.3,86.2,36,121
"Oswego County, New York",9.8,42.2,18.6,9.8,9.7,6.1,86.4,36,075
"Wayne County, New York",9.0,35.1,18.5,12.7,12.2,8.6,87.2,36,117
"Broome County, New York",7.9,33.1,17.9,12.0,13.8,11.9,88.7,36,007
"Erie County, New York",7.6,29.4,18.6,11.0,16.6,13.2,88.9,36,029
"Sullivan County, New York",9.6,34.4,19.2,10.2,11.7,9.0,84.5,36,105
"Orange County, New York",8.3,29.6,20.0,8.8,16.7,12.0,87.1,36,071
"Haywood County, North Carolina",10.7,30.0,22.0,10.2,14.9,7.4,84.4,37,087
"Forsyth County, North Carolina",7.8,27.9,20.9,7.2,21.0,10.4,87.3,37,067
"Bladen County, North Carolina",15.5,34.8,22.0,8.9,7.2,2.4,75.2,37,017
"Carteret County, North Carolina",8.5,28.9,25.9,9.0,15.9,7.7,87.5,37,031
"Bertie County, North Carolina",17.5,37.6,18.1,7.0,8.2,2.6,73.5,37,015
"Martin County, North Carolina",12.1,35.0,22.0,9.8,9.1,3.8,79.7,37,117
"Perquimans County, North Carolina",10.4,37.9,23.8,7.8,11.5,5.2,86.2,37,143
"Rockingham County, North Carolina",14.9,34.6,21.0,7.5,10.1,3.1,76.3,37,157
"Camden County, North Carolina",5.6,31.6,29.4,10.6,15.3,4.9,91.7,37,029
"Gaston County, North Carolina",12.3,30.3,23.2,8.7,12.5,5.4,80.1,37,071
"Moore County, North Carolina",7.0,27.0,21.7,11.2,19.0,10.2,89.2,37,125
"Stanly County, North Carolina",14.4,35.3,20.4,8.8,10.7,4.3,79.6,37,167
"Yancey County, North Carolina",11.4,32.9,21.8,7.2,11.9,6.9,80.7,37,199
"Chatham County, North Carolina",8.9,24.4,17.4,6.7,20.9,15.6,85.0,37,037
"Johnston County, North Carolina",9.8,29.6,22.3,10.6,15.0,4.8,82.3,37,101
"Person County, North Carolina",12.3,37.2,20.2,9.6,10.3,3.7,81.1,37,145
"Ashe County, North Carolina",12.1,31.6,20.7,8.5,11.4,6.3,78.6,37,009
"Lenoir County, North Carolina",14.4,30.9,22.8,9.5,9.8,4.4,77.5,37,107
"Onslow County, North Carolina",7.8,29.6,30.9,9.8,12.9,5.0,88.3,37,133
"Rutherford County, North Carolina",12.7,32.3,23.0,9.6,9.9,5.4,80.2,37,161
"Yadkin County, North Carolina",14.6,37.3,18.7,10.1,8.8,3.2,78.0,37,197
"Lincoln County, Maine",5.1,32.2,19.4,9.5,18.3,12.9,92.3,23,015
"Waldo County, Maine",6.8,38.4,19.6,7.5,15.4,9.2,90.0,23,027
"Penobscot County, Maine",6.3,35.8,20.7,10.0,15.1,8.3,89.9,23,019
"Piscataquis County, Maine",7.5,43.2,18.6,9.2,11.7,5.2,87.9,23,021
"Androscoggin County, Maine",7.4,39.3,20.3,8.8,12.7,5.9,87.0,23,001
"Aroostook County, Maine",8.2,39.1,19.8,8.8,11.7,4.7,84.2,23,003
"Washington County, Maine",9.2,38.7,20.9,7.1,12.5,6.7,85.9,23,029
"Cumberland County, Maine",4.3,25.9,18.8,9.0,24.8,15.0,93.6,23,005
"Knox County, Maine",6.2,36.4,17.3,8.2,19.2,9.2,90.3,23,013
"Sagadahoc County, Maine",5.4,33.7,19.4,8.0,19.4,11.7,92.3,23,023
"York County, Maine",5.6,33.0,20.3,9.6,18.7,9.3,90.9,23,031
"Kennebec County, Maine",5.6,36.5,20.2,9.7,15.5,8.9,90.9,23,011
"Franklin County, Maine",7.8,36.8,19.8,8.5,13.6,10.0,88.7,23,007
"Somerset County, Maine",8.9,42.4,20.2,8.7,10.9,4.5,86.7,23,025
"Hancock County, Maine",5.9,33.1,19.6,7.6,19.7,11.7,91.7,23,009
"Worcester County, Maryland",8.4,33.0,20.2,8.3,17.8,9.5,88.7,24,047
"Baltimore city, Maryland",14.9,29.5,18.8,4.3,13.8,12.0,78.5,24,510
"Somerset County, Maryland",12.4,45.4,17.0,4.9,9.5,4.7,81.6,24,039
"Talbot County, Maryland",7.9,29.0,20.1,7.0,16.7,16.1,88.8,24,041
"Harford County, Maryland",6.2,29.4,22.5,8.4,18.9,12.0,91.3,24,025
"Howard County, Maryland",2.6,15.1,15.4,5.7,31.0,27.7,94.9,24,027
"Prince George's County, Maryland",7.2,27.7,22.2,6.2,17.5,12.2,85.8,24,033
"Baltimore County, Maryland",7.1,27.2,20.6,6.2,20.4,14.8,89.2,24,005
"Frederick County, Maryland",5.3,26.9,20.3,7.7,22.4,14.2,91.5,24,021
"Garrett County, Maryland",9.8,43.1,17.3,6.9,10.0,7.2,84.7,24,023
"Kent County, Maryland",9.5,33.1,16.2,6.6,17.3,12.3,85.5,24,029
"Carroll County, Maryland",6.9,31.5,19.9,7.4,19.5,12.0,90.3,24,013
"Queen Anne's County, Maryland",7.3,31.2,21.6,7.5,18.1,11.8,90.3,24,035
"Charles County, Maryland",6.5,30.6,25.7,8.0,16.4,10.0,90.6,24,017
"Washington County, Maryland",10.8,37.2,20.2,7.8,12.0,7.0,84.2,24,043
"Wicomico County, Maryland",9.7,33.2,19.8,6.9,15.0,10.6,85.4,24,045
"Caroline County, Maryland",12.6,40.0,19.1,6.9,10.7,5.5,82.2,24,011
"Suffolk County, Massachusetts",7.9,24.9,14.2,4.8,21.9,17.3,83.1,25,025
"Dukes County, Massachusetts",5.6,22.8,19.6,7.8,24.9,17.6,92.7,25,007
"Middlesex County, Massachusetts",4.5,22.3,13.6,6.1,25.7,24.1,91.8,25,017
"Bristol County, Massachusetts",9.8,30.0,17.0,8.5,16.7,8.4,80.6,25,005
"Hampden County, Massachusetts",10.0,32.3,18.2,9.1,14.9,8.9,83.5,25,013
"Essex County, Massachusetts",6.2,26.6,17.2,8.2,21.9,14.5,88.4,25,009
"Franklin County, Massachusetts",6.7,29.6,19.3,10.0,18.3,14.0,91.2,25,011
"Worcester County, Massachusetts",7.0,28.9,17.7,8.9,20.5,12.8,88.7,25,027
"Hampshire County, Massachusetts",5.3,25.0,16.4,8.9,21.0,21.0,92.3,25,015
"Chippewa County, Michigan",8.7,37.1,27.0,6.7,11.6,6.4,88.7,26,033
"Allegan County, Michigan",6.7,39.0,22.5,7.8,13.5,6.6,89.4,26,005
"Oakland County, Michigan",5.4,21.2,21.4,7.5,24.5,17.8,92.5,26,125
"Burke County, North Carolina",14.8,30.6,19.8,10.0,9.6,5.9,75.9,37,023
"Traill County, North Dakota",5.9,27.6,21.5,14.3,20.8,5.2,89.5,38,097
"Dickey County, North Dakota",5.0,29.9,22.1,14.0,17.8,3.3,87.1,38,021
"Ward County, North Dakota",4.2,28.8,26.2,11.3,19.3,6.8,92.5,38,101
"Pembina County, North Dakota",5.8,34.5,24.4,10.9,16.1,2.6,88.4,38,067
"Hettinger County, North Dakota",5.8,34.8,20.6,11.1,14.2,4.7,85.4,38,041
"Cass County, North Dakota",2.9,21.2,24.5,12.1,26.0,10.5,94.3,38,017
"Emmons County, North Dakota",4.0,34.6,19.8,11.6,12.0,2.1,80.0,38,029
"Richland County, North Dakota",5.3,27.6,23.9,16.2,15.8,6.1,89.7,38,077
"Adams County, North Dakota",3.5,38.8,23.9,5.9,17.5,3.9,89.9,38,001
"Eddy County, North Dakota",4.9,30.5,23.4,11.5,14.9,3.7,84.0,38,027
"Mercer County, North Dakota",5.1,28.9,21.2,17.2,16.1,2.8,86.3,38,057
"Ransom County, North Dakota",5.9,36.2,25.2,9.2,14.2,3.2,88.0,38,073
"Sioux County, North Dakota",16.3,27.2,26.0,10.8,10.2,3.9,78.2,38,085
"Golden Valley County, North Dakota",6.3,29.7,27.0,13.4,17.3,4.0,91.4,38,033
"Towner County, North Dakota",7.8,33.1,26.6,8.9,16.9,3.6,89.2,38,095
"Divide County, North Dakota",3.7,33.4,25.7,13.6,14.8,3.0,90.5,38,023
"Sargent County, North Dakota",5.5,41.5,18.8,12.0,14.6,1.9,88.8,38,081
"Meigs County, Ohio",12.5,45.9,17.3,9.1,6.7,4.2,83.2,39,105
"Champaign County, Ohio",9.5,47.0,19.4,5.8,10.2,4.7,87.1,39,021
"Greene County, Ohio",5.4,27.6,20.8,9.0,18.5,16.3,92.2,39,057
"Lawrence County, Ohio",12.9,43.5,19.0,6.5,8.6,5.2,82.7,39,087
"Morgan County, Ohio",12.6,47.2,20.2,7.0,5.8,2.8,82.9,39,115
"Wyandot County, Ohio",9.1,47.3,17.0,8.7,8.4,5.8,87.3,39,175
"Erie County, Ohio",8.0,40.9,20.2,8.1,12.6,7.4,89.2,39,043
"Logan County, Ohio",10.4,48.7,16.9,6.1,9.4,5.0,86.1,39,091
"Summit County, Ohio",7.7,32.5,20.2,7.9,19.1,10.2,90.0,39,153
"Shelby County, Ohio",10.4,46.8,17.4,8.5,8.9,5.2,86.7,39,149
"Williams County, Ohio",8.7,48.3,19.6,8.8,9.4,3.4,89.5,39,171
"Columbiana County, Ohio",11.0,47.1,17.4,8.2,8.8,4.2,85.7,39,029
"Fulton County, Ohio",8.7,42.9,22.1,8.6,10.2,4.9,88.7,39,051
"Gallia County, Ohio",11.3,42.7,16.4,8.0,8.8,5.7,81.6,39,053
"Mahoning County, Ohio",9.0,40.4,20.8,5.8,13.6,7.3,87.9,39,099
"Scioto County, Ohio",12.7,39.3,20.7,7.7,8.1,5.2,80.9,39,145
"Morrow County, Ohio",10.2,45.8,19.5,7.2,8.9,5.1,86.3,39,117
"Preble County, Ohio",10.2,45.8,22.0,6.8,7.3,3.8,85.7,39,135
"Allen County, Ohio",9.8,41.9,21.1,8.8,9.7,6.1,87.5,39,003
"Crawford County, Ohio",10.4,47.4,18.5,8.7,7.2,3.8,85.6,39,033
"Guernsey County, Ohio",11.5,46.4,18.3,8.3,7.4,4.1,84.5,39,059
"Mercer County, Ohio",8.2,48.7,17.1,8.8,8.7,5.8,89.1,39,107
"Clark County, Ohio",10.6,37.9,22.7,8.1,10.6,6.1,85.4,39,023
"Lorain County, Ohio",8.6,36.5,22.6,8.7,13.3,7.7,88.7,39,093
"Montgomery County, Ohio",8.7,29.9,25.2,8.6,14.8,9.6,88.1,39,113
"Warren County, Ohio",6.5,27.8,18.6,8.2,22.9,13.6,91.1,39,165
"Ashtabula County, Ohio",10.4,45.9,19.5,6.5,8.8,4.3,84.9,39,007
"Kay County, Oklahoma",10.5,34.9,22.8,8.8,13.2,6.0,85.8,40,071
"Craig County, Oklahoma",14.6,36.2,20.8,8.1,10.1,4.6,79.8,40,035
"Canadian County, Oklahoma",6.1,29.0,28.6,7.9,18.5,7.1,91.2,40,017
"Latimer County, Oklahoma",13.2,33.9,22.5,12.6,8.6,5.5,83.1,40,077
"Texas County, Oklahoma",12.5,27.1,20.4,4.6,15.4,4.6,72.0,40,139
"Pushmataha County, Oklahoma",12.9,40.7,21.9,5.7,7.4,4.0,79.7,40,127
"Johnston County, Oklahoma",13.7,29.3,23.2,9.0,11.4,8.5,81.4,40,069
"Beaver County, Oklahoma",10.1,35.3,22.6,6.2,13.6,4.4,82.1,40,007
"Hughes County, Oklahoma",16.5,36.5,23.9,4.5,8.3,3.1,76.3,40,063
"Comanche County, Oklahoma",7.9,34.7,27.0,7.0,13.2,7.2,89.0,40,031
"Adair County, Oklahoma",15.3,40.0,21.6,3.5,7.7,3.5,76.3,40,001
"Stephens County, Oklahoma",10.6,41.3,22.3,4.1,12.1,4.9,84.8,40,137
"Carter County, Oklahoma",11.2,42.4,18.5,5.9,12.0,5.0,83.8,40,019
"Greer County, Oklahoma",13.3,37.8,21.4,6.2,10.2,2.8,78.4,40,055
"McIntosh County, Oklahoma",13.4,37.8,23.3,5.6,8.8,3.9,79.5,40,091
"Alger County, Michigan",7.9,43.5,19.3,6.6,12.0,5.1,86.5,26,003
"Muskegon County, Michigan",8.6,36.1,24.8,10.0,11.3,5.6,87.8,26,121
"Leelanau County, Michigan",4.1,23.3,23.3,8.5,23.9,14.7,93.8,26,089
"Lapeer County, Michigan",7.8,37.7,25.6,9.3,11.4,5.6,89.6,26,087
"Sanilac County, Michigan",9.5,45.6,21.2,7.8,6.7,4.5,85.9,26,151
"Isabella County, Michigan",7.6,33.0,23.6,7.3,14.0,11.7,89.6,26,073
"Ontonagon County, Michigan",7.3,39.6,22.9,10.7,11.3,5.5,90.1,26,131
"Tuscola County, Michigan",10.2,40.6,23.0,8.9,8.8,4.1,85.3,26,157
"Alcona County, Michigan",10.5,40.8,24.6,7.7,8.3,4.6,85.9,26,001
"Ionia County, Michigan",9.2,38.6,25.9,8.7,9.6,3.9,86.6,26,067
"Kalkaska County, Michigan",10.8,43.7,25.5,6.4,6.5,3.9,86.0,26,079
"Berrien County, Michigan",8.7,31.2,23.2,8.6,14.4,9.3,86.7,26,021
"Oscoda County, Michigan",12.6,42.8,22.5,5.9,6.7,3.1,80.9,26,135
"Wexford County, Michigan",9.1,39.1,23.5,8.6,10.7,5.8,87.7,26,165
"Clinton County, Michigan",5.0,30.9,25.0,9.8,17.4,9.8,92.9,26,037
"Dickinson County, Michigan",5.1,41.2,24.3,8.5,12.3,7.0,93.3,26,043
"Huron County, Michigan",9.4,44.2,18.4,8.4,9.8,4.2,85.1,26,063
"Ingham County, Michigan",6.4,22.9,24.0,8.2,20.1,15.3,90.6,26,065
"Murray County, Oklahoma",13.4,39.4,21.8,6.6,9.4,5.5,82.7,40,099
"Ottawa County, Oklahoma",11.9,36.4,23.7,10.1,8.7,4.3,83.1,40,115
"Wagoner County, Oklahoma",8.0,32.8,26.1,8.2,16.7,5.2,89.0,40,145
"Caddo County, Oklahoma",12.5,41.4,22.8,4.1,9.8,3.8,81.9,40,015
"Muskogee County, Oklahoma",11.1,32.8,25.4,8.2,11.5,5.8,83.8,40,101
"Bryan County, Oklahoma",12.0,33.4,21.3,7.1,12.6,8.0,82.3,40,013
"Jackson County, Oregon",7.9,28.4,29.2,7.5,14.9,8.8,88.8,41,029
"Grant County, Oregon",8.1,34.9,26.8,10.4,10.3,6.7,89.0,41,023
"Clackamas County, Oregon",5.7,24.0,28.2,8.1,20.9,10.6,91.8,41,005
"Tillamook County, Oregon",7.3,35.0,27.8,5.9,13.1,6.2,88.1,41,057
"Josephine County, Oregon",9.7,31.2,28.3,11.1,10.6,6.3,87.4,41,033
"Umatilla County, Oregon",10.1,30.6,26.4,9.2,9.6,5.9,81.8,41,059
"Columbia County, Oregon",8.5,34.7,27.5,9.4,11.0,5.8,88.4,41,009
"Wasco County, Oregon",9.2,26.1,26.7,9.4,13.6,7.7,83.4,41,065
"Lane County, Oregon",6.8,25.3,28.8,8.4,16.9,11.0,90.3,41,039
"Washington County, Oregon",5.0,19.0,23.8,8.2,25.8,13.6,90.5,41,067
"Clatsop County, Oregon",6.3,29.3,31.1,9.0,13.9,8.2,91.5,41,007
"Cameron County, Pennsylvania",10.1,52.1,13.3,7.0,10.4,3.6,86.4,42,023
"Bucks County, Pennsylvania",5.4,32.0,18.4,7.4,21.2,13.5,92.4,42,017
"Lehigh County, Pennsylvania",9.2,33.8,16.6,8.1,16.4,10.9,85.8,42,077
"Clarion County, Pennsylvania",8.1,49.3,13.3,7.4,10.7,7.0,87.7,42,031
"Greene County, Pennsylvania",9.3,49.0,14.1,7.3,9.8,5.2,85.4,42,059
"Luzerne County, Pennsylvania",8.9,40.9,18.2,8.1,12.9,7.3,87.4,42,079
"Columbia County, Pennsylvania",8.9,46.3,15.5,6.3,11.7,7.1,87.0,42,037
"Jefferson County, Pennsylvania",9.3,53.2,13.0,8.0,8.3,4.0,86.5,42,065
"Perry County, Pennsylvania",9.6,48.6,15.1,6.9,10.3,4.5,85.2,42,099
"Sullivan County, Pennsylvania",10.4,50.3,15.0,8.9,8.3,4.4,86.9,42,113
"Kent County, Rhode Island",7.7,31.2,19.8,9.8,18.6,10.3,89.7,44,003
"Washington County, Rhode Island",5.4,23.6,18.1,8.3,25.3,17.3,92.5,44,009
"Newberry County, South Carolina",15.2,31.2,15.7,8.9,13.1,7.0,75.9,45,071
"Clarendon County, South Carolina",16.7,39.6,16.1,6.7,8.9,4.5,75.8,45,027
"Sumter County, South Carolina",12.8,32.0,22.6,9.0,11.3,6.4,81.4,45,085
"Barnwell County, South Carolina",14.2,40.9,18.2,8.1,7.8,3.0,78.0,45,011
"Darlington County, South Carolina",13.7,37.0,18.1,7.4,11.1,4.7,78.3,45,031
"York County, South Carolina",9.1,28.3,20.7,8.9,19.3,8.9,86.0,45,091
"Cherokee County, South Carolina",15.6,39.0,17.1,7.2,8.9,2.7,74.8,45,021
"Jasper County, South Carolina",16.9,39.8,19.7,5.1,8.5,2.6,75.8,45,053
"Lee County, South Carolina",20.2,37.6,14.8,7.3,4.4,3.6,67.8,45,061
"Abbeville County, South Carolina",15.5,34.1,20.0,9.1,9.2,4.7,77.1,45,001
"San Jacinto County, Texas",15.5,40.7,21.4,3.8,8.4,3.7,78.0,48,407
"Upshur County, Texas",11.4,34.3,27.4,6.6,10.2,4.7,83.2,48,459
"Waller County, Texas",13.2,36.9,18.6,4.0,14.4,5.3,79.2,48,473
"Wilson County, Texas",7.5,34.5,24.6,6.7,13.7,5.0,84.6,48,493
"Hockley County, Texas",13.0,26.6,22.3,8.1,12.9,5.3,75.2,48,219
"Midland County, Texas",9.8,25.2,26.4,6.4,17.2,6.4,81.8,48,329
"Llano County, Texas",8.6,29.4,25.7,5.6,18.3,8.4,87.3,48,299
"Fannin County, Texas",12.1,38.7,22.2,5.5,10.7,4.0,81.1,48,147
"Brazos County, Texas",8.6,22.4,18.7,4.7,21.6,17.4,84.8,48,041
"Gaines County, Texas",10.4,29.0,13.8,5.8,11.7,1.6,61.9,48,165
"Gray County, Texas",13.6,34.3,25.4,6.2,9.3,3.5,78.8,48,179
"Jack County, Texas",12.0,36.5,26.5,5.5,8.9,3.3,80.6,48,237
"Bosque County, Texas",10.9,35.7,24.6,5.9,10.3,4.2,80.8,48,035
"Bexar County, Texas",9.3,25.2,23.9,7.1,16.4,9.1,81.7,48,029
"Baylor County, Texas",9.5,33.1,25.1,4.5,18.4,5.1,86.2,48,023
"Denton County, Texas",5.1,19.2,24.6,7.6,27.8,12.2,91.4,48,121
"Galveston County, Texas",8.2,26.4,24.6,8.1,17.9,9.5,86.4,48,167
"Roberts County, Texas",5.3,26.6,27.2,2.2,25.0,11.8,92.8,48,393
"Uvalde County, Texas",11.8,25.4,22.1,7.2,11.4,4.4,70.5,48,463
"Bowie County, Texas",9.7,33.3,26.8,6.0,11.8,6.7,84.6,48,037
"Kent County, Texas",8.0,40.8,22.6,6.7,13.4,5.6,89.1,48,263
"Somervell County, Texas",7.6,27.5,22.6,7.5,23.1,6.8,87.4,48,425
"Hardin County, Texas",10.5,40.1,24.4,6.7,11.3,3.6,86.1,48,199
"Leon County, Texas",11.6,37.1,24.4,5.7,8.0,4.6,79.8,48,289
"Newton County, Texas",13.8,47.5,20.4,5.0,5.9,1.8,80.7,48,351
"Reeves County, Texas",19.0,33.1,14.3,4.1,5.5,1.2,58.2,48,389
"Travis County, Texas",6.2,16.9,19.8,5.9,27.8,16.2,86.7,48,453
"Collingsworth County, Texas",10.9,32.1,19.4,3.8,14.1,4.3,73.6,48,087
"Erath County, Texas",9.6,27.1,24.4,4.9,16.2,8.3,80.9,48,143
"Motley County, Texas",8.8,42.6,17.9,6.5,12.2,5.3,84.6,48,345
"Coleman County, Texas",13.5,39.0,22.5,4.5,10.5,3.5,80.0,48,083
"Medina County, Texas",9.3,28.8,24.2,7.2,13.5,5.7,79.5,48,325
"Henderson County, Texas",12.3,34.5,23.1,7.7,9.5,5.0,79.8,48,213
"Lamar County, Texas",12.4,34.0,22.9,8.3,11.0,5.7,81.9,48,277
"Kimble County, Texas",9.1,32.5,20.5,4.1,12.7,7.9,77.8,48,267
"Washington County, Texas",10.9,30.3,18.0,6.8,17.9,7.6,80.6,48,477
"Stephens County, Texas",12.9,33.5,27.5,7.3,9.4,2.1,79.7,48,429
"Andrews County, Texas",12.0,28.2,26.7,4.3,11.1,2.8,73.1,48,003
"Gonzales County, Texas",11.7,33.2,20.2,2.7,8.9,3.9,69.0,48,177
"Lynn County, Texas",9.9,36.6,19.6,4.0,12.3,3.7,76.1,48,305
"Zapata County, Texas",14.4,29.6,13.9,3.4,6.7,3.0,56.6,48,505
"Hood County, Texas",9.5,28.1,28.5,5.6,16.0,7.6,85.7,48,221
"King County, Texas",8.7,20.2,31.3,4.3,23.6,5.8,85.1,48,269
"Cherokee County, Texas",15.0,36.9,19.7,6.3,8.3,3.6,74.8,48,073
"Delta County, Texas",10.8,39.4,29.6,3.0,8.7,3.4,84.1,48,119
"Jones County, Texas",19.4,34.1,21.5,3.8,6.2,3.2,68.7,48,253
"Jim Wells County, Texas",15.7,32.6,20.4,5.0,6.1,4.7,68.8,48,249
"Dallam County, Texas",9.1,37.9,23.6,3.9,5.9,2.7,74.1,48,111
"Fort Bend County, Texas",5.8,19.4,22.1,6.4,27.1,13.6,88.6,48,157
"Irion County, Texas",12.7,41.3,22.3,6.5,8.9,1.9,81.0,48,235
"Willacy County, Texas",12.7,32.0,15.1,3.9,6.1,3.1,60.2,48,489
"Dawson County, Texas",13.9,34.8,21.2,3.5,5.7,2.8,68.0,48,115
"Burleson County, Texas",14.1,38.8,21.6,4.7,8.0,3.3,76.3,48,051
"Ferry County, Washington",10.1,35.2,24.5,10.9,9.2,6.3,86.1,53,019
"Douglas County, Washington",9.3,27.1,24.9,10.5,11.8,5.7,80.1,53,017
"Pierce County, Washington",6.9,29.3,27.3,9.9,15.3,8.3,90.1,53,053
"Franklin County, Washington",10.2,25.7,20.6,7.4,9.8,5.2,68.8,53,021
"Whatcom County, Washington",5.6,23.1,25.3,11.1,21.3,10.5,91.4,53,073
"Hampshire County, West Virginia",16.1,53.4,11.2,4.2,5.7,3.1,77.6,54,027
"Doddridge County, West Virginia",15.4,45.3,19.9,3.2,8.3,1.6,78.3,54,017
"Marion County, West Virginia",10.4,41.2,19.3,5.5,12.0,7.3,85.3,54,049
"Hancock County, West Virginia",7.6,43.5,20.3,8.9,11.1,4.4,88.2,54,029
"Nicholas County, West Virginia",9.7,47.7,15.1,5.2,7.3,5.4,80.7,54,067
"Tucker County, West Virginia",11.8,48.0,15.0,4.9,8.8,7.0,83.7,54,093
"Roane County, West Virginia",13.3,51.0,12.2,3.5,6.9,2.6,76.3,54,087
"Wood County, West Virginia",8.2,34.8,25.1,8.7,12.2,6.5,87.3,54,107
"Mason County, West Virginia",11.8,44.1,18.3,6.1,7.5,3.5,79.5,54,053
"Pleasants County, West Virginia",7.2,47.4,25.4,5.9,6.7,4.1,89.5,54,073
"Jefferson County, West Virginia",9.5,32.1,18.2,7.4,17.9,10.8,86.3,54,037
"Pendleton County, West Virginia",10.7,44.5,17.6,5.4,8.3,3.6,79.3,54,071
"Ohio County, West Virginia",6.9,36.1,21.1,6.3,16.4,10.4,90.3,54,069
"Calhoun County, West Virginia",15.2,46.7,13.1,4.2,5.7,2.0,71.6,54,013
"Raleigh County, West Virginia",13.5,39.1,17.9,5.7,9.9,6.4,78.9,54,081
"Barbour County, West Virginia",10.8,50.0,12.6,3.9,8.0,4.7,79.2,54,001
"Wayne County, West Virginia",13.5,40.1,18.7,6.7,8.0,4.2,77.6,54,099
"Winnebago County, Wisconsin",7.0,35.4,21.2,9.2,17.0,7.3,90.2,55,139
"Green County, Wisconsin",6.7,39.3,21.9,10.0,13.2,5.9,90.2,55,045
"Shawano County, Wisconsin",7.7,46.9,18.1,8.6,9.7,4.8,88.1,55,115
"Langlade County, Wisconsin",8.5,47.0,19.7,8.7,8.0,4.2,87.5,55,067
"Vernon County, Wisconsin",6.8,37.1,20.5,10.1,11.8,6.6,86.2,55,123
"Kewaunee County, Wisconsin",5.8,45.7,21.7,9.4,10.0,3.6,90.5,55,061
"Eau Claire County, Wisconsin",4.1,29.7,20.2,11.6,20.4,10.6,92.5,55,035
"Polk County, Wisconsin",5.6,40.5,22.4,9.9,12.9,6.0,91.7,55,095
"Washburn County, Wisconsin",7.2,40.8,21.7,8.6,12.7,6.1,89.8,55,129
"Walworth County, Wisconsin",7.2,34.2,20.9,8.4,17.0,8.7,89.2,55,127
"Juneau County, Wisconsin",9.8,42.8,21.1,9.0,8.7,3.9,85.4,55,057
"Washington County, Wisconsin",5.4,32.4,22.9,10.4,18.6,8.1,92.3,55,131
"Dane County, Wisconsin",3.7,21.1,18.6,9.3,27.0,18.5,94.4,55,025
"Douglas County, Wisconsin",6.8,32.5,25.4,11.5,14.3,7.5,91.2,55,031
"Iowa County, Wisconsin",5.4,36.5,23.3,10.5,15.1,6.6,92.0,55,049
"Portage County, Wisconsin",5.2,35.9,19.4,8.5,18.4,8.4,90.6,55,097
"Taylor County, Wisconsin",8.9,45.6,17.9,8.4,9.2,4.3,85.4,55,119
"Adams County, Wisconsin",11.1,42.6,23.5,7.9,7.2,4.0,85.2,55,001
"Monroe County, Wisconsin",6.9,40.5,20.7,10.2,11.6,4.7,87.8,55,081
"Ashland County, Wisconsin",6.1,35.0,21.2,11.9,16.1,6.6,90.8,55,003
"Jefferson County, Wisconsin",6.9,36.4,22.3,8.8,15.0,7.5,90.1,55,055
"Campbell County, Wyoming",6.1,35.9,28.7,8.8,12.7,4.9,90.9,56,005
"Natrona County, Wyoming",5.6,30.4,28.6,11.4,14.4,7.2,92.1,56,025
"Niobrara County, Wyoming",5.8,35.7,32.1,8.3,11.4,4.4,91.8,56,027
"Nueces County, Texas",10.9,26.7,25.1,6.8,12.7,7.8,79.2,48,355
"Rains County, Texas",13.0,38.8,25.4,4.2,9.7,3.6,81.6,48,379
"Real County, Texas",14.4,25.7,24.9,7.4,12.2,4.5,74.7,48,385
"Sterling County, Texas",14.4,32.8,18.7,2.5,13.1,4.9,72.0,48,431
"Carson County, Texas",9.7,31.7,25.5,6.4,16.4,7.1,87.0,48,065
"Freestone County, Texas",12.7,36.7,22.1,8.2,9.4,4.2,80.4,48,161
"Hardeman County, Texas",9.6,41.1,17.2,5.3,12.1,5.4,81.0,48,197
"Briscoe County, Texas",9.5,33.1,25.1,8.8,10.4,3.8,81.1,48,045
"Liberty County, Texas",16.1,36.8,25.1,4.7,6.0,2.5,75.1,48,291
"Loving County, Texas",0.0,78.6,8.9,0.0,0.0,5.4,92.9,48,301
"Robertson County, Texas",12.9,36.7,19.2,5.1,11.5,3.5,76.1,48,395
"Rusk County, Texas",12.3,35.3,25.2,6.1,9.0,4.6,80.1,48,401
"Trinity County, Texas",10.9,45.4,18.9,4.5,7.5,3.1,79.5,48,455
