County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Nowata County, Oklahoma",10.2,40.8,22.4,7.8,9.6,3.5,84.2,40,105
"Rogers County, Oklahoma",6.3,32.9,25.3,9.4,16.5,6.5,90.6,40,131
"Sequoyah County, Oklahoma",12.2,40.4,21.7,7.1,8.8,4.3,82.3,40,135
"Alfalfa County, Oklahoma",10.6,38.6,22.0,4.9,14.7,5.6,85.7,40,003
"Woods County, Oklahoma",7.5,32.3,26.4,3.9,15.0,10.8,88.3,40,151
"Cleveland County, Oklahoma",6.2,27.0,25.4,7.8,19.0,12.0,91.3,40,027
"Okfuskee County, Oklahoma",14.3,37.9,22.3,8.5,6.6,4.0,79.2,40,107
"Atoka County, Oklahoma",12.8,42.3,22.3,4.4,8.9,4.2,82.1,40,005
"Union County, Oregon",5.7,32.5,27.7,7.9,14.9,7.9,90.8,41,061
"Marion County, Oregon",8.1,27.0,27.0,7.9,14.1,7.7,83.6,41,047
"Douglas County, Oregon",8.6,32.3,30.9,9.0,10.2,5.7,88.1,41,019
"Jefferson County, Oregon",10.0,31.2,28.3,8.9,11.0,5.0,84.4,41,031
"Polk County, Oregon",5.7,27.1,26.3,8.2,17.5,11.5,90.5,41,053
"Deschutes County, Oregon",5.0,23.4,28.6,9.5,20.3,11.1,92.9,41,017
"Linn County, Oregon",7.9,31.4,30.4,10.2,12.1,5.4,89.6,41,043
"Yamhill County, Oregon",7.6,30.7,26.1,7.5,14.4,8.0,86.7,41,071
"Baker County, Oregon",8.1,32.2,28.7,8.5,13.0,7.4,89.8,41,001
"Klamath County, Oregon",9.0,30.9,27.7,9.2,12.8,6.7,87.4,41,035
"Lincoln County, Oregon",8.1,28.1,28.3,7.6,14.7,9.6,88.4,41,041
"Benton County, Oregon",3.4,15.0,21.2,7.0,28.0,23.4,94.6,41,003
"Crook County, Oregon",10.2,37.1,25.9,7.1,10.2,4.5,84.8,41,013
"Sherman County, Oregon",5.9,35.4,30.7,7.9,14.7,3.8,92.5,41,055
"Harney County, Oregon",7.3,35.0,26.9,8.8,10.7,6.2,87.7,41,025
"Malheur County, Oregon",10.0,30.1,28.5,7.8,9.0,4.7,80.1,41,045
"Wallowa County, Oregon",4.9,33.7,24.9,9.4,14.6,10.5,93.1,41,063
"Wheeler County, Oregon",7.8,35.9,28.2,9.1,11.2,4.9,89.3,41,069
"Morrow County, Oregon",12.4,34.8,25.4,6.0,7.7,2.4,76.3,41,049
"Coos County, Oregon",8.9,32.9,28.8,8.1,11.9,6.9,88.6,41,011
"Warren County, Tennessee",12.7,43.3,17.4,4.5,7.6,5.5,78.3,47,177
"Washington County, Tennessee",7.6,29.9,21.2,5.3,18.2,12.6,87.1,47,179
"Weakley County, Tennessee",10.7,40.0,20.0,4.1,13.4,6.1,83.6,47,183
"Benton County, Tennessee",14.1,45.8,19.2,4.1,6.2,3.8,79.1,47,005
"Bledsoe County, Tennessee",11.5,43.5,18.1,6.1,6.6,3.7,78.0,47,007
"Campbell County, Tennessee",15.3,41.9,16.1,4.5,6.5,3.0,72.0,47,013
"Cannon County, Tennessee",14.1,45.0,16.7,4.8,9.6,3.2,79.2,47,015
"Houston County, Tennessee",12.6,45.3,19.2,5.0,8.5,2.6,80.5,47,083
"Maury County, Tennessee",7.8,36.4,23.2,8.2,12.3,6.3,86.4,47,119
"Polk County, Texas",13.6,35.9,25.0,4.9,8.0,4.1,77.8,48,373
"Refugio County, Texas",8.2,34.9,25.1,9.2,6.9,3.4,79.6,48,391
"Van Zandt County, Texas",12.5,36.3,24.2,6.1,9.7,5.1,81.5,48,467
"Caldwell County, Texas",11.3,35.1,21.6,5.9,11.3,4.3,78.2,48,055
"Wilbarger County, Texas",11.5,29.1,24.8,8.3,13.3,4.3,79.8,48,487
"Martin County, Texas",6.4,32.8,19.3,6.0,13.2,4.1,75.4,48,317
"Reagan County, Texas",16.0,30.5,18.3,0.7,8.0,3.0,60.5,48,383
"Yoakum County, Texas",8.2,32.3,18.6,6.7,11.1,4.6,73.4,48,501
"Hale County, Texas",13.7,32.0,20.1,4.4,8.9,5.4,70.8,48,189
"Shelby County, Texas",14.1,35.6,23.2,3.5,9.1,4.7,76.2,48,419
"Red River County, Texas",14.3,38.2,20.6,4.7,10.8,3.4,77.7,48,387
"Runnels County, Texas",11.4,40.5,22.1,3.1,10.6,3.1,79.4,48,399
"Sutton County, Texas",7.3,28.1,23.8,5.8,15.0,2.8,75.6,48,435
"Tom Green County, Texas",9.4,31.4,22.8,7.2,14.6,6.9,82.9,48,451
"Victoria County, Texas",10.7,30.8,24.8,8.7,11.8,5.1,81.1,48,469
"Wharton County, Texas",12.1,34.7,20.8,6.4,9.4,4.4,75.7,48,481
"Borden County, Texas",7.9,29.6,20.2,9.2,24.3,8.8,92.1,48,033
"Marion County, Texas",11.3,38.3,25.5,5.4,8.4,6.2,83.9,48,315
"Maverick County, Texas",14.9,22.3,17.0,6.1,8.7,3.5,57.5,48,323
"Grayson County, Texas",8.5,31.3,27.0,8.2,13.3,6.9,86.7,48,181
"Live Oak County, Texas",10.2,36.2,24.2,4.4,10.8,5.2,80.7,48,297
"Palo Pinto County, Texas",11.7,36.2,23.8,4.7,10.3,5.6,80.7,48,363
"Karnes County, Texas",15.2,35.0,19.0,5.8,9.4,3.0,72.1,48,255
"DeWitt County, Texas",12.8,36.9,20.3,5.6,9.2,4.1,76.2,48,123
"Callahan County, Texas",8.7,38.7,29.5,5.7,10.1,3.3,87.2,48,059
"Cass County, Texas",11.5,43.7,22.5,5.6,9.1,3.6,84.5,48,067
"Gregg County, Texas",10.3,27.5,27.3,8.3,13.5,6.3,82.9,48,183
"Madison County, Texas",14.7,39.6,22.5,5.4,7.3,2.8,77.5,48,313
"Lubbock County, Texas",8.6,25.6,25.4,6.2,17.7,10.2,85.1,48,303
"Kaufman County, Texas",10.1,31.4,26.7,6.7,12.9,5.6,83.3,48,257
"Kendall County, Texas",5.1,20.8,20.5,7.9,25.2,15.5,90.0,48,259
"Floyd County, Texas",9.1,29.1,23.3,6.7,13.0,4.2,76.4,48,153
"Bailey County, Texas",15.2,30.2,20.3,4.1,6.7,3.5,64.7,48,017
"Chambers County, Texas",9.2,31.3,26.7,7.2,13.5,5.3,84.0,48,071
"Bell County, Texas",5.8,28.5,28.9,10.0,14.3,7.9,89.5,48,027
"Cameron County, Texas",13.6,24.0,18.5,5.6,11.5,4.6,64.1,48,061
"Deaf Smith County, Texas",12.3,32.1,18.7,4.4,10.5,4.3,70.0,48,117
"El Paso County, Texas",9.5,24.3,22.7,7.1,14.1,6.6,74.8,48,141
"La Salle County, Texas",17.3,32.8,12.8,2.2,9.1,4.4,61.3,48,283
"Terrell County, Texas",9.9,33.0,23.6,3.1,10.8,6.1,76.7,48,443
"Tyler County, Texas",10.6,41.3,24.1,7.3,7.8,3.9,84.3,48,457
"Wheeler County, Texas",12.5,30.7,27.5,6.4,13.0,3.9,81.5,48,483
"Archer County, Texas",7.8,34.9,24.8,7.3,15.5,4.7,87.3,48,009
"Brewster County, Texas",7.4,21.5,24.7,4.2,20.2,16.1,86.8,48,043
"Hidalgo County, Texas",14.0,23.7,17.5,4.6,11.8,4.7,62.2,48,215
"Smith County, Texas",8.0,25.6,25.2,9.1,17.4,7.8,85.2,48,423
"Crockett County, Texas",15.3,29.1,21.8,6.4,6.2,4.9,68.4,48,105
"Haskell County, Texas",13.2,32.4,21.2,4.5,11.8,4.8,74.7,48,207
"Howard County, Texas",13.8,29.5,25.4,8.3,9.1,3.8,76.1,48,227
"Mills County, Texas",9.5,26.6,24.8,7.4,16.5,7.4,82.6,48,333
"Montague County, Texas",11.2,34.1,27.0,5.7,11.8,4.4,83.1,48,337
"Panola County, Texas",10.8,36.1,28.7,7.2,8.6,2.9,83.4,48,365
"Sabine County, Texas",12.1,43.9,25.1,2.5,7.8,4.4,83.7,48,403
"Sherman County, Texas",10.6,25.9,21.1,5.5,15.7,5.5,73.8,48,421
"Swisher County, Texas",14.0,35.7,20.5,5.0,11.2,4.5,76.9,48,437
"Hunt County, Texas",11.1,34.5,24.6,6.5,11.4,6.1,83.0,48,231
"Camp County, Texas",12.3,32.3,22.8,6.9,10.3,4.0,76.2,48,063
"Hansford County, Texas",10.2,28.1,19.7,4.5,17.9,4.0,74.2,48,195
"Guadalupe County, Texas",7.7,29.5,23.5,8.6,16.7,8.6,86.8,48,187
"Clay County, Texas",6.9,37.0,27.5,6.5,11.8,5.2,87.8,48,077
"Hartley County, Texas",14.6,36.1,17.7,4.4,16.7,4.6,79.6,48,205
"Hill County, Texas",12.8,31.0,25.4,8.0,10.0,4.6,79.1,48,217
"Limestone County, Texas",10.8,37.4,22.1,6.3,9.9,3.7,79.4,48,293
"Wichita County, Texas",9.4,32.3,25.4,7.2,13.9,6.9,85.8,48,485
"Nacogdoches County, Texas",10.4,28.9,22.4,5.6,15.1,9.9,81.9,48,347
"Parmer County, Texas",14.4,27.1,18.0,4.1,11.9,3.9,65.0,48,369
"Parker County, Texas",7.6,27.1,28.3,8.1,17.9,7.7,89.1,48,367
"Val Verde County, Texas",10.7,26.7,16.8,6.7,12.2,4.1,66.4,48,465
"Culberson County, Texas",10.3,37.4,11.8,4.4,8.4,3.3,65.2,48,109
"Ector County, Texas",14.2,28.5,25.2,5.4,10.3,4.0,73.4,48,135
"Garza County, Texas",14.0,30.0,21.7,3.0,5.9,3.0,63.6,48,169
"Glasscock County, Texas",10.0,24.0,27.9,3.9,21.7,3.0,80.6,48,173
"Grimes County, Texas",11.5,37.1,24.6,6.5,7.6,4.0,79.8,48,185
"Collin County, Texas",3.3,15.6,20.9,7.5,32.3,17.2,93.4,48,085
"Angelina County, Texas",11.9,32.5,24.5,6.9,10.3,5.0,79.2,48,005
"Cottle County, Texas",12.5,30.1,24.9,3.2,12.1,3.1,73.5,48,101
"Hays County, Texas",5.9,21.3,24.1,6.9,25.7,11.1,89.1,48,209
"Brazoria County, Texas",8.2,25.5,24.4,7.8,18.0,9.9,85.5,48,039
"Donley County, Texas",7.9,32.8,25.2,9.3,10.6,6.1,84.0,48,129
"Atascosa County, Texas",12.6,36.8,20.5,4.9,9.2,4.4,75.8,48,013
"Nolan County, Texas",11.0,32.2,23.3,9.2,9.3,3.6,77.6,48,353
"Hudspeth County, Texas",20.0,26.4,15.8,2.6,5.4,3.0,53.2,48,229
"Ward County, Texas",12.6,31.9,23.6,5.1,8.7,4.1,73.4,48,475
"Harrison County, Texas",10.6,34.5,23.1,7.7,13.4,5.2,84.0,48,203
"Menard County, Texas",10.7,29.9,24.0,2.2,10.9,8.3,75.3,48,327
"Fayette County, Texas",10.5,37.1,21.0,5.9,11.6,4.5,80.1,48,149
"Williamson County, Texas",4.3,20.6,24.8,8.3,26.4,12.2,92.3,48,491
"Hutchinson County, Texas",11.2,33.2,30.1,7.1,9.3,3.9,83.6,48,233
"Morris County, Texas",11.3,35.3,25.1,9.8,8.1,4.7,83.0,48,343
"Orange County, Texas",9.0,40.0,26.3,7.3,9.8,4.0,87.5,48,361
"Winkler County, Texas",11.4,29.7,24.9,5.1,9.1,2.0,70.8,48,495
"Harris County, Texas",9.5,23.3,21.0,5.8,18.7,10.3,79.1,48,201
"Burnet County, Texas",8.3,32.1,23.6,5.8,15.8,7.4,84.7,48,053
"Gillespie County, Texas",5.9,25.8,20.9,6.4,22.1,11.1,86.4,48,171
"Dallas County, Texas",10.9,23.2,20.2,5.5,18.5,10.2,77.7,48,113
"McMullen County, Texas",10.9,29.5,31.7,4.6,4.4,0.0,70.2,48,311
"Young County, Texas",10.7,36.6,21.2,4.5,12.1,5.5,80.0,48,503
"Johnson County, Texas",10.5,32.5,26.4,7.5,11.8,4.8,82.9,48,251
"Hopkins County, Texas",10.5,36.7,22.5,6.6,9.6,5.6,81.0,48,223
"Ochiltree County, Texas",14.5,33.5,21.0,5.5,9.9,4.0,73.9,48,357
"Knox County, Texas",9.6,38.9,23.4,5.6,11.6,1.5,81.0,48,275
"McLennan County, Texas",10.1,28.0,23.4,9.3,14.6,7.5,82.8,48,309
"Concho County, Texas",13.5,33.7,18.3,2.1,7.7,4.1,65.8,48,095
"Edwards County, Texas",5.3,28.4,15.8,3.8,19.0,5.3,72.3,48,137
"Eastland County, Texas",10.8,37.2,24.6,7.3,10.9,3.1,83.1,48,133
"Jeff Davis County, Texas",4.3,22.2,21.4,3.1,21.7,16.7,85.1,48,243
"Jim Hogg County, Texas",13.7,34.9,24.5,3.2,8.1,4.9,75.6,48,247
"Montgomery County, Texas",8.2,24.5,23.8,6.5,21.7,10.0,86.4,48,339
"Dimmit County, Texas",12.9,26.5,24.7,4.8,6.7,3.7,66.4,48,127
"Webb County, Texas",14.4,23.0,18.2,6.1,12.2,4.8,64.4,48,479
"Armstrong County, Texas",6.7,25.1,31.4,8.4,18.4,6.1,89.4,48,011
"Castro County, Texas",10.8,38.3,15.7,3.4,10.0,3.9,71.3,48,069
"Kleberg County, Texas",10.3,21.1,22.7,5.7,16.8,7.7,73.9,48,273
"Cooke County, Texas",9.5,31.3,25.4,7.9,14.9,5.6,85.1,48,097
"Presidio County, Texas",15.0,19.7,12.2,1.1,13.4,8.6,55.0,48,377
"Crosby County, Texas",14.8,32.0,21.7,4.8,8.8,2.8,70.1,48,107
"Fisher County, Texas",8.2,35.3,23.7,8.7,10.7,3.4,81.8,48,151
"Duval County, Texas",18.5,32.5,19.6,5.9,5.5,1.5,65.0,48,131
"Blanco County, Texas",5.3,29.5,25.3,5.4,19.9,8.0,88.2,48,031
"Jasper County, Texas",11.7,43.5,23.5,6.3,7.4,2.8,83.6,48,241
"Jefferson County, Texas",9.7,33.4,24.6,6.9,12.8,5.2,82.9,48,245
"Kinney County, Texas",10.5,25.1,25.2,5.6,11.2,2.0,69.2,48,271
"Oldham County, Texas",12.6,18.9,26.6,6.6,20.1,10.2,82.4,48,359
"Lamb County, Texas",15.8,30.8,22.2,3.8,11.0,3.1,70.9,48,279
"Lipscomb County, Texas",7.1,36.1,20.3,4.8,16.5,4.6,82.2,48,295
"McCulloch County, Texas",10.5,33.0,25.7,4.2,10.9,4.8,78.6,48,307
"Mason County, Texas",6.0,32.5,23.2,5.1,17.0,7.2,84.8,48,319
"Dickens County, Texas",14.3,29.9,27.4,5.1,10.8,3.5,76.8,48,125
"Lee County, Texas",7.5,38.6,21.1,6.0,11.8,5.1,82.8,48,287
"Tarrant County, Texas",8.2,23.8,24.3,6.9,20.4,9.3,84.7,48,439
"Anderson County, Texas",12.7,37.3,25.3,6.2,7.9,3.4,80.2,48,001
"Ellis County, Texas",9.1,30.1,25.9,7.1,14.8,6.4,84.3,48,139
"Jackson County, Texas",9.1,34.7,23.7,6.5,13.3,3.2,81.5,48,239
"Kerr County, Texas",7.1,28.6,25.4,5.8,18.5,9.8,88.2,48,265
"Milam County, Texas",11.8,37.8,21.1,6.1,12.1,3.9,81.0,48,331
"Comanche County, Texas",13.3,33.6,20.3,4.9,12.0,6.4,77.1,48,093
"Falls County, Texas",15.0,37.6,21.7,4.3,8.6,2.8,75.1,48,145
"Brooks County, Texas",12.5,37.2,17.9,0.5,6.6,4.4,66.7,48,047
"Austin County, Texas",6.3,33.8,24.6,8.2,13.4,6.1,86.0,48,015
"Kenedy County, Texas",17.9,31.0,20.8,1.8,9.2,5.1,67.9,48,261
"Colorado County, Texas",10.0,40.0,18.3,6.2,13.1,4.4,81.9,48,089
"San Patricio County, Texas",12.5,29.4,25.8,6.7,10.0,4.8,76.8,48,409
"Randall County, Texas",5.9,22.3,29.5,9.0,20.9,9.9,91.6,48,381
"San Saba County, Texas",8.1,31.7,30.4,4.3,10.0,3.4,79.9,48,411
"Schleicher County, Texas",11.2,28.5,20.5,4.3,15.3,5.1,73.7,48,413
"Zavala County, Texas",18.1,25.8,17.3,8.0,5.8,2.7,59.6,48,507
"Calhoun County, Texas",11.5,32.1,22.4,8.7,10.0,5.9,79.0,48,057
"Foard County, Texas",16.6,27.2,27.5,3.0,14.2,6.7,78.7,48,155
"Goliad County, Texas",6.3,37.7,23.7,11.4,11.0,4.3,88.2,48,175
"Hamilton County, Texas",10.7,33.9,21.9,7.3,14.2,4.7,82.0,48,193
"Mitchell County, Texas",12.4,32.3,26.0,7.7,7.9,1.9,75.9,48,335
"Titus County, Texas",11.9,28.5,22.3,7.5,9.3,4.9,72.5,48,449
"Lavaca County, Texas",9.0,41.9,18.3,5.6,11.9,3.4,81.1,48,285
"Terry County, Texas",14.4,30.0,19.0,7.1,8.9,3.9,68.8,48,445
"Wise County, Texas",8.3,37.5,25.9,5.5,11.9,4.0,84.8,48,497
"Matagorda County, Texas",9.6,35.9,19.2,6.8,11.6,3.3,76.8,48,321
"Pecos County, Texas",12.3,34.2,18.0,4.5,8.0,3.5,68.2,48,371
"Rockwall County, Texas",4.6,21.9,25.4,7.7,25.2,11.5,91.7,48,397
"Taylor County, Texas",8.2,28.4,25.6,7.2,16.7,7.9,85.7,48,441
"Throckmorton County, Texas",12.4,31.9,26.1,6.9,15.4,5.2,85.5,48,447
"Walker County, Texas",11.1,34.9,24.1,5.5,12.4,6.0,82.9,48,471
"Wood County, Texas",10.9,34.8,25.8,5.5,12.5,5.4,84.0,48,499
"Aransas County, Texas",9.1,30.1,29.8,5.0,12.7,6.8,84.3,48,007
"Cochran County, Texas",11.3,30.5,18.9,4.2,9.6,4.1,67.3,48,079
"Coke County, Texas",6.0,35.1,26.4,9.9,12.9,4.2,88.5,48,081
"Coryell County, Texas",8.1,31.1,31.1,10.1,10.7,4.8,87.8,48,099
"Hemphill County, Texas",9.6,28.4,26.3,4.6,18.1,4.1,81.5,48,211
"Moore County, Texas",13.6,27.8,20.6,4.5,10.0,3.0,65.9,48,341
"Potter County, Texas",13.1,27.8,26.4,7.0,10.4,4.7,76.3,48,375
"San Augustine County, Texas",11.4,42.9,19.0,6.2,7.2,2.8,78.0,48,405
"Shackelford County, Texas",5.6,33.4,24.7,3.9,19.8,4.5,86.2,48,417
"Starr County, Texas",18.0,21.8,12.5,2.9,7.1,2.5,46.7,48,427
"Upton County, Texas",8.9,37.4,25.0,4.2,7.4,3.6,77.6,48,461
"Brown County, Texas",8.7,39.4,23.4,5.5,11.9,4.5,84.7,48,049
"Hall County, Texas",10.9,28.9,24.6,4.7,10.0,2.4,70.6,48,191
"Franklin County, Texas",9.4,32.1,23.5,6.7,12.9,9.1,84.3,48,159
"Frio County, Texas",14.8,35.3,20.2,4.4,7.2,0.7,67.8,48,163
"Lampasas County, Texas",7.5,27.6,29.3,9.3,13.8,7.3,87.4,48,281
"Orleans County, Vermont",8.7,39.9,17.5,7.4,13.5,7.8,86.2,50,019
"Grand Isle County, Vermont",5.0,30.2,19.0,11.4,19.1,13.3,93.0,50,013
"Chittenden County, Vermont",3.7,21.2,16.0,8.7,29.1,18.8,93.9,50,007
"Lamoille County, Vermont",5.6,30.2,16.9,9.7,23.4,11.9,92.1,50,015
"Franklin County, Vermont",6.5,37.8,19.0,9.0,15.0,8.2,89.0,50,011
"Caledonia County, Vermont",6.9,36.5,18.4,9.1,15.7,10.2,89.9,50,005
"Windham County, Vermont",5.8,31.6,18.8,6.7,19.5,15.0,91.5,50,025
"Bennington County, Vermont",6.6,30.8,20.0,7.9,20.1,11.9,90.6,50,003
"Addison County, Vermont",5.7,32.1,16.8,7.4,20.6,14.8,91.7,50,001
"Essex County, Vermont",9.8,42.5,16.2,9.8,10.0,4.1,82.7,50,009
"Washington County, Vermont",4.1,29.6,16.7,8.4,22.8,16.2,93.7,50,023
"Millard County, Utah",5.6,30.1,29.5,9.2,14.9,4.3,88.1,49,027
"Tooele County, Utah",6.4,32.1,30.4,8.4,15.6,5.0,91.4,49,045
"Washington County, Utah",4.9,25.0,29.7,10.3,17.4,9.7,92.2,49,053
"Kane County, Utah",3.0,28.7,32.9,8.7,17.6,8.0,95.8,49,025
"Summit County, Utah",2.8,16.0,20.4,6.9,30.5,19.5,93.3,49,043
"Grand County, Utah",7.9,25.5,31.5,10.1,16.4,6.8,90.2,49,019
"Piute County, Utah",14.8,37.6,21.9,6.7,9.4,7.9,83.6,49,031
"Rich County, Utah",3.6,40.1,30.6,9.4,14.0,2.0,96.1,49,033
"Wasatch County, Utah",6.6,19.2,27.5,9.4,22.3,12.1,90.5,49,051
"Beaver County, Utah",5.4,37.2,27.6,9.2,13.0,5.2,92.2,49,001
"Box Elder County, Utah",5.9,32.3,29.1,9.0,15.1,6.6,92.0,49,003
"Iron County, Utah",7.1,24.6,28.5,9.4,18.4,9.5,90.5,49,021
"Sanpete County, Utah",7.8,26.2,30.8,12.0,13.2,7.1,89.3,49,039
"Sevier County, Utah",8.2,34.1,30.7,9.3,9.9,6.2,90.4,49,041
"Weber County, Utah",6.8,28.6,28.1,9.3,16.1,7.1,89.2,49,057
"San Juan County, Utah",7.7,32.2,21.4,10.5,10.8,7.9,82.9,49,037
"Salt Lake County, Utah",7.0,22.9,26.2,8.8,20.2,11.1,89.2,49,035
"Daggett County, Utah",5.7,35.8,23.4,9.2,14.9,4.3,87.6,49,009
"Wayne County, Utah",5.2,25.6,29.7,12.6,16.0,10.5,94.3,49,055
"Carbon County, Utah",10.6,28.5,32.4,13.1,8.9,4.1,87.0,49,007
"Morgan County, Utah",1.2,25.9,27.6,10.0,24.5,10.1,98.0,49,029
"Cache County, Utah",4.7,21.8,27.6,7.3,23.6,12.2,92.5,49,005
"Juab County, Utah",7.4,34.3,27.2,12.2,11.4,4.9,90.0,49,023
"James City County, Virginia",4.2,22.3,18.3,6.9,25.7,20.4,93.6,51,095
"Russell County, Virginia",10.1,37.7,18.5,8.0,7.2,4.7,76.2,51,167
"Smyth County, Virginia",10.9,39.0,18.5,7.5,9.4,5.5,79.8,51,173
"Charlottesville city, Virginia",6.5,22.2,13.7,3.5,23.7,25.6,88.7,51,540
"Campbell County, Virginia",10.0,36.0,21.2,7.9,12.5,6.3,83.9,51,031
"Henrico County, Virginia",6.1,23.0,20.6,6.6,24.8,14.9,89.9,51,087
"King George County, Virginia",5.8,29.4,23.1,8.1,18.7,13.1,92.4,51,099
"Lancaster County, Virginia",7.7,31.2,20.2,7.9,16.2,12.4,88.0,51,103
"Lee County, Virginia",12.8,32.5,24.0,5.5,7.3,3.9,73.1,51,105
"Mathews County, Virginia",8.2,33.8,21.3,6.2,15.5,13.5,90.3,51,115
"Middlesex County, Virginia",8.1,29.7,25.4,6.1,18.2,10.1,89.6,51,119
"Prince George County, Virginia",9.1,34.7,25.0,8.5,12.5,6.0,86.8,51,149
"Richmond County, Virginia",15.3,41.2,16.0,6.1,8.9,4.0,76.1,51,159
"Scott County, Virginia",10.5,37.3,20.3,6.7,8.3,3.3,75.9,51,169
"Spotsylvania County, Virginia",7.4,31.6,21.9,7.2,17.6,10.7,89.1,51,177
"Appomattox County, Virginia",11.5,38.3,20.9,7.5,9.4,5.8,82.0,51,011
"Franklin County, Virginia",9.9,32.8,23.2,7.3,12.9,6.9,83.1,51,067
"King and Queen County, Virginia",8.7,42.0,21.3,4.4,11.4,5.4,84.4,51,097
"Montgomery County, Virginia",5.9,21.9,17.0,7.3,22.0,22.3,90.4,51,121
"New Kent County, Virginia",8.6,31.4,24.6,8.3,17.5,7.1,89.0,51,127
"Cumberland County, Virginia",13.8,34.0,18.9,7.5,11.5,4.9,76.8,51,049
"Dickenson County, Virginia",13.8,34.9,20.8,6.6,6.3,3.9,72.6,51,051
"Halifax County, Virginia",12.7,36.6,20.3,7.6,9.4,5.2,79.1,51,083
"Loudoun County, Virginia",2.9,13.8,15.6,6.1,35.0,23.0,93.5,51,107
"Prince William County, Virginia",5.4,21.8,22.1,7.5,22.7,15.4,89.6,51,153
"Southampton County, Virginia",13.8,34.4,22.8,7.0,10.4,4.4,79.0,51,175
"Highland County, Virginia",11.0,41.5,15.4,3.9,12.8,6.6,80.3,51,091
"Caroline County, Virginia",12.5,36.8,20.8,5.1,12.8,6.5,81.9,51,033
"Gloucester County, Virginia",6.3,32.9,24.0,10.7,14.6,8.3,90.5,51,073
"Patrick County, Virginia",13.5,36.4,21.8,9.1,7.4,3.9,78.5,51,141
"Powhatan County, Virginia",7.7,29.2,23.5,7.7,19.5,8.5,88.4,51,145
"Shenandoah County, Virginia",9.6,40.0,18.1,6.1,12.4,7.5,84.0,51,171
"Fauquier County, Virginia",5.5,27.7,21.8,7.4,20.6,13.7,91.2,51,061
"Staunton city, Virginia",10.1,29.4,18.2,6.1,19.1,12.4,85.2,51,790
"Asotin County, Washington",8.9,31.2,28.8,10.3,12.2,6.3,88.7,53,003
"Adams County, Washington",9.4,26.8,19.1,7.0,9.0,4.5,66.4,53,001
"Garfield County, Washington",2.5,31.3,29.1,14.6,18.1,3.8,96.9,53,023
"Mason County, Washington",8.7,29.6,30.7,9.2,12.4,5.5,87.3,53,045
"Skagit County, Washington",7.1,25.7,27.7,10.3,15.4,9.0,88.2,53,057
"Stevens County, Washington",6.7,33.0,27.4,12.9,11.5,6.1,90.9,53,065
"Spokane County, Washington",5.3,25.3,27.2,11.5,18.2,10.4,92.6,53,063
"Lincoln County, Washington",5.8,33.3,28.4,11.2,14.3,5.0,92.3,53,043
"Chelan County, Washington",7.5,30.4,21.3,8.4,15.1,8.9,84.0,53,007
"Jefferson County, Washington",4.1,22.2,28.3,6.6,22.2,15.1,94.4,53,031
"Kitsap County, Washington",4.3,23.5,30.0,10.7,19.3,10.7,94.1,53,035
"King County, Washington",4.3,16.7,20.1,8.2,29.2,17.8,92.1,53,033
"Pacific County, Washington",6.9,31.9,29.8,9.2,10.9,5.6,87.5,53,049
"Pend Oreille County, Washington",7.7,33.0,30.9,9.8,11.7,4.9,90.3,53,051
"San Juan County, Washington",3.5,17.5,25.5,6.9,25.3,19.9,95.1,53,055
"Skamania County, Washington",6.9,28.7,31.9,8.3,13.2,8.2,90.3,53,059
"Whitman County, Washington",2.9,18.5,20.9,8.5,25.1,22.7,95.7,53,075
"Yakima County, Washington",11.5,26.8,21.4,7.5,10.0,5.8,71.5,53,077
"Clallam County, Washington",6.3,27.5,29.0,10.6,14.5,9.9,91.6,53,009
"Cowlitz County, Washington",8.9,29.8,31.8,9.9,10.0,5.6,87.2,53,015
"Ferry County, Washington",9.9,32.5,27.9,11.4,10.0,5.7,87.5,53,019
"Lewis County, Washington",9.0,32.2,28.9,11.6,8.6,5.5,86.8,53,041
"Douglas County, Washington",9.2,27.4,25.7,9.7,12.3,5.0,80.1,53,017
"Island County, Washington",3.7,23.7,28.9,10.5,20.4,11.4,94.9,53,029
"Pierce County, Washington",6.5,29.0,27.0,10.4,15.6,8.5,90.5,53,053
"Franklin County, Washington",9.0,26.4,21.0,9.1,10.2,5.2,71.9,53,021
"Walla Walla County, Washington",5.3,23.3,26.7,12.0,15.9,10.7,88.6,53,071
"Whatcom County, Washington",5.6,22.7,25.4,10.5,21.4,10.9,91.0,53,073
"Grant County, West Virginia",10.0,52.1,11.3,5.6,7.6,5.0,81.6,54,023
"Hampshire County, West Virginia",17.5,51.4,12.7,3.4,5.9,2.8,76.2,54,027
"Brooke County, West Virginia",6.5,44.5,21.3,7.4,11.0,6.1,90.4,54,009
"Doddridge County, West Virginia",11.6,48.1,16.3,4.7,8.5,4.2,81.9,54,017
"Hardy County, West Virginia",12.2,49.5,13.3,5.2,8.3,4.0,80.2,54,031
"Marion County, West Virginia",8.0,41.9,18.6,7.0,14.0,6.9,88.3,54,049
"Mingo County, West Virginia",15.5,40.5,15.6,5.9,5.6,4.9,72.4,54,059
"Hancock County, West Virginia",9.0,43.4,18.1,8.7,11.8,5.0,87.0,54,029
"Marshall County, West Virginia",7.8,47.2,18.0,7.7,10.7,5.2,88.9,54,051
