County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Giles County, Tennessee",12.2,41.4,19.0,5.3,9.3,5.3,80.4,47,055
"Lauderdale County, Tennessee",16.6,43.7,16.3,4.1,7.1,3.2,74.5,47,097
"Lawrence County, Tennessee",10.6,42.7,19.2,5.1,7.5,4.4,79.0,47,099
"Madison County, Tennessee",10.0,33.6,21.9,5.7,15.8,8.8,85.9,47,113
"Marion County, Tennessee",13.4,35.8,20.6,4.3,9.9,5.6,76.1,47,115
"Overton County, Tennessee",12.3,41.5,17.3,4.2,7.6,5.0,75.6,47,133
"Pickett County, Tennessee",8.2,41.3,19.7,5.0,6.0,6.9,78.9,47,137
"Wayne County, Tennessee",15.1,45.8,16.6,5.3,4.8,3.1,75.7,47,181
"Williamson County, Tennessee",3.5,17.2,18.4,6.2,35.0,17.8,94.6,47,187
"Bedford County, Tennessee",13.3,42.2,18.0,5.1,8.4,3.9,77.5,47,003
"Greene County, Tennessee",11.3,40.9,18.2,5.5,10.0,5.5,80.0,47,059
"Cumberland County, Tennessee",10.8,38.2,19.5,5.8,10.7,6.7,80.9,47,035
"Van Buren County, Tennessee",12.0,53.6,12.0,3.6,5.1,5.3,79.5,47,175
"Claiborne County, Tennessee",12.6,41.6,14.4,5.2,8.1,5.2,74.5,47,025
"Hickman County, Tennessee",15.6,41.8,16.9,4.8,8.0,4.0,75.5,47,081
"Humphreys County, Tennessee",10.3,44.5,21.6,5.6,9.0,3.4,84.2,47,085
"Putnam County, Tennessee",9.6,37.5,18.5,4.1,14.7,8.2,83.0,47,141
"Sevier County, Tennessee",10.9,38.1,22.6,6.7,9.3,5.6,82.3,47,155
"Stewart County, Tennessee",8.8,40.9,24.7,7.1,6.3,5.3,84.4,47,161
"Chester County, Tennessee",11.8,36.3,23.6,5.8,7.9,7.6,81.2,47,023
"Decatur County, Tennessee",13.3,41.3,19.2,4.2,7.9,6.3,78.8,47,039
"Jackson County, Tennessee",14.7,45.3,14.7,4.9,6.2,3.7,74.7,47,087
"McNairy County, Tennessee",13.3,43.7,18.5,4.2,8.5,3.1,77.9,47,109
"Roane County, Tennessee",9.8,37.3,21.5,7.6,10.8,6.5,83.7,47,145
"Bradley County, Tennessee",10.1,33.6,22.3,8.0,11.7,6.8,82.4,47,011
"Hamblen County, Tennessee",9.4,39.1,19.8,5.5,10.1,5.9,80.4,47,063
"Union County, Tennessee",13.4,45.6,13.7,5.6,5.2,3.0,73.1,47,173
"Hardin County, Tennessee",13.7,43.0,18.0,4.3,6.7,4.5,76.4,47,071
"Dickson County, Tennessee",9.5,44.5,20.3,5.2,8.6,5.5,84.2,47,043
"Morgan County, Tennessee",12.1,52.4,15.4,4.4,5.0,2.4,79.6,47,129
"Monroe County, Tennessee",11.3,41.8,19.3,6.0,6.7,3.7,77.7,47,123
"Henry County, Tennessee",11.1,43.8,19.9,2.7,8.9,7.1,82.3,47,079
"Crockett County, Tennessee",16.2,42.8,17.4,4.0,7.9,4.0,76.1,47,033
"Lake County, Tennessee",18.2,43.5,17.4,2.7,5.0,2.0,70.6,47,095
"Knox County, Tennessee",6.3,26.1,20.9,8.8,21.5,12.9,90.2,47,093
"McMinn County, Tennessee",12.0,40.7,17.7,7.4,9.7,4.6,80.2,47,107
"Marshall County, Tennessee",12.3,41.3,20.3,5.8,9.6,3.5,80.5,47,117
"Rhea County, Tennessee",12.6,39.5,20.3,4.5,8.4,4.2,76.9,47,143
"Gibson County, Tennessee",10.6,38.2,22.9,5.0,11.5,5.1,82.7,47,053
"Scott County, Tennessee",15.7,44.1,14.4,6.3,5.8,4.5,75.0,47,151
"Anderson County, Tennessee",9.7,33.7,20.5,6.1,13.2,10.3,83.8,47,001
"Fentress County, Tennessee",13.2,44.5,13.1,3.6,7.4,3.7,72.4,47,049
"Hardeman County, Tennessee",17.4,41.9,19.2,4.0,5.3,4.5,74.9,47,069
"Loudon County, Tennessee",8.2,31.9,20.4,7.1,16.5,8.8,84.7,47,105
"Rutherford County, Tennessee",6.6,29.8,24.3,7.3,20.2,8.1,89.7,47,149
"Smith County, Tennessee",12.6,45.0,16.8,5.9,7.3,3.8,78.9,47,159
"Wilson County, Tennessee",7.2,33.4,21.4,7.9,18.1,7.9,88.7,47,189
"Unicoi County, Tennessee",13.0,39.3,17.3,6.6,7.3,5.6,76.1,47,171
"Jackson County, West Virginia",10.2,40.4,21.2,7.3,10.4,5.3,84.6,54,035
"Mercer County, West Virginia",12.5,38.4,19.6,5.3,12.1,5.6,80.9,54,055
"Upshur County, West Virginia",9.9,47.5,14.8,5.2,8.7,6.7,82.8,54,097
"Webster County, West Virginia",19.1,43.6,16.0,2.3,4.8,3.8,70.6,54,101
"Berkeley County, West Virginia",9.9,38.2,21.4,6.6,12.4,7.3,86.0,54,003
"Fayette County, West Virginia",12.4,43.2,18.2,6.0,7.6,4.0,78.9,54,019
"Iron County, Wisconsin",6.8,35.8,22.6,12.3,14.2,6.6,91.5,55,051
"Clark County, Wisconsin",7.7,43.8,18.6,7.9,8.3,3.3,81.9,55,019
"St. Croix County, Wisconsin",3.8,27.7,21.9,12.4,23.1,9.9,94.9,55,109
"Oconto County, Wisconsin",7.4,42.7,20.0,11.7,10.7,4.2,89.3,55,083
"Lincoln County, Wisconsin",7.1,40.1,23.1,10.6,10.2,4.3,88.4,55,069
"Waupaca County, Wisconsin",6.9,43.8,20.4,9.1,11.9,4.7,89.9,55,135
"Barron County, Wisconsin",7.0,40.2,20.3,11.6,10.6,5.6,88.3,55,005
"Sawyer County, Wisconsin",8.0,33.9,23.8,10.0,14.0,8.0,89.7,55,113
"Green Lake County, Wisconsin",8.5,41.9,20.4,8.3,11.4,5.2,87.3,55,047
"Price County, Wisconsin",7.8,43.3,21.8,9.1,11.1,4.3,89.5,55,099
"Marquette County, Wisconsin",9.6,44.1,22.4,7.6,9.0,3.9,87.0,55,077
"Marinette County, Wisconsin",7.7,42.8,24.0,9.0,9.3,4.3,89.4,55,075
"Milwaukee County, Wisconsin",9.1,29.2,21.3,7.2,18.2,9.9,85.9,55,079
"Racine County, Wisconsin",8.5,32.7,23.3,8.7,15.2,7.8,87.8,55,101
"Dunn County, Wisconsin",5.1,35.4,20.9,10.8,15.8,8.9,91.9,55,033
"Forest County, Wisconsin",10.0,41.7,24.2,7.7,8.2,4.0,85.8,55,041
"Grant County, Wisconsin",5.8,40.2,20.2,10.3,11.9,7.3,89.8,55,043
"Rusk County, Wisconsin",8.9,44.6,19.1,8.7,10.0,4.3,86.6,55,107
"Sheboygan County, Wisconsin",5.7,37.3,21.6,9.3,15.5,6.9,90.6,55,117
"Menominee County, Wisconsin",5.3,39.9,26.4,8.3,11.4,4.4,90.4,55,078
"Outagamie County, Wisconsin",4.4,34.8,20.3,11.5,18.8,7.7,93.1,55,087
"Buffalo County, Wisconsin",5.9,43.2,18.4,10.8,12.7,4.5,89.6,55,011
"Columbia County, Wisconsin",5.8,35.9,23.5,10.9,14.5,6.7,91.6,55,021
"La Crosse County, Wisconsin",3.9,29.2,20.9,13.8,18.9,11.0,93.8,55,063
"Brown County, Wisconsin",5.6,32.3,20.2,11.1,19.4,7.4,90.4,55,009
"Marathon County, Wisconsin",5.4,37.7,18.3,11.7,14.9,7.3,90.0,55,073
"Oneida County, Wisconsin",5.7,34.6,25.3,9.0,14.2,9.4,92.5,55,085
"Trempealeau County, Wisconsin",7.2,40.4,19.2,10.4,11.3,6.2,87.6,55,121
"Waukesha County, Wisconsin",3.0,25.0,21.2,9.1,27.2,13.0,95.6,55,133
"Dodge County, Wisconsin",8.7,39.6,21.8,10.0,11.1,4.6,87.2,55,027
"Vilas County, Wisconsin",6.9,33.7,25.9,8.1,15.9,8.2,91.8,55,125
"Crawford County, Wisconsin",6.0,43.9,21.9,9.0,9.8,5.7,90.2,55,023
"Manitowoc County, Wisconsin",6.6,40.7,21.0,9.7,13.2,5.5,90.2,55,071
"Sauk County, Wisconsin",7.4,37.2,21.6,9.6,14.0,7.0,89.4,55,111
"Burnett County, Wisconsin",8.4,39.8,23.2,9.6,11.5,5.2,89.2,55,013
"Chippewa County, Wisconsin",6.1,39.5,20.4,12.3,13.7,5.0,90.8,55,017
"Door County, Wisconsin",3.8,34.7,21.9,8.5,19.4,9.6,94.1,55,029
"Fond du Lac County, Wisconsin",6.4,39.0,21.0,10.3,13.7,6.2,90.3,55,039
"Jackson County, Wisconsin",8.8,42.9,20.0,9.2,9.9,4.9,86.8,55,053
"Pepin County, Wisconsin",4.9,42.2,19.6,11.0,12.3,4.8,90.0,55,091
"Ozaukee County, Wisconsin",2.8,22.5,20.3,8.4,28.6,16.2,96.1,55,089
"Richland County, Wisconsin",7.0,41.8,22.8,9.4,9.3,5.6,88.9,55,103
"Vernon County, Wisconsin",5.9,37.2,20.1,10.1,12.6,6.9,86.9,55,123
"Green County, Wisconsin",6.0,39.3,22.3,9.2,13.9,6.6,91.4,55,045
"Shawano County, Wisconsin",7.1,45.8,19.2,9.2,11.0,4.3,89.5,55,115
"Langlade County, Wisconsin",8.5,44.4,21.0,9.5,9.2,4.0,88.1,55,067
"Kewaunee County, Wisconsin",5.5,46.0,20.8,10.4,9.7,3.8,90.7,55,061
"Eau Claire County, Wisconsin",3.3,28.2,21.9,12.1,20.3,10.7,93.2,55,035
"Polk County, Wisconsin",5.7,39.1,22.6,10.6,13.3,6.1,91.7,55,095
"Washburn County, Wisconsin",6.6,38.7,21.2,10.5,13.9,6.4,90.8,55,129
"Walworth County, Wisconsin",6.4,32.4,22.8,8.8,17.1,9.1,90.1,55,127
"Juneau County, Wisconsin",10.6,41.6,21.8,9.3,8.9,3.5,85.0,55,057
"Washington County, Wisconsin",5.1,31.4,22.7,10.8,19.1,8.5,92.5,55,131
"Dane County, Wisconsin",3.2,20.2,18.5,9.5,27.6,19.1,94.7,55,025
"Douglas County, Wisconsin",5.6,32.4,26.0,12.5,14.8,6.9,92.7,55,031
"Iowa County, Wisconsin",5.6,36.2,23.7,10.6,14.8,6.9,92.3,55,049
"Portage County, Wisconsin",4.8,35.0,20.4,9.1,19.1,8.5,92.1,55,097
"Taylor County, Wisconsin",8.2,45.8,19.0,8.0,9.2,4.3,86.4,55,119
"Adams County, Wisconsin",11.0,42.2,22.9,8.2,8.1,4.0,85.3,55,001
"Monroe County, Wisconsin",6.8,39.7,21.6,9.5,12.2,5.2,88.2,55,081
"Ashland County, Wisconsin",6.9,34.5,22.8,11.5,14.9,6.8,90.5,55,003
"Jefferson County, Wisconsin",5.6,37.2,21.5,9.6,15.6,7.4,91.3,55,055
"Campbell County, Wyoming",5.5,37.2,25.9,9.6,14.1,4.7,91.5,56,005
"Natrona County, Wyoming",6.3,28.6,30.4,10.6,15.3,7.0,91.8,56,025
"Niobrara County, Wyoming",6.6,30.7,32.7,9.0,15.2,3.3,90.9,56,027
"San Jacinto County, Texas",15.2,40.0,23.8,3.2,8.6,3.4,78.9,48,407
"Upshur County, Texas",11.9,35.2,27.3,6.7,9.4,3.9,82.5,48,459
"Waller County, Texas",11.1,37.4,19.1,5.5,13.8,5.2,80.9,48,473
"Wilson County, Texas",8.3,34.8,24.0,7.8,12.8,5.1,84.6,48,493
"Hockley County, Texas",12.7,27.1,25.5,7.4,12.2,5.2,77.3,48,219
"Midland County, Texas",10.2,23.2,27.6,6.6,17.2,7.2,81.8,48,329
"Llano County, Texas",8.3,26.7,28.0,6.6,18.2,7.2,86.7,48,299
"Fannin County, Texas",11.5,36.8,24.3,6.4,9.9,5.0,82.4,48,147
"Brazos County, Texas",8.1,20.9,20.2,5.1,20.9,17.9,85.0,48,041
"Gaines County, Texas",13.4,26.7,14.3,6.4,9.3,2.6,59.3,48,165
"Gray County, Texas",12.4,32.7,25.0,9.0,9.6,3.9,80.2,48,179
"Jack County, Texas",11.8,39.5,26.9,4.4,7.5,3.3,81.6,48,237
"Bosque County, Texas",10.1,34.2,26.5,5.9,10.7,4.8,82.0,48,035
"Bexar County, Texas",8.9,24.9,24.1,7.3,16.8,9.6,82.6,48,029
"Baylor County, Texas",13.7,31.5,22.1,5.9,17.8,6.4,83.7,48,023
"Denton County, Texas",4.6,19.0,24.3,8.0,28.0,12.5,91.8,48,121
"Galveston County, Texas",7.7,25.7,24.5,8.4,18.4,10.1,87.1,48,167
"Roberts County, Texas",4.6,32.3,24.6,2.5,26.1,7.1,92.6,48,393
"Uvalde County, Texas",13.0,23.4,21.9,9.4,10.8,3.7,69.1,48,463
"Bowie County, Texas",8.9,34.7,27.0,6.1,11.9,7.1,86.8,48,037
"Kent County, Texas",9.6,30.4,24.2,5.8,17.2,5.9,83.4,48,263
"Somervell County, Texas",10.3,25.0,20.9,9.5,21.4,7.6,84.4,48,425
"Hardin County, Texas",9.8,38.3,24.5,7.9,11.6,4.0,86.3,48,199
"Leon County, Texas",9.7,35.6,27.3,5.2,10.3,4.5,82.9,48,289
"Newton County, Texas",10.1,48.5,24.0,5.2,5.5,1.9,85.1,48,351
"Reeves County, Texas",13.3,30.5,19.5,2.7,8.4,2.1,63.2,48,389
"Travis County, Texas",6.3,16.9,19.6,5.6,28.6,16.3,87.0,48,453
"Collingsworth County, Texas",7.7,28.6,25.2,6.3,14.2,4.7,79.0,48,087
"Erath County, Texas",9.6,27.4,24.7,5.5,17.3,7.0,82.0,48,143
"Motley County, Texas",3.8,35.7,25.8,7.1,15.7,2.5,86.8,48,345
"Coleman County, Texas",11.8,39.9,23.6,3.7,11.9,3.2,82.3,48,083
"Medina County, Texas",9.7,29.2,23.9,7.4,14.1,6.0,80.5,48,325
"Henderson County, Texas",12.0,34.2,24.0,8.2,9.7,4.7,80.7,48,213
"Lamar County, Texas",11.6,34.4,25.0,7.2,10.8,5.7,83.1,48,277
"Kimble County, Texas",11.6,35.7,20.1,5.7,12.3,5.4,79.1,48,267
"Washington County, Texas",12.0,29.3,19.8,8.3,17.3,6.2,80.9,48,477
"Stephens County, Texas",13.5,34.5,23.1,7.3,11.7,3.9,80.6,48,429
"Zapata County, Texas",14.5,26.1,15.0,5.2,6.0,2.6,54.8,48,505
"Andrews County, Texas",10.8,30.3,24.8,4.4,10.4,3.8,73.6,48,003
"Gonzales County, Texas",12.2,30.8,20.9,3.0,10.1,4.5,69.3,48,177
"Lynn County, Texas",9.9,33.8,20.6,4.0,13.2,4.4,76.1,48,305
"Hood County, Texas",8.3,29.1,27.7,6.2,16.2,7.9,87.1,48,221
"King County, Texas",3.8,34.2,23.2,3.8,17.1,3.4,81.7,48,269
"Cherokee County, Texas",13.3,34.0,21.1,6.5,11.1,4.0,76.7,48,073
"Delta County, Texas",9.1,36.6,28.5,4.2,12.8,3.3,85.4,48,119
"Jones County, Texas",18.5,37.2,23.5,2.7,6.5,2.4,72.4,48,253
"Jim Wells County, Texas",15.6,30.7,23.0,5.8,6.7,4.4,70.5,48,249
"Dallam County, Texas",12.3,32.5,23.3,6.0,7.7,2.8,72.3,48,111
"Fort Bend County, Texas",5.9,18.4,22.2,6.5,27.2,14.2,88.5,48,157
"Irion County, Texas",9.5,43.4,21.4,4.7,10.3,2.7,82.5,48,235
"Willacy County, Texas",13.5,32.0,17.9,3.5,6.9,2.0,62.2,48,489
"Dawson County, Texas",14.5,32.6,22.4,4.1,7.1,2.2,68.5,48,115
"Burleson County, Texas",13.8,38.0,24.2,3.9,8.2,3.4,77.7,48,051
"Nueces County, Texas",10.7,27.2,25.6,7.0,12.5,7.5,79.8,48,355
"Rains County, Texas",10.3,40.4,25.3,5.5,7.6,3.4,82.2,48,379
"Real County, Texas",14.8,29.5,21.9,5.8,13.1,6.4,76.6,48,385
"Sterling County, Texas",8.7,31.3,20.2,3.2,16.8,5.4,76.9,48,431
"Carson County, Texas",8.7,30.4,27.7,7.9,15.5,6.0,87.6,48,065
"Freestone County, Texas",15.9,34.4,25.2,7.4,8.6,3.1,78.8,48,161
"Hardeman County, Texas",13.3,36.6,21.9,3.1,13.7,4.9,80.2,48,197
"Briscoe County, Texas",11.1,26.9,25.4,5.8,13.0,4.8,75.8,48,045
"Liberty County, Texas",15.5,37.2,24.6,4.4,6.0,2.8,75.1,48,291
"Loving County, Texas",10.5,64.5,17.1,0.0,3.9,3.9,89.5,48,301
"Robertson County, Texas",14.0,37.2,20.1,3.2,11.2,4.6,76.3,48,395
"Rusk County, Texas",11.6,33.6,26.4,6.0,10.1,3.7,79.8,48,401
"Trinity County, Texas",10.8,45.6,21.5,4.4,6.7,3.2,81.3,48,455
"Bandera County, Texas",8.5,30.0,26.4,8.3,14.9,7.0,86.6,48,019
"Childress County, Texas",8.0,43.6,20.7,5.6,11.0,7.6,88.4,48,075
"Comal County, Texas",5.1,24.5,23.7,7.9,22.7,10.6,89.4,48,091
"Houston County, Texas",11.9,37.3,22.9,5.5,10.7,4.1,80.6,48,225
"Navarro County, Texas",13.0,32.9,22.5,6.7,11.9,4.6,78.6,48,349
"Scurry County, Texas",13.3,26.8,27.7,7.2,10.4,4.0,76.1,48,415
"Stonewall County, Texas",13.3,29.7,19.9,4.8,14.1,6.1,74.6,48,433
"Bastrop County, Texas",9.6,32.2,24.7,7.3,11.3,4.9,80.4,48,021
"Bee County, Texas",16.8,31.2,24.5,6.8,5.3,3.0,70.8,48,025
"Crane County, Texas",12.0,28.7,21.8,4.9,8.9,4.7,68.9,48,103
"Rutland County, Vermont",7.3,34.8,18.6,8.0,17.5,10.4,89.4,50,021
"Orange County, Vermont",5.9,35.5,16.4,9.5,16.8,13.1,91.3,50,017
"Windsor County, Vermont",5.0,32.7,17.7,8.2,18.5,15.5,92.7,50,027
"Utah County, Utah",4.5,17.1,29.2,10.8,25.2,11.3,93.6,49,049
"Duchesne County, Utah",11.0,34.9,27.7,7.9,11.5,4.5,86.4,49,013
"Uintah County, Utah",11.0,35.9,26.2,7.8,12.0,4.2,86.2,49,047
"Davis County, Utah",3.5,22.1,28.5,10.6,23.5,10.6,95.4,49,011
"Emery County, Utah",7.5,31.8,32.6,12.8,9.6,2.9,89.8,49,015
"Garfield County, Utah",6.1,31.0,30.1,10.8,13.0,7.1,92.0,49,017
"Isle of Wight County, Virginia",8.6,28.7,23.6,8.3,16.2,9.3,86.1,51,093
"Franklin city, Virginia",13.3,26.2,27.3,5.4,14.2,6.4,79.4,51,620
"Charlottesville city, Virginia",7.2,22.3,13.1,3.0,22.7,27.1,88.2,51,540
"Henrico County, Virginia",6.1,23.0,20.6,6.8,24.6,15.1,90.1,51,087
"King William County, Virginia",6.3,40.3,24.1,5.7,13.7,5.5,89.4,51,101
"Louisa County, Virginia",11.6,39.5,18.7,5.5,12.2,6.5,82.5,51,109
"Middlesex County, Virginia",8.9,29.9,25.4,6.2,17.8,9.6,89.0,51,119
"Richmond County, Virginia",15.5,39.9,16.6,5.0,8.8,3.5,73.8,51,159
"Spotsylvania County, Virginia",7.4,32.0,21.9,7.0,17.3,10.8,89.1,51,177
"Clarke County, Virginia",8.3,29.4,21.3,6.9,19.4,11.9,89.0,51,043
"King and Queen County, Virginia",10.3,41.3,22.8,3.3,9.9,4.3,81.5,51,097
"New Kent County, Virginia",8.0,33.5,23.8,8.2,17.4,5.8,88.8,51,127
"Calhoun County, Arkansas",11.4,49.0,17.4,6.7,5.2,2.3,80.5,05,013
"Perry County, Arkansas",10.4,44.8,22.6,5.3,8.3,3.6,84.6,05,105
"Poinsett County, Arkansas",15.3,42.1,18.1,4.5,6.3,2.2,73.3,05,111
"Sevier County, Arkansas",18.8,32.6,19.5,5.6,5.9,2.7,66.3,05,133
"Bradley County, Arkansas",15.4,42.6,18.4,4.3,7.7,3.1,76.0,05,011
"Lawrence County, Arkansas",12.6,42.8,17.8,6.4,6.7,3.7,77.4,05,075
"Polk County, Arkansas",9.7,38.9,25.9,8.0,8.4,3.9,85.1,05,113
"Conway County, Arkansas",10.3,43.4,21.9,4.4,10.1,4.6,84.5,05,029
"Newton County, Arkansas",12.5,40.9,20.5,5.8,8.8,3.8,79.8,05,101
"Little River County, Arkansas",13.4,39.0,26.1,7.7,7.8,2.7,83.4,05,081
"Lonoke County, Arkansas",9.1,35.2,25.0,8.2,12.6,5.6,86.7,05,085
"Miller County, Arkansas",9.5,40.2,25.9,5.1,9.9,4.0,85.1,05,091
"St. Francis County, Arkansas",16.9,37.1,21.1,6.0,7.8,4.0,76.0,05,123
"White County, Arkansas",11.7,37.2,20.7,6.6,11.3,6.8,82.6,05,145
"Merced County, California",12.4,24.4,22.7,6.9,8.4,4.2,66.7,06,047
"Mariposa County, California",9.8,28.5,29.8,8.1,14.7,6.7,87.7,06,043
"Yuba County, California",12.3,25.3,30.0,10.1,9.9,3.8,79.0,06,115
"Contra Costa County, California",5.5,19.2,22.4,8.1,25.0,14.1,88.8,06,013
"Lassen County, California",15.7,25.7,30.5,10.1,9.0,4.1,79.4,06,035
"Stanislaus County, California",10.6,28.3,24.5,7.2,11.1,5.3,76.4,06,099
"Sonoma County, California",6.4,20.0,25.6,8.9,20.8,11.4,86.7,06,097
"Tehama County, California",11.6,29.1,31.0,7.5,8.9,4.6,81.1,06,103
"Mono County, California",8.4,19.9,25.2,8.9,19.3,10.4,83.8,06,051
"San Benito County, California",9.0,23.2,27.4,8.1,13.5,4.7,76.9,06,069
"Sacramento County, California",7.3,21.9,26.6,9.3,18.7,9.3,85.9,06,067
"El Dorado County, California",4.2,21.9,29.0,10.3,21.6,10.4,93.2,06,017
"Monterey County, California",9.8,20.4,19.9,7.7,14.2,8.8,71.0,06,053
"Sierra County, California",4.9,34.6,26.5,9.9,16.3,2.1,89.4,06,091
"Dodge County, Georgia",14.0,42.9,14.0,8.2,9.7,5.5,80.2,13,091
"Cherokee County, Georgia",6.9,24.1,23.4,7.1,24.2,10.0,88.9,13,057
"Lee County, Georgia",11.9,29.8,25.4,8.2,12.0,8.6,83.9,13,177
"Pickens County, Georgia",12.1,33.1,18.3,6.8,15.0,7.6,80.8,13,227
"Cook County, Georgia",17.2,38.6,18.6,5.3,6.4,5.9,74.8,13,075
"Fulton County, Georgia",6.1,18.3,18.3,5.5,29.7,18.5,90.4,13,121
"Hawaii County, Hawaii",5.7,32.5,23.0,9.9,16.8,8.8,91.0,15,001
"Kauai County, Hawaii",4.7,29.0,23.8,12.2,17.4,7.7,90.1,15,007
"Cassia County, Idaho",10.8,26.2,26.7,9.5,11.1,4.5,78.0,16,031
"Lincoln County, Idaho",10.8,34.1,23.2,5.4,7.5,4.3,74.5,16,063
"Franklin County, Idaho",5.7,37.6,29.7,7.2,13.6,3.8,92.0,16,041
"Canyon County, Idaho",9.4,31.6,26.6,7.7,12.0,4.8,82.7,16,027
"Latah County, Idaho",3.5,20.6,23.2,7.4,25.9,18.2,95.3,16,057
"Benewah County, Idaho",9.1,43.5,24.2,6.3,8.7,4.7,87.4,16,009
"Clark County, Idaho",7.5,29.5,21.6,7.5,5.8,5.6,70.1,16,033
"Fremont County, Idaho",5.9,31.4,26.5,10.2,14.1,5.6,87.9,16,043
"Idaho County, Idaho",7.1,41.1,25.8,7.2,11.3,3.5,88.9,16,049
"Power County, Idaho",8.0,35.1,23.8,5.4,12.4,3.5,80.3,16,077
"Madison County, Illinois",6.1,33.3,24.6,8.7,15.7,8.6,90.9,17,119
"Mercer County, Illinois",7.4,41.4,25.0,9.4,9.4,5.3,90.5,17,131
"Sangamon County, Illinois",5.8,28.3,22.9,8.4,20.3,12.2,92.0,17,167
"Randolph County, Illinois",12.1,41.3,22.2,6.9,8.5,3.3,82.2,17,157
"Ogle County, Illinois",7.3,35.1,25.0,9.0,12.9,7.0,88.9,17,141
"Stephenson County, Illinois",7.8,37.0,25.6,9.0,11.7,6.2,89.5,17,177
"White County, Illinois",9.3,32.2,24.3,14.7,9.2,5.0,85.4,17,193
"Henderson County, Illinois",7.9,41.0,22.7,8.9,13.2,2.6,88.4,17,071
"McLean County, Illinois",4.0,25.5,19.8,6.2,29.8,13.0,94.4,17,113
"Pike County, Illinois",10.1,44.8,21.7,6.0,9.6,4.0,86.1,17,149
"Rock Island County, Illinois",8.3,31.9,24.6,9.2,14.4,7.4,87.4,17,161
"Wabash County, Illinois",6.9,32.9,23.1,16.5,11.9,4.9,89.3,17,185
"Cumberland County, Illinois",5.1,39.3,22.9,12.7,9.2,4.7,88.8,17,035
"Highland County, Virginia",12.7,41.4,13.8,2.7,14.1,6.8,78.9,51,091
"Dickenson County, Virginia",13.8,35.5,20.2,6.2,6.2,4.3,72.4,51,051
"Loudoun County, Virginia",2.9,14.2,15.8,5.9,35.2,22.7,93.8,51,107
"Roanoke County, Virginia",5.8,26.6,21.7,9.4,21.8,11.3,90.9,51,161
"Gloucester County, Virginia",7.4,33.0,24.8,9.6,14.9,7.1,89.3,51,073
"Powhatan County, Virginia",9.8,28.4,21.7,8.2,18.8,8.7,85.9,51,145
"Fauquier County, Virginia",5.4,27.6,22.7,7.9,20.5,12.8,91.4,51,061
"Chesapeake city, Virginia",7.1,25.9,25.7,9.3,18.5,10.8,90.2,51,550
"Albemarle County, Virginia",4.8,18.1,15.4,5.8,25.9,26.3,91.4,51,003
"Bedford County, Virginia",8.3,32.6,22.0,8.0,16.6,8.4,87.6,51,019
"Wise County, Virginia",14.3,32.7,20.0,7.1,8.5,4.6,72.9,51,195
"Portsmouth city, Virginia",12.0,30.0,25.4,7.5,12.5,7.0,82.4,51,740
"Alleghany County, Virginia",10.9,36.8,21.9,7.6,9.5,6.9,82.7,51,005
"Galax city, Virginia",13.0,33.2,20.2,7.9,9.4,5.1,75.8,51,640
"Northumberland County, Virginia",8.0,31.0,25.7,6.8,14.0,8.1,85.6,51,133
"Warren County, Virginia",10.1,37.3,18.8,7.4,13.0,7.6,84.0,51,187
"Fredericksburg city, Virginia",7.0,25.6,23.9,5.7,19.5,15.6,90.3,51,630
"Arlington County, Virginia",3.1,9.1,8.9,3.7,34.3,37.4,93.3,51,013
"Hopewell city, Virginia",16.2,38.4,21.7,6.5,6.5,3.7,76.8,51,670
"Frederick County, Virginia",8.9,30.3,21.2,7.1,16.9,10.6,86.0,51,069
"York County, Virginia",3.6,20.6,22.1,10.2,23.6,18.4,94.9,51,199
"Nelson County, Virginia",10.4,32.4,16.6,5.0,15.6,11.1,80.8,51,125
"Pittsylvania County, Virginia",12.3,35.8,20.9,8.6,9.5,4.2,79.1,51,143
"Falls Church city, Virginia",1.4,10.6,9.7,2.6,28.5,45.9,97.3,51,610
"Poquoson city, Virginia",4.0,23.7,24.9,7.0,22.1,15.1,92.7,51,735
"Waynesboro city, Virginia",10.4,39.7,19.2,5.6,12.5,6.6,83.6,51,820
"Salem city, Virginia",5.9,30.0,19.5,8.6,18.5,12.3,88.9,51,775
"Norfolk city, Virginia",10.3,27.0,26.8,6.9,15.4,10.0,86.0,51,710
"Fairfax County, Virginia",3.7,13.4,14.5,5.3,30.7,28.0,91.8,51,059
"Kittitas County, Washington",6.4,28.1,22.5,6.8,22.3,11.3,91.1,53,037
"Benton County, Washington",6.0,24.3,25.4,10.0,18.0,10.8,88.5,53,005
"Ferry County, Washington",9.4,33.3,27.5,10.1,10.5,5.6,87.0,53,019
"Douglas County, Washington",8.6,27.6,25.5,10.1,11.9,5.4,80.4,53,017
"Pierce County, Washington",6.5,28.9,27.4,10.1,15.6,8.4,90.5,53,053
"Franklin County, Washington",8.9,25.8,21.3,8.9,10.0,5.0,71.0,53,021
"Whatcom County, Washington",5.5,22.5,25.5,11.0,21.3,10.7,90.9,53,073
"Hampshire County, West Virginia",15.5,53.4,12.6,4.1,5.3,2.8,78.2,54,027
"Doddridge County, West Virginia",12.5,46.2,17.2,4.8,8.5,3.9,80.6,54,017
"Marion County, West Virginia",8.6,41.1,19.7,6.4,13.1,7.1,87.6,54,049
