County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Scott County, Minnesota",4.0,24.8,22.8,10.9,26.0,9.0,(X),27,139
"Sherburne County, Minnesota",5.7,31.0,25.9,11.9,17.7,6.3,(X),27,141
"Sibley County, Minnesota",6.9,41.7,21.6,8.5,10.3,3.2,(X),27,143
"Stearns County, Minnesota",5.0,32.8,23.4,10.1,15.7,7.8,(X),27,145
"Steele County, Minnesota",5.4,35.7,23.0,10.0,15.0,6.0,(X),27,147
"Stevens County, Minnesota",3.3,39.2,19.1,8.3,15.2,7.9,(X),27,149
"Swift County, Minnesota",9.4,41.4,20.5,9.5,9.8,3.9,(X),27,151
"Todd County, Minnesota",7.5,38.6,25.4,9.1,8.6,3.5,(X),27,153
"Traverse County, Minnesota",4.7,38.5,21.0,13.2,11.6,2.0,(X),27,155
"Wabasha County, Minnesota",6.4,40.2,22.2,10.6,11.7,5.3,(X),27,157
"Wadena County, Minnesota",8.7,36.9,23.2,10.4,10.2,4.9,(X),27,159
"Waseca County, Minnesota",5.4,39.6,24.5,8.7,14.0,4.8,(X),27,161
"Washington County, Minnesota",3.0,24.2,22.6,9.5,26.4,13.0,(X),27,163
"Watonwan County, Minnesota",8.5,40.0,17.9,8.2,9.9,4.4,(X),27,165
"Wilkin County, Minnesota",7.4,30.4,23.5,14.7,11.6,4.7,(X),27,167
"Winona County, Minnesota",7.1,29.7,21.6,11.0,16.2,9.7,(X),27,169
"Wright County, Minnesota",5.0,33.8,24.6,11.2,18.0,5.1,(X),27,171
"Yellow Medicine County, Minnesota",5.8,37.9,24.5,9.9,12.0,4.7,(X),27,173
"Adams County, Mississippi",13.8,30.7,21.3,7.8,11.9,7.7,(X),28,001
"Alcorn County, Mississippi",15.1,37.6,16.3,7.5,11.0,4.0,(X),28,003
"Amite County, Mississippi",12.8,41.1,19.3,4.7,7.5,3.0,(X),28,005
"Attala County, Mississippi",16.9,28.9,19.5,7.0,10.4,5.6,(X),28,007
"Benton County, Mississippi",21.4,36.5,15.8,6.3,6.0,4.2,(X),28,009
"Bolivar County, Mississippi",17.5,26.8,15.3,6.1,12.8,7.8,(X),28,011
"Calhoun County, Mississippi",17.6,35.8,17.6,5.9,7.4,2.7,(X),28,013
"Carroll County, Mississippi",18.7,37.1,17.4,6.4,10.3,3.0,(X),28,015
"Chickasaw County, Mississippi",15.9,37.5,19.5,5.2,7.4,2.5,(X),28,017
"Choctaw County, Mississippi",11.1,36.5,22.8,7.9,7.3,4.2,(X),28,019
"Claiborne County, Mississippi",7.0,37.8,22.2,8.4,8.3,9.5,(X),28,021
"Clarke County, Mississippi",15.2,40.2,19.3,5.8,7.1,2.1,(X),28,023
"Clay County, Mississippi",15.6,34.3,23.0,5.7,9.2,5.0,(X),28,025
"Coahoma County, Mississippi",15.0,30.5,20.2,9.3,10.1,4.0,(X),28,027
"Copiah County, Mississippi",16.0,32.0,21.3,8.7,9.0,4.4,(X),28,029
"Covington County, Mississippi",15.2,35.6,19.8,7.8,10.7,3.8,(X),28,031
"DeSoto County, Mississippi",9.1,32.8,25.5,8.0,14.6,6.0,(X),28,033
"Forrest County, Mississippi",9.8,28.5,22.5,7.2,15.2,11.3,(X),28,035
"Franklin County, Mississippi",16.2,37.1,20.2,6.6,13.1,1.7,(X),28,037
"George County, Mississippi",13.9,41.1,20.7,5.2,8.0,4.2,(X),28,039
"Greene County, Mississippi",17.9,42.1,18.4,5.6,5.8,2.0,(X),28,041
"Grenada County, Mississippi",17.4,29.2,19.9,5.4,10.7,6.1,(X),28,043
"Hancock County, Mississippi",11.1,32.5,22.0,7.4,14.1,7.1,(X),28,045
"Harrison County, Mississippi",11.2,30.0,25.5,8.5,12.4,7.2,(X),28,047
"Hinds County, Mississippi",11.4,24.7,23.5,7.7,17.8,10.1,(X),28,049
"Holmes County, Mississippi",18.0,35.5,16.9,5.9,7.5,3.9,(X),28,051
"Humphreys County, Mississippi",20.8,27.6,15.7,6.8,8.3,4.3,(X),28,053
"Issaquena County, Mississippi",30.3,36.4,14.9,2.6,4.3,2.0,(X),28,055
"Itawamba County, Mississippi",20.1,32.9,17.9,7.1,7.1,5.0,(X),28,057
"Jackson County, Mississippi",11.6,34.3,23.6,8.6,11.7,6.1,(X),28,059
"Jasper County, Mississippi",17.0,39.3,20.1,7.2,6.2,4.1,(X),28,061
"Jefferson County, Mississippi",16.1,40.6,13.4,3.8,12.2,5.8,(X),28,063
"Jefferson Davis County, Mississippi",18.5,35.6,19.2,7.9,6.6,4.1,(X),28,065
"Jones County, Mississippi",15.0,32.3,20.2,8.2,8.5,6.3,(X),28,067
"Kemper County, Mississippi",18.3,37.4,15.1,8.0,7.0,3.8,(X),28,069
"Lafayette County, Mississippi",10.1,20.3,18.7,6.2,19.4,19.6,(X),28,071
"Lamar County, Mississippi",10.2,23.8,22.2,8.9,19.0,10.0,(X),28,073
"Lauderdale County, Mississippi",12.6,30.8,23.1,8.4,12.5,6.2,(X),28,075
"Lawrence County, Mississippi",15.7,38.2,22.6,6.7,5.4,4.7,(X),28,077
"Leake County, Mississippi",15.8,39.1,21.6,4.5,6.4,2.6,(X),28,079
"Lee County, Mississippi",13.3,28.6,22.9,7.5,14.7,6.8,(X),28,081
"Leflore County, Mississippi",18.3,30.4,19.2,3.4,11.5,5.3,(X),28,083
"Lincoln County, Mississippi",13.0,35.4,20.4,7.7,11.5,4.9,(X),28,085
"Lowndes County, Mississippi",11.7,30.8,21.2,7.7,13.6,6.9,(X),28,087
"Madison County, Mississippi",8.4,20.3,17.8,7.7,27.6,13.5,(X),28,089
"Marion County, Mississippi",16.0,38.0,16.8,6.3,7.1,4.7,(X),28,091
"Marshall County, Mississippi",20.8,35.7,16.8,4.7,7.5,2.9,(X),28,093
"Monroe County, Mississippi",17.7,35.0,20.0,5.0,8.5,4.2,(X),28,095
"Montgomery County, Mississippi",17.5,28.4,21.7,6.9,11.9,3.8,(X),28,097
"Neshoba County, Mississippi",16.1,31.6,23.0,7.5,7.5,4.9,(X),28,099
"Newton County, Mississippi",14.8,34.2,24.1,9.1,7.5,4.1,(X),28,101
"Noxubee County, Mississippi",22.0,32.0,15.0,7.5,5.8,4.1,(X),28,103
"Oktibbeha County, Mississippi",10.9,21.8,17.3,4.9,17.7,22.0,(X),28,105
"Panola County, Mississippi",17.6,31.1,18.7,8.8,8.7,4.1,(X),28,107
"Pearl River County, Mississippi",12.1,32.6,22.9,9.7,10.5,4.1,(X),28,109
"Perry County, Mississippi",12.3,40.5,17.6,9.9,6.0,4.0,(X),28,111
"Pike County, Mississippi",15.8,32.3,21.2,8.5,10.6,5.3,(X),28,113
"Pontotoc County, Mississippi",15.8,36.7,18.2,8.2,6.8,4.5,(X),28,115
"Prentiss County, Mississippi",15.7,31.3,18.7,10.4,8.7,5.3,(X),28,117
"Quitman County, Mississippi",20.4,28.2,16.3,7.0,9.0,2.8,(X),28,119
"Rankin County, Mississippi",8.4,26.6,24.0,8.6,19.3,8.6,(X),28,121
"Scott County, Mississippi",19.8,36.2,17.3,6.3,6.0,2.9,(X),28,123
"Sharkey County, Mississippi",17.9,33.5,14.3,6.1,11.6,4.6,(X),28,125
"Simpson County, Mississippi",14.7,35.8,20.6,5.9,10.0,4.2,(X),28,127
"Smith County, Mississippi",15.7,37.8,15.0,7.1,10.4,5.5,(X),28,129
"Stone County, Mississippi",14.7,30.2,23.0,10.9,8.8,4.1,(X),28,131
"Sunflower County, Mississippi",18.5,31.5,19.3,6.1,9.6,3.7,(X),28,133
"Tallahatchie County, Mississippi",19.6,33.3,13.8,6.4,8.1,2.4,(X),28,135
"Tate County, Mississippi",14.3,33.2,23.7,8.0,8.5,4.2,(X),28,137
"Tippah County, Mississippi",17.8,34.1,16.8,8.6,6.6,3.5,(X),28,139
"Tishomingo County, Mississippi",15.9,37.1,16.9,7.5,7.6,4.3,(X),28,141
"Tunica County, Mississippi",15.1,31.9,13.7,10.6,10.7,3.1,(X),28,143
"Union County, Mississippi",19.2,34.8,19.2,6.0,9.3,4.0,(X),28,145
"Walthall County, Mississippi",16.9,33.0,16.6,8.7,11.7,2.9,(X),28,147
"Warren County, Mississippi",13.0,26.3,23.9,7.6,14.1,8.6,(X),28,149
"Washington County, Mississippi",18.8,29.1,18.9,5.6,11.3,6.6,(X),28,151
"Wayne County, Mississippi",19.9,38.7,16.8,6.4,6.1,3.8,(X),28,153
"Webster County, Mississippi",15.6,37.3,17.6,5.3,9.4,4.7,(X),28,155
"Wilkinson County, Mississippi",18.5,41.2,15.1,3.1,5.3,2.7,(X),28,157
"Winston County, Mississippi",13.7,38.4,19.1,6.6,9.2,4.7,(X),28,159
"Yalobusha County, Mississippi",17.3,35.4,19.9,4.9,6.9,5.1,(X),28,161
"Yazoo County, Mississippi",16.7,35.2,20.9,6.2,7.8,3.4,(X),28,163
"Adair County, Missouri",7.6,38.8,17.6,7.6,12.5,11.1,(X),29,001
"Andrew County, Missouri",8.2,41.6,21.3,5.0,15.2,5.9,(X),29,003
"Atchison County, Missouri",9.6,40.6,20.1,4.6,15.5,4.5,(X),29,005
"Audrain County, Missouri",12.8,46.5,17.1,5.0,8.2,4.9,(X),29,007
"Barry County, Missouri",13.2,41.8,21.0,4.3,7.8,3.7,(X),29,009
"Barton County, Missouri",8.9,44.3,22.5,5.0,8.8,5.6,(X),29,011
"Bates County, Missouri",11.1,47.7,17.5,5.8,7.8,3.9,(X),29,013
"Benton County, Missouri",14.5,45.6,16.1,5.9,7.2,3.5,(X),29,015
"Bollinger County, Missouri",14.1,46.8,14.5,4.7,5.9,3.0,(X),29,017
"Boone County, Missouri",6.1,23.5,17.5,5.9,24.6,20.4,(X),29,019
"Buchanan County, Missouri",10.3,40.2,21.5,5.2,12.2,6.0,(X),29,021
"Butler County, Missouri",15.5,36.3,18.3,6.9,8.8,5.3,(X),29,023
"Caldwell County, Missouri",10.2,46.8,19.3,7.7,8.7,3.2,(X),29,025
"Callaway County, Missouri",10.8,38.9,19.3,6.6,13.5,6.8,(X),29,027
"Camden County, Missouri",7.4,38.0,25.6,5.9,12.8,6.9,(X),29,029
"Cape Girardeau County, Missouri",9.0,35.4,20.1,4.2,16.9,9.2,(X),29,031
"Carroll County, Missouri",9.0,47.3,18.3,4.9,10.4,5.0,(X),29,033
"Carter County, Missouri",13.0,42.5,19.7,6.6,5.1,3.0,(X),29,035
"Cass County, Missouri",6.3,37.7,25.2,7.3,14.8,6.2,(X),29,037
"Cedar County, Missouri",9.4,47.9,18.7,6.7,7.2,4.0,(X),29,039
"Chariton County, Missouri",10.4,46.8,18.0,4.2,10.2,4.9,(X),29,041
"Christian County, Missouri",6.4,32.2,26.5,7.1,18.4,7.2,(X),29,043
"Clark County, Missouri",8.4,45.6,20.9,6.2,9.2,3.3,(X),29,045
"Clay County, Missouri",6.6,31.0,23.4,7.2,20.2,9.2,(X),29,047
"Clinton County, Missouri",8.1,41.5,23.1,7.1,11.9,6.3,(X),29,049
"Cole County, Missouri",7.9,31.6,19.5,6.0,21.2,9.2,(X),29,051
"Cooper County, Missouri",12.0,40.1,20.7,7.4,10.4,3.6,(X),29,053
"Crawford County, Missouri",15.0,41.5,20.2,4.9,6.6,3.4,(X),29,055
"Dade County, Missouri",11.8,46.0,21.7,4.2,7.3,2.4,(X),29,057
"Dallas County, Missouri",13.3,47.6,18.2,3.0,8.9,1.9,(X),29,059
"Daviess County, Missouri",9.6,44.8,18.4,7.0,9.2,3.8,(X),29,061
"DeKalb County, Missouri",12.4,48.6,16.8,4.4,9.5,4.6,(X),29,063
"Dent County, Missouri",14.0,40.1,18.4,5.5,6.8,3.6,(X),29,065
"Douglas County, Missouri",13.9,43.3,20.5,3.4,7.4,3.9,(X),29,067
"Dunklin County, Missouri",16.9,37.2,16.5,4.7,5.9,4.6,(X),29,069
"Franklin County, Missouri",10.4,34.9,23.6,8.3,10.7,6.0,(X),29,071
"Gasconade County, Missouri",10.4,40.8,21.3,7.1,7.6,4.9,(X),29,073
"Gentry County, Missouri",11.4,47.5,15.6,6.3,9.1,3.8,(X),29,075
"Greene County, Missouri",8.6,30.3,25.0,6.0,17.5,9.4,(X),29,077
"Grundy County, Missouri",12.0,40.7,22.0,7.0,7.9,4.7,(X),29,079
"Harrison County, Missouri",9.3,49.7,20.8,5.5,6.7,2.3,(X),29,081
"Henry County, Missouri",11.5,43.1,20.1,4.4,9.5,5.5,(X),29,083
"Hickory County, Missouri",17.2,46.6,20.1,5.1,4.9,2.2,(X),29,085
"Holt County, Missouri",7.4,49.4,20.5,2.9,10.2,5.8,(X),29,087
"Howard County, Missouri",7.0,43.2,19.9,4.3,13.1,6.5,(X),29,089
"Howell County, Missouri",12.1,42.9,20.1,4.9,7.4,5.4,(X),29,091
"Iron County, Missouri",14.3,41.6,17.3,5.1,7.9,3.8,(X),29,093
"Jackson County, Missouri",9.2,30.5,23.0,6.3,17.2,9.7,(X),29,095
"Jasper County, Missouri",13.1,35.0,22.5,6.0,12.1,5.9,(X),29,097
"Jefferson County, Missouri",11.1,34.6,24.5,9.3,10.8,5.5,(X),29,099
"Johnson County, Missouri",7.0,33.1,25.1,7.0,14.0,10.1,(X),29,101
"Knox County, Missouri",8.6,50.3,17.0,3.8,7.8,7.0,(X),29,103
"Laclede County, Missouri",13.6,41.9,21.0,5.4,8.6,3.5,(X),29,105
"Lafayette County, Missouri",10.1,41.3,21.4,5.9,10.6,4.7,(X),29,107
"Lawrence County, Missouri",12.4,40.5,20.3,5.6,9.3,4.5,(X),29,109
"Lewis County, Missouri",9.4,46.8,19.0,4.7,10.7,4.1,(X),29,111
"Lincoln County, Missouri",11.8,44.0,21.6,6.6,6.8,3.3,(X),29,113
"Linn County, Missouri",8.5,49.7,16.5,5.9,7.9,6.2,(X),29,115
"Livingston County, Missouri",9.4,41.5,17.6,6.1,14.4,6.1,(X),29,117
"McDonald County, Missouri",14.8,38.0,25.0,4.3,5.7,2.3,(X),29,119
"Macon County, Missouri",11.8,42.0,19.7,5.7,9.7,4.4,(X),29,121
"Madison County, Missouri",16.1,36.6,19.5,8.2,7.0,3.6,(X),29,123
"Maries County, Missouri",12.5,44.9,14.1,7.0,8.1,6.2,(X),29,125
"Marion County, Missouri",12.0,41.2,19.1,5.1,10.6,6.8,(X),29,127
"Mercer County, Missouri",6.6,43.9,23.9,5.2,8.9,5.6,(X),29,129
"Miller County, Missouri",10.3,46.4,20.9,3.8,7.7,3.6,(X),29,131
"Mississippi County, Missouri",21.4,40.8,11.1,2.4,7.4,3.1,(X),29,133
"Moniteau County, Missouri",12.1,40.2,19.9,4.2,11.4,3.6,(X),29,135
"Monroe County, Missouri",10.0,45.5,21.0,5.6,6.4,5.0,(X),29,137
"Montgomery County, Missouri",12.4,44.0,18.0,5.2,8.0,4.0,(X),29,139
"Morgan County, Missouri",12.2,41.5,19.2,5.7,8.4,3.3,(X),29,141
"New Madrid County, Missouri",16.2,43.0,15.7,2.6,7.2,4.2,(X),29,143
"Newton County, Missouri",9.5,35.7,23.4,8.2,11.7,6.8,(X),29,145
"Nodaway County, Missouri",6.5,37.9,20.0,5.8,13.5,10.3,(X),29,147
"Oregon County, Missouri",13.6,42.1,19.3,5.3,7.0,3.1,(X),29,149
"Osage County, Missouri",7.1,48.5,14.8,9.3,8.4,3.2,(X),29,151
"Ozark County, Missouri",13.3,44.1,19.8,4.3,5.1,4.3,(X),29,153
"Pemiscot County, Missouri",17.8,37.8,14.0,5.8,6.3,4.5,(X),29,155
"Perry County, Missouri",12.0,46.7,15.0,5.0,7.0,3.9,(X),29,157
"Pettis County, Missouri",11.8,34.6,21.9,8.3,9.8,5.7,(X),29,159
"Phelps County, Missouri",9.6,32.3,21.8,5.8,13.3,11.3,(X),29,161
"Pike County, Missouri",13.3,43.4,17.9,4.3,8.7,3.5,(X),29,163
"Platte County, Missouri",4.5,26.0,24.1,7.4,24.5,11.8,(X),29,165
"Polk County, Missouri",13.5,38.7,18.9,5.6,10.6,6.0,(X),29,167
"Pulaski County, Missouri",9.2,35.8,23.4,9.6,10.6,6.6,(X),29,169
"Putnam County, Missouri",8.7,43.3,16.3,7.4,10.2,7.6,(X),29,171
"Ralls County, Missouri",15.4,44.6,19.6,3.9,9.9,3.1,(X),29,173
"Randolph County, Missouri",13.2,39.6,22.4,6.3,9.2,3.1,(X),29,175
"Ray County, Missouri",10.3,44.8,21.3,7.3,7.3,5.1,(X),29,177
"Reynolds County, Missouri",16.4,41.0,17.6,7.0,4.0,3.3,(X),29,179
"Ripley County, Missouri",17.2,40.2,13.1,6.9,6.7,5.0,(X),29,181
"St. Charles County, Missouri",5.8,27.6,23.8,7.8,22.2,10.4,(X),29,183
"St. Clair County, Missouri",12.4,48.1,17.5,4.6,6.0,4.7,(X),29,185
"Ste. Genevieve County, Missouri",9.7,46.2,18.4,6.6,8.5,3.7,(X),29,186
"St. Francois County, Missouri",14.3,36.5,20.3,7.8,8.3,5.2,(X),29,187
"St. Louis County, Missouri",6.3,23.5,21.7,6.6,23.3,15.2,(X),29,189
"Saline County, Missouri",12.4,38.0,19.3,4.6,11.0,6.8,(X),29,195
"Schuyler County, Missouri",6.4,51.6,17.9,6.7,8.7,2.6,(X),29,197
"Scotland County, Missouri",7.3,40.5,18.4,5.8,11.6,3.3,(X),29,199
"Scott County, Missouri",14.1,42.9,16.8,2.4,8.4,4.4,(X),29,201
"Shannon County, Missouri",14.7,43.5,16.0,2.5,8.2,5.0,(X),29,203
"Shelby County, Missouri",7.3,46.8,21.8,6.2,8.1,4.0,(X),29,205
"Stoddard County, Missouri",14.6,42.9,15.3,4.7,7.3,3.8,(X),29,207
"Stone County, Missouri",11.2,40.3,21.6,6.5,10.4,5.8,(X),29,209
"Sullivan County, Missouri",11.4,46.0,17.8,5.0,8.6,2.8,(X),29,211
"Taney County, Missouri",9.6,35.9,25.5,4.4,14.3,6.1,(X),29,213
"Texas County, Missouri",13.0,43.4,19.3,5.3,7.6,3.5,(X),29,215
"Vernon County, Missouri",9.5,47.3,17.0,5.1,9.0,5.4,(X),29,217
"Warren County, Missouri",12.8,38.8,20.6,7.1,9.9,5.6,(X),29,219
"Washington County, Missouri",16.1,44.4,15.0,4.1,4.2,2.7,(X),29,221
"Wayne County, Missouri",16.8,39.6,15.3,5.9,5.3,2.8,(X),29,223
"Webster County, Missouri",13.3,39.8,20.7,5.5,9.0,5.6,(X),29,225
"Worth County, Missouri",11.9,50.4,18.3,2.9,10.8,2.3,(X),29,227
"Wright County, Missouri",13.1,41.5,18.4,5.0,6.9,3.9,(X),29,229
"St. Louis city, Missouri",13.7,27.4,20.8,5.8,14.9,10.6,(X),29,510
"Beaverhead County, Montana",6.6,31.9,23.1,5.3,20.9,9.4,(X),30,001
"Big Horn County, Montana",13.3,37.4,25.8,8.3,6.9,4.1,(X),30,003
"Blaine County, Montana",8.9,29.9,26.9,10.9,14.2,3.5,(X),30,005
"Broadwater County, Montana",5.1,45.8,25.3,4.9,11.4,2.6,(X),30,007
"Carbon County, Montana",5.5,33.1,21.6,8.2,20.9,7.2,(X),30,009
"Carter County, Montana",3.6,38.8,28.8,10.8,10.0,3.0,(X),30,011
"Cascade County, Montana",6.4,31.6,26.9,9.1,15.6,7.7,(X),30,013
"Chouteau County, Montana",5.1,37.7,24.3,7.3,16.9,4.9,(X),30,015
"Custer County, Montana",5.6,34.3,27.2,9.4,15.7,4.8,(X),30,017
"Daniels County, Montana",2.9,39.9,21.5,13.1,15.8,4.3,(X),30,019
"Dawson County, Montana",7.5,34.5,24.8,13.5,10.4,5.7,(X),30,021
"Deer Lodge County, Montana",9.5,36.1,21.6,7.6,14.2,4.7,(X),30,023
"Fallon County, Montana",4.8,46.3,23.5,5.9,10.4,1.9,(X),30,025
"Fergus County, Montana",7.9,35.0,20.2,7.4,14.7,9.1,(X),30,027
"Flathead County, Montana",6.4,32.2,24.8,7.6,18.9,7.5,(X),30,029
"Gallatin County, Montana",3.2,22.1,22.7,6.4,29.6,14.9,(X),30,031
"Garfield County, Montana",4.3,47.8,21.0,6.8,12.4,2.9,(X),30,033
"Glacier County, Montana",13.9,28.7,22.0,11.6,13.0,4.5,(X),30,035
"Golden Valley County, Montana",6.5,40.3,21.8,7.0,13.3,6.8,(X),30,037
"Granite County, Montana",10.3,37.1,21.4,6.1,16.3,5.6,(X),30,039
"Hill County, Montana",5.1,33.0,28.5,8.8,13.2,6.8,(X),30,041
"Jefferson County, Montana",4.6,29.9,22.1,7.4,19.8,11.8,(X),30,043
"Judith Basin County, Montana",4.7,31.0,25.8,4.2,25.9,4.9,(X),30,045
"Lake County, Montana",7.8,32.5,24.9,8.4,14.2,8.2,(X),30,047
"Lewis and Clark County, Montana",4.2,27.7,24.1,8.6,21.5,11.8,(X),30,049
"Liberty County, Montana",6.7,22.0,31.3,4.4,14.3,1.5,(X),30,051
"Lincoln County, Montana",9.6,37.1,23.6,8.0,12.5,3.6,(X),30,053
"McCone County, Montana",4.4,37.5,24.4,10.3,15.8,3.6,(X),30,055
"Madison County, Montana",4.3,35.9,22.6,7.4,20.7,6.8,(X),30,057
"Meagher County, Montana",9.3,36.9,17.3,6.5,18.2,3.4,(X),30,059
"Mineral County, Montana",13.6,43.6,20.8,4.8,10.1,4.2,(X),30,061
"Missoula County, Montana",5.7,26.6,22.1,6.1,24.0,13.1,(X),30,063
"Musselshell County, Montana",11.9,44.5,18.8,7.0,8.4,5.3,(X),30,065
"Park County, Montana",9.1,32.8,19.1,5.5,23.5,6.6,(X),30,067
"Petroleum County, Montana",5.6,41.2,28.6,8.8,11.5,1.1,(X),30,069
"Phillips County, Montana",5.2,42.8,22.5,8.4,11.3,3.5,(X),30,071
"Pondera County, Montana",5.3,31.0,27.8,8.6,15.2,5.4,(X),30,073
"Powder River County, Montana",4.3,33.9,31.0,6.7,13.2,7.5,(X),30,075
"Powell County, Montana",8.3,43.8,20.9,5.4,13.6,5.2,(X),30,077
"Prairie County, Montana",7.1,37.3,25.3,9.3,11.0,2.9,(X),30,079
"Navarro County, Texas",13.4,33.4,21.2,6.3,9.9,4.8,(X),48,349
"Newton County, Texas",17.5,43.9,19.9,5.0,5.7,1.5,(X),48,351
"Nolan County, Texas",13.1,33.2,17.7,6.8,13.2,4.8,(X),48,353
"Nueces County, Texas",11.3,27.6,24.3,6.8,12.4,7.2,(X),48,355
"Ochiltree County, Texas",15.3,30.6,18.9,2.6,13.5,4.3,(X),48,357
"Oldham County, Texas",10.4,21.9,27.9,5.7,19.9,4.4,(X),48,359
"Orange County, Texas",9.3,42.2,23.3,8.3,9.3,3.5,(X),48,361
"Palo Pinto County, Texas",11.9,36.6,23.4,3.6,10.0,4.0,(X),48,363
"Panola County, Texas",12.4,37.5,25.1,6.9,8.4,3.6,(X),48,365
"Parker County, Texas",11.7,31.0,25.2,7.1,13.9,6.3,(X),48,367
"Parmer County, Texas",12.5,23.8,18.2,6.5,12.4,2.4,(X),48,369
"Pecos County, Texas",16.1,32.3,18.4,4.0,7.4,3.4,(X),48,371
"Polk County, Texas",16.1,39.1,20.0,5.4,6.9,3.7,(X),48,373
"Potter County, Texas",13.3,29.2,25.6,6.3,9.8,4.8,(X),48,375
"Presidio County, Texas",7.9,20.9,12.3,1.5,10.1,5.2,(X),48,377
"Rains County, Texas",15.0,39.3,23.3,4.4,8.6,3.6,(X),48,379
"Randall County, Texas",6.6,24.0,28.7,8.0,20.1,9.8,(X),48,381
"Reagan County, Texas",12.9,32.6,18.3,4.4,5.5,3.5,(X),48,383
"Real County, Texas",11.6,24.3,25.2,4.5,14.6,6.4,(X),48,385
"Red River County, Texas",16.3,37.4,22.4,5.7,7.0,2.1,(X),48,387
"Reeves County, Texas",18.5,30.7,15.6,3.8,5.5,1.2,(X),48,389
"Refugio County, Texas",12.4,34.6,23.2,3.5,7.0,3.5,(X),48,391
"Roberts County, Texas",6.8,27.5,26.7,1.9,25.8,10.5,(X),48,393
"Robertson County, Texas",11.5,37.0,19.8,4.5,11.7,3.8,(X),48,395
"Rockwall County, Texas",4.7,24.9,24.7,6.6,23.8,10.4,(X),48,397
"Runnels County, Texas",10.7,37.0,18.1,3.2,12.0,5.3,(X),48,399
"Rusk County, Texas",13.8,34.0,24.7,6.1,9.3,4.7,(X),48,401
"Sabine County, Texas",14.5,41.4,20.4,7.1,7.9,3.2,(X),48,403
"San Augustine County, Texas",16.7,38.7,16.0,3.1,7.3,5.2,(X),48,405
"San Jacinto County, Texas",14.4,39.6,23.7,4.1,6.0,3.5,(X),48,407
"San Patricio County, Texas",12.7,30.2,23.1,6.6,11.1,4.0,(X),48,409
"San Saba County, Texas",11.0,37.6,17.8,3.9,11.8,6.2,(X),48,411
"Schleicher County, Texas",12.2,31.1,18.2,4.3,16.0,1.9,(X),48,413
"Scurry County, Texas",14.4,33.5,21.0,6.0,11.4,4.2,(X),48,415
"Shackelford County, Texas",10.6,30.4,23.5,3.7,17.4,7.2,(X),48,417
"Shelby County, Texas",16.2,39.9,17.5,4.2,8.4,4.4,(X),48,419
"Sherman County, Texas",13.3,29.7,18.9,5.1,15.4,4.1,(X),48,421
"Smith County, Texas",9.4,27.8,24.1,8.5,15.8,7.4,(X),48,423
"Somervell County, Texas",8.4,32.6,23.3,7.4,18.8,4.5,(X),48,425
"Starr County, Texas",15.3,22.5,13.2,2.6,5.6,2.7,(X),48,427
"Stephens County, Texas",14.6,37.4,25.7,4.9,7.5,3.7,(X),48,429
"Sterling County, Texas",12.6,31.2,15.2,4.0,19.8,2.2,(X),48,431
"Stonewall County, Texas",10.2,30.3,25.1,8.3,15.1,6.2,(X),48,433
"Sutton County, Texas",11.6,28.5,18.5,3.5,12.3,3.7,(X),48,435
"Swisher County, Texas",13.4,35.2,21.0,4.6,10.0,4.0,(X),48,437
"Tarrant County, Texas",9.1,24.9,23.5,6.7,19.8,8.5,(X),48,439
"Taylor County, Texas",9.7,29.0,25.1,6.5,16.6,6.6,(X),48,441
"Terrell County, Texas",13.1,32.2,14.3,1.8,21.1,5.5,(X),48,443
"Terry County, Texas",16.8,36.6,15.7,2.0,8.8,3.7,(X),48,445
"Throckmorton County, Texas",17.4,37.0,14.5,6.3,12.6,5.0,(X),48,447
"Titus County, Texas",14.9,31.3,21.9,5.0,9.9,3.8,(X),48,449
"Tom Green County, Texas",11.5,29.1,23.1,6.7,15.3,6.0,(X),48,451
"Travis County, Texas",6.7,17.7,19.3,5.6,27.7,15.4,(X),48,453
"Trinity County, Texas",13.5,47.5,18.2,4.1,6.8,4.5,(X),48,455
"Tyler County, Texas",12.6,40.8,23.9,3.8,8.7,5.1,(X),48,457
"Upshur County, Texas",11.4,37.2,25.4,6.3,10.2,4.3,(X),48,459
"Upton County, Texas",12.1,38.2,21.1,1.7,9.1,2.2,(X),48,461
"Uvalde County, Texas",13.1,25.2,20.1,7.8,9.6,4.4,(X),48,463
"Val Verde County, Texas",13.0,26.1,15.0,4.7,11.4,4.3,(X),48,465
"Van Zandt County, Texas",14.8,35.8,23.1,6.0,8.0,4.5,(X),48,467
"Victoria County, Texas",11.2,30.5,24.7,7.4,11.8,5.3,(X),48,469
"Walker County, Texas",12.3,35.9,21.8,4.7,10.7,6.2,(X),48,471
"Waller County, Texas",12.5,37.2,19.7,4.1,13.0,4.8,(X),48,473
"Ward County, Texas",13.6,38.1,20.3,3.2,6.4,2.5,(X),48,475
"Washington County, Texas",9.6,30.3,18.1,6.8,16.4,7.7,(X),48,477
"Webb County, Texas",14.6,21.7,16.7,6.2,12.3,4.8,(X),48,479
"Wharton County, Texas",12.5,31.9,19.8,7.2,12.1,3.7,(X),48,481
"Wheeler County, Texas",15.6,36.9,20.0,6.1,10.0,2.5,(X),48,483
