County,Unemployment Rate Percentage,State ID,County ID
"Hockley County, Texas",6.4,48,219
"Midland County, Texas",3.4,48,329
"Llano County, Texas",5.8,48,299
"Fannin County, Texas",6.7,48,147
"Brazos County, Texas",6.4,48,041
"Gaines County, Texas",4.0,48,165
"Gray County, Texas",5.4,48,179
"Jack County, Texas",5.6,48,237
"Bosque County, Texas",7.9,48,035
"Bexar County, Texas",7.4,48,029
"Baylor County, Texas",1.4,48,023
"Denton County, Texas",5.7,48,121
"Galveston County, Texas",7.5,48,167
"Roberts County, Texas",1.9,48,393
"Uvalde County, Texas",8.1,48,463
"Bowie County, Texas",8.5,48,037
"Kent County, Texas",1.5,48,263
"Somervell County, Texas",2.1,48,425
"Hardin County, Texas",5.5,48,199
"Leon County, Texas",7.5,48,289
"Newton County, Texas",12.1,48,351
"Reeves County, Texas",6.7,48,389
"Travis County, Texas",6.0,48,453
"Collingsworth County, Texas",5.2,48,087
"Erath County, Texas",4.1,48,143
"Motley County, Texas",11.0,48,345
"Coleman County, Texas",8.2,48,083
"Medina County, Texas",6.6,48,325
"Henderson County, Texas",7.8,48,213
"Lamar County, Texas",7.4,48,277
"Kimble County, Texas",7.6,48,267
"Washington County, Texas",5.1,48,477
"Stephens County, Texas",3.9,48,429
"Andrews County, Texas",3.9,48,003
"Gonzales County, Texas",6.5,48,177
"Lynn County, Texas",10.9,48,305
"Zapata County, Texas",12.2,48,505
"Hood County, Texas",5.0,48,221
"King County, Texas",5.1,48,269
"Cherokee County, Texas",6.4,48,073
"Delta County, Texas",13.6,48,119
"Jones County, Texas",4.2,48,253
"Jim Wells County, Texas",6.6,48,249
"Dallam County, Texas",5.6,48,111
"Fort Bend County, Texas",5.1,48,157
"Irion County, Texas",4.4,48,235
"Willacy County, Texas",11.5,48,489
"Dawson County, Texas",9.5,48,115
"Rockwall County, Texas",5.9,48,397
"Taylor County, Texas",5.9,48,441
"Throckmorton County, Texas",2.6,48,447
"Walker County, Texas",4.4,48,471
"Wood County, Texas",8.9,48,499
"Aransas County, Texas",6.8,48,007
"Cochran County, Texas",8.5,48,079
"Coke County, Texas",3.1,48,081
"Coryell County, Texas",9.5,48,099
"Hemphill County, Texas",3.7,48,211
"Moore County, Texas",4.1,48,341
"Potter County, Texas",5.3,48,375
"San Augustine County, Texas",16.3,48,405
"Shackelford County, Texas",3.8,48,417
"Starr County, Texas",13.8,48,427
"Upton County, Texas",4.3,48,461
"Brown County, Texas",4.3,48,049
"Hall County, Texas",11.5,48,191
"Franklin County, Texas",6.6,48,159
"Frio County, Texas",5.2,48,163
"Lampasas County, Texas",8.6,48,281
"Orleans County, Vermont",5.6,50,019
"Grand Isle County, Vermont",7.4,50,013
"Chittenden County, Vermont",5.0,50,007
"Lamoille County, Vermont",4.3,50,015
"Franklin County, Vermont",4.9,50,011
"Platte County, Wyoming",2.4,56,031
"Sheridan County, Wyoming",3.4,56,033
"Big Horn County, Wyoming",4.4,56,003
"Crook County, Wyoming",4.1,56,011
"Park County, Wyoming",3.8,56,029
"Matagorda County, Texas",6.4,48,321
"Pecos County, Texas",4.8,48,371
"Albany County, Wyoming",4.7,56,001
"Carbon County, Wyoming",4.3,56,007
"Goshen County, Wyoming",6.8,56,015
"Uinta County, Wyoming",4.4,56,041
"Washakie County, Wyoming",6.8,56,043
"Hot Springs County, Wyoming",3.3,56,017
"Fremont County, Wyoming",7.8,56,013
"Sublette County, Wyoming",5.4,56,035
"Weston County, Wyoming",5.2,56,045
"Carroll County, Mississippi",11.9,28,015
"George County, Mississippi",9.0,28,039
"Grenada County, Mississippi",9.4,28,043
"Jefferson County, Mississippi",15.9,28,063
"Newton County, Mississippi",10.6,28,101
"Prentiss County, Mississippi",10.2,28,117
"Sharkey County, Mississippi",22.1,28,125
"Choctaw County, Mississippi",14.2,28,019
"Hancock County, Mississippi",10.1,28,045
"Itawamba County, Mississippi",9.3,28,057
"Issaquena County, Mississippi",11.6,28,055
"Jackson County, Mississippi",9.1,28,059
"Leflore County, Mississippi",16.3,28,083
"Tunica County, Mississippi",12.4,28,143
"Claiborne County, Mississippi",17.5,28,021
"Harrison County, Mississippi",9.7,28,047
"Lauderdale County, Mississippi",9.6,28,075
"Lincoln County, Mississippi",7.5,28,085
"Simpson County, Mississippi",10.9,28,127
"Winston County, Mississippi",12.3,28,159
"Attala County, Mississippi",12.6,28,007
"Lamar County, Mississippi",8.5,28,073
"Lee County, Mississippi",7.8,28,081
"Tallahatchie County, Mississippi",19.0,28,135
"Smith County, Mississippi",4.8,28,129
"Warren County, Mississippi",8.0,28,149
"Clarke County, Mississippi",11.7,28,023
"Montgomery County, Mississippi",8.5,28,097
"Oktibbeha County, Mississippi",13.3,28,105
"Chickasaw County, Mississippi",12.2,28,017
"Webster County, Mississippi",11.2,28,155
"Alcorn County, Mississippi",9.0,28,003
"Clay County, Mississippi",16.2,28,025
"Covington County, Mississippi",13.7,28,031
"Humphreys County, Mississippi",26.8,28,053
"Dauphin County, Pennsylvania",7.1,42,043
"Lincoln County, New Mexico",7.3,35,027
"Chaves County, New Mexico",7.6,35,005
"Lea County, New Mexico",5.9,35,025
"Santa Fe County, New Mexico",7.9,35,049
"Union County, New Mexico",2.1,35,059
"Sierra County, New Mexico",6.8,35,051
"Socorro County, New Mexico",7.3,35,053
"Roosevelt County, New Mexico",9.7,35,041
"Doña Ana County, New Mexico",11.5,35,013
"Los Alamos County, New Mexico",3.5,35,028
"Rio Arriba County, New Mexico",11.4,35,039
"San Miguel County, New Mexico",6.4,35,047
"Valencia County, New Mexico",12.4,35,061
"Torrance County, New Mexico",11.2,35,057
"Bernalillo County, New Mexico",8.4,35,001
"Otero County, New Mexico",12.7,35,035
"Cibola County, New Mexico",15.3,35,006
"De Baca County, New Mexico",5.2,35,011
"Guadalupe County, New Mexico",1.2,35,019
"Catron County, New Mexico",4.6,35,003
"Bronx County, New York",14.0,36,005
"Onondaga County, New York",7.2,36,067
"Aibonito Municipio, Puerto Rico",6.0,72,009
"Guayanilla Municipio, Puerto Rico",22.5,72,059
"Lajas Municipio, Puerto Rico",17.6,72,079
"Sabana Grande Municipio, Puerto Rico",24.3,72,121
"Camuy Municipio, Puerto Rico",21.4,72,027
"Guánica Municipio, Puerto Rico",27.2,72,055
"Manatí Municipio, Puerto Rico",18.9,72,091
"Naguabo Municipio, Puerto Rico",10.9,72,103
"San Germán Municipio, Puerto Rico",6.8,72,125
"Utuado Municipio, Puerto Rico",28.8,72,141
"Arroyo Municipio, Puerto Rico",22.9,72,015
"Cataño Municipio, Puerto Rico",30.8,72,033
"Quebradillas Municipio, Puerto Rico",16.1,72,115
"Guayama Municipio, Puerto Rico",17.4,72,057
"Culebra Municipio, Puerto Rico",3.2,72,049
"Gurabo Municipio, Puerto Rico",13.4,72,063
"Barceloneta Municipio, Puerto Rico",17.1,72,017
"Loíza Municipio, Puerto Rico",26.2,72,087
"Guaynabo Municipio, Puerto Rico",12.4,72,061
"Aguadilla Municipio, Puerto Rico",23.2,72,005
"Fajardo Municipio, Puerto Rico",25.1,72,053
"Patillas Municipio, Puerto Rico",27.5,72,109
"Rincón Municipio, Puerto Rico",17.6,72,117
"Aguas Buenas Municipio, Puerto Rico",24.6,72,007
"Bayamón Municipio, Puerto Rico",16.1,72,021
"Carolina Municipio, Puerto Rico",14.5,72,031
"Cayey Municipio, Puerto Rico",12.8,72,035
"Hatillo Municipio, Puerto Rico",13.3,72,065
"Humacao Municipio, Puerto Rico",13.8,72,069
"Juana Díaz Municipio, Puerto Rico",17.2,72,075
"Morovis Municipio, Puerto Rico",24.7,72,101
"Mayagüez Municipio, Puerto Rico",22.9,72,097
"Santa Isabel Municipio, Puerto Rico",12.2,72,133
"Trujillo Alto Municipio, Puerto Rico",7.9,72,139
"Corozal Municipio, Puerto Rico",23.1,72,047
"Maunabo Municipio, Puerto Rico",27.9,72,095
"Peñuelas Municipio, Puerto Rico",26.1,72,111
"Ponce Municipio, Puerto Rico",20.0,72,113
"San Sebastián Municipio, Puerto Rico",29.4,72,131
"Toa Alta Municipio, Puerto Rico",15.7,72,135
"Toa Baja Municipio, Puerto Rico",19.0,72,137
"Vieques Municipio, Puerto Rico",12.2,72,147
"Yabucoa Municipio, Puerto Rico",24.3,72,151
"Caguas Municipio, Puerto Rico",15.9,72,025
"Canóvanas Municipio, Puerto Rico",22.6,72,029
"Coamo Municipio, Puerto Rico",11.5,72,043
"Dorado Municipio, Puerto Rico",19.4,72,051
"Barranquitas Municipio, Puerto Rico",6.8,72,019
"San Lorenzo Municipio, Puerto Rico",15.8,72,129
"Añasco Municipio, Puerto Rico",15.0,72,011
"Seneca County, New York",5.5,36,099
"Putnam County, New York",6.8,36,079
"Herkimer County, New York",8.7,36,043
"Ontario County, New York",6.4,36,069
"Steuben County, New York",8.2,36,101
"Hamilton County, New York",9.7,36,041
"Chautauqua County, New York",7.8,36,013
"Kings County, New York",10.0,36,047
"Tioga County, New York",6.9,36,107
"Orleans County, New York",9.0,36,073
"Saratoga County, New York",6.0,36,091
"Columbia County, New York",6.7,36,021
"Lewis County, New York",8.3,36,049
"Westchester County, New York",7.6,36,119
"Delaware County, New York",9.5,36,025
"Montgomery County, New York",8.9,36,057
"Richmond County, New York",6.9,36,085
"St. Lawrence County, New York",10.0,36,089
"Tompkins County, New York",5.9,36,109
"Warren County, New York",6.6,36,113
"Cortland County, New York",6.1,36,023
"Dutchess County, New York",8.7,36,027
"Monroe County, New York",7.7,36,055
"Oneida County, New York",7.4,36,065
"Ulster County, New York",9.3,36,111
"Chemung County, New York",5.4,36,015
"Livingston County, New York",5.4,36,051
"Otsego County, New York",7.1,36,077
"Clinton County, New York",6.9,36,019
"Greene County, New York",9.1,36,039
"Albany County, New York",6.4,36,001
"Allegany County, New York",9.2,36,003
"Cattaraugus County, New York",8.2,36,009
"Madison County, New York",5.1,36,053
"Schenectady County, New York",7.4,36,093
"Genesee County, New York",6.7,36,037
"Yates County, New York",6.9,36,123
"Greene County, North Carolina",11.9,37,079
"Mitchell County, North Carolina",8.6,37,121
"Chowan County, North Carolina",12.7,37,041
"Alleghany County, North Carolina",10.5,37,005
"Caldwell County, North Carolina",12.2,37,027
"Catawba County, North Carolina",8.2,37,035
"Cleveland County, North Carolina",12.6,37,045
"Craven County, North Carolina",11.4,37,049
"Edgecombe County, North Carolina",15.4,37,065
"Granville County, North Carolina",8.3,37,077
"Harnett County, North Carolina",11.3,37,085
"Hoke County, North Carolina",13.1,37,093
"Henderson County, North Carolina",6.0,37,089
"Hyde County, North Carolina",12.7,37,095
"Iredell County, North Carolina",9.8,37,097
"Mecklenburg County, North Carolina",8.9,37,119
"Northampton County, North Carolina",15.9,37,131
"Pitt County, North Carolina",12.1,37,147
"Rowan County, North Carolina",11.5,37,159
"Vance County, North Carolina",12.2,37,181
"Cherokee County, North Carolina",8.4,37,039
"Jayuya Municipio, Puerto Rico",31.7,72,073
"Lares Municipio, Puerto Rico",35.2,72,081
"Río Grande Municipio, Puerto Rico",23.9,72,119
"San Juan Municipio, Puerto Rico",15.8,72,127
"Vega Baja Municipio, Puerto Rico",15.2,72,145
"Maricao Municipio, Puerto Rico",10.7,72,093
"Ciales Municipio, Puerto Rico",17.7,72,039
"Comerío Municipio, Puerto Rico",20.6,72,045
"Union County, North Carolina",7.7,37,179
"Wilkes County, North Carolina",11.7,37,193
"Nash County, North Carolina",11.9,37,127
"Alexander County, North Carolina",9.0,37,003
"Dare County, North Carolina",6.4,37,055
"Warren County, North Carolina",10.7,37,185
"Wilson County, North Carolina",10.1,37,195
"Gates County, North Carolina",12.2,37,073
"Graham County, North Carolina",11.1,37,075
"Madison County, North Carolina",7.3,37,115
"Pamlico County, North Carolina",9.7,37,137
"Polk County, North Carolina",8.8,37,149
"Randolph County, North Carolina",9.0,37,151
"Stokes County, North Carolina",9.3,37,169
"Washington County, North Carolina",15.5,37,187
"Clay County, North Carolina",12.3,37,043
"Cumberland County, North Carolina",12.6,37,051
"Guilford County, North Carolina",8.8,37,081
"Jackson County, North Carolina",6.2,37,099
"Pasquotank County, North Carolina",10.1,37,139
"Robeson County, North Carolina",12.1,37,155
"Swain County, North Carolina",7.7,37,173
"Wake County, North Carolina",6.4,37,183
"Anson County, North Carolina",17.6,37,007
"McDowell County, North Carolina",11.1,37,111
"Franklin County, North Carolina",9.9,37,069
"Jones County, North Carolina",11.6,37,103
"Macon County, North Carolina",7.3,37,113
"Currituck County, North Carolina",6.6,37,053
"Brunswick County, North Carolina",11.4,37,019
"Transylvania County, North Carolina",6.9,37,175
"Beaufort County, North Carolina",11.5,37,013
"Columbus County, North Carolina",9.0,37,047
"Lincoln County, North Carolina",10.2,37,109
"Montgomery County, North Carolina",10.5,37,123
"Orange County, North Carolina",6.4,37,135
"Richmond County, North Carolina",13.8,37,153
"Sampson County, North Carolina",10.4,37,163
"Surry County, North Carolina",6.9,37,171
"Avery County, North Carolina",6.9,37,011
"Buncombe County, North Carolina",7.0,37,021
"Cabarrus County, North Carolina",9.2,37,025
"Caswell County, North Carolina",10.9,37,033
"Davie County, North Carolina",7.2,37,059
"Davidson County, North Carolina",11.0,37,057
"Duplin County, North Carolina",11.3,37,061
"Durham County, North Carolina",6.8,37,063
"Hertford County, North Carolina",13.7,37,091
"Lee County, North Carolina",10.3,37,105
"New Hanover County, North Carolina",8.9,37,129
"Pender County, North Carolina",9.8,37,141
"Wayne County, North Carolina",12.4,37,191
"Scotland County, North Carolina",15.5,37,165
"Watauga County, North Carolina",9.5,37,189
"Halifax County, North Carolina",14.1,37,083
"Alamance County, North Carolina",7.9,37,001
"Stark County, North Dakota",2.8,38,089
"Wells County, North Dakota",1.3,38,103
"Burke County, North Dakota",2.3,38,013
"Mountrail County, North Dakota",4.7,38,061
"Williams County, North Dakota",1.7,38,105
"Billings County, North Dakota",1.4,38,007
"Kidder County, North Dakota",0.9,38,043
"Cavalier County, North Dakota",0.8,38,019
"Grant County, North Dakota",3.4,38,037
"McHenry County, North Dakota",3.1,38,049
"Steele County, North Dakota",4.0,38,091
"Benson County, North Dakota",6.1,38,005
"LaMoure County, North Dakota",1.9,38,045
"Morton County, North Dakota",3.2,38,059
"Dunn County, North Dakota",4.3,38,025
"McIntosh County, North Dakota",1.2,38,051
"Nelson County, North Dakota",0.7,38,063
"Rolette County, North Dakota",4.8,38,079
"Walsh County, North Dakota",3.3,38,099
"Bottineau County, North Dakota",2.6,38,009
"Barnes County, North Dakota",2.4,38,003
"Grand Forks County, North Dakota",3.6,38,035
"McKenzie County, North Dakota",3.0,38,053
"McLean County, North Dakota",1.6,38,055
"Pierce County, North Dakota",0.9,38,069
"Renville County, North Dakota",1.6,38,075
"Bowman County, North Dakota",1.8,38,011
"Burleigh County, North Dakota",2.3,38,015
"Tyrrell County, North Carolina",14.1,37,177
"Logan County, North Dakota",2.2,38,047
"Oliver County, North Dakota",3.6,38,065
"Stutsman County, North Dakota",2.5,38,093
"Ramsey County, North Dakota",1.2,38,071
"Foster County, North Dakota",1.3,38,031
"Griggs County, North Dakota",2.0,38,039
"Sheridan County, North Dakota",2.0,38,083
"Slope County, North Dakota",0.0,38,087
"Union County, Ohio",4.2,39,159
"Pike County, Ohio",13.4,39,131
"Paulding County, Ohio",6.6,39,125
"Hamilton County, Ohio",8.8,39,061
"Franklin County, Ohio",7.0,39,049
"Marion County, Ohio",9.6,39,101
"Tuscarawas County, Ohio",7.0,39,157
"Wayne County, Ohio",4.8,39,169
"Brown County, Ohio",9.9,39,015
"Butler County, Ohio",7.2,39,017
"Coffee County, Tennessee",8.8,47,031
"Fayette County, Tennessee",8.5,47,047
"Hancock County, Tennessee",12.1,47,067
"Hawkins County, Tennessee",10.0,47,073
"Johnson County, Tennessee",9.0,47,091
"Lincoln County, Tennessee",7.6,47,103
"Macon County, Tennessee",7.4,47,111
"Moore County, Tennessee",6.5,47,127
"Robertson County, Tennessee",8.4,47,147
"Franklin County, Tennessee",9.5,47,051
"Blount County, Tennessee",7.8,47,009
"Grainger County, Tennessee",9.5,47,057
"Giles County, Tennessee",9.9,47,055
"Lauderdale County, Tennessee",13.4,47,097
"Lawrence County, Tennessee",10.8,47,099
"Madison County, Tennessee",8.4,47,113
"Marion County, Tennessee",6.7,47,115
"Overton County, Tennessee",7.7,47,133
"Pickett County, Tennessee",4.9,47,137
"Wayne County, Tennessee",12.2,47,181
"Williamson County, Tennessee",4.2,47,187
"Bedford County, Tennessee",7.7,47,003
"Greene County, Tennessee",8.7,47,059
"Cumberland County, Tennessee",9.0,47,035
"Van Buren County, Tennessee",11.2,47,175
"Claiborne County, Tennessee",8.2,47,025
"Hickman County, Tennessee",8.6,47,081
"Humphreys County, Tennessee",8.9,47,085
"Putnam County, Tennessee",8.4,47,141
"Sevier County, Tennessee",7.4,47,155
"Stewart County, Tennessee",10.1,47,161
"Chester County, Tennessee",13.5,47,023
"Decatur County, Tennessee",10.1,47,039
"Jackson County, Tennessee",14.5,47,087
"McNairy County, Tennessee",14.9,47,109
"Roane County, Tennessee",9.8,47,145
"Bradley County, Tennessee",11.2,47,011
"Hamblen County, Tennessee",10.1,47,063
"Union County, Tennessee",9.5,47,173
"Hardin County, Tennessee",13.9,47,071
"Cheatham County, Tennessee",7.8,47,021
"Carter County, Tennessee",8.1,47,019
"Dickson County, Tennessee",7.5,47,043
"Morgan County, Tennessee",8.5,47,129
"Monroe County, Tennessee",12.5,47,123
"Henry County, Tennessee",9.7,47,079
"Crockett County, Tennessee",7.4,47,033
"Lake County, Tennessee",10.1,47,095
"Knox County, Tennessee",6.5,47,093
"McMinn County, Tennessee",9.3,47,107
"Marshall County, Tennessee",8.4,47,117
"Rhea County, Tennessee",11.1,47,143
"Scott County, Tennessee",14.1,47,151
"Anderson County, Tennessee",7.7,47,001
"Fentress County, Tennessee",10.4,47,049
"Gibson County, Tennessee",9.5,47,053
"Hardeman County, Tennessee",18.7,47,069
"Loudon County, Tennessee",8.9,47,105
"Rutherford County, Tennessee",6.8,47,149
"Smith County, Tennessee",5.2,47,159
"Wilson County, Tennessee",6.5,47,189
"Unicoi County, Tennessee",13.7,47,171
"Harrison County, Ohio",5.6,39,067
"Knox County, Ohio",6.6,39,083
"Licking County, Ohio",7.2,39,089
"Richland County, Ohio",8.7,39,139
"Vinton County, Ohio",12.0,39,163
"Carroll County, Ohio",7.1,39,019
"Hancock County, Ohio",6.9,39,063
"Clermont County, Ohio",5.5,39,025
"Franklin County, Pennsylvania",6.9,42,055
"Union County, Pennsylvania",6.1,42,119
"Wayne County, Pennsylvania",7.8,42,127
"Franklin County, Missouri",7.2,29,071
"Bedford County, Pennsylvania",7.3,42,009
"Monroe County, Pennsylvania",12.0,42,089
"Huntingdon County, Pennsylvania",8.1,42,061
"Washington County, Pennsylvania",6.5,42,125
"Philadelphia County, Pennsylvania",13.9,42,101
"York County, Pennsylvania",7.3,42,133
"Indiana County, Pennsylvania",7.8,42,063
"Cumberland County, Pennsylvania",5.6,42,041
"Allegheny County, Pennsylvania",7.1,42,003
"Westmoreland County, Pennsylvania",5.6,42,129
"Forest County, Pennsylvania",4.8,42,053
"Blair County, Pennsylvania",6.4,42,013
"Lawrence County, Pennsylvania",7.0,42,073
"Bradford County, Pennsylvania",5.6,42,015
"Cambria County, Pennsylvania",8.5,42,021
"Chester County, Pennsylvania",5.9,42,029
"Berks County, Pennsylvania",9.0,42,011
"Mifflin County, Pennsylvania",6.4,42,087
"Mercer County, Missouri",4.6,29,129
"Wright County, Missouri",9.4,29,229
"Clay County, Missouri",6.1,29,047
"Dent County, Missouri",9.2,29,065
"Saline County, Missouri",5.5,29,195
"Worth County, Missouri",4.3,29,227
"Grundy County, Missouri",4.5,29,079
"Morgan County, Missouri",11.7,29,141
"Reynolds County, Missouri",11.1,29,179
"St. Louis County, Missouri",7.4,29,189
"Stone County, Missouri",10.8,29,209
"Barry County, Missouri",11.4,29,009
"Boone County, Missouri",5.0,29,019
"Cole County, Missouri",4.9,29,051
"Crawford County, Missouri",12.7,29,055
"Iron County, Missouri",11.4,29,093
"Livingston County, Missouri",5.1,29,117
"Moniteau County, Missouri",6.7,29,135
"Pemiscot County, Missouri",11.2,29,155
"Pettis County, Missouri",6.4,29,159
"Shannon County, Missouri",9.2,29,203
"Randolph County, Missouri",8.9,29,175
"Dunklin County, Missouri",8.1,29,069
"Defiance County, Ohio",8.4,39,039
"Highland County, Ohio",11.5,39,071
"Henry County, Ohio",6.7,39,069
"Jefferson County, Ohio",8.8,39,081
"Portage County, Ohio",8.7,39,133
"Putnam County, Ohio",3.4,39,137
"Belmont County, Ohio",8.5,39,013
"Clinton County, Ohio",9.2,39,027
"Fayette County, Ohio",8.6,39,047
"Perry County, Ohio",9.5,39,127
"Pickaway County, Ohio",6.9,39,129
"Madison County, Ohio",5.9,39,097
"Muskingum County, Ohio",8.3,39,119
"Sandusky County, Ohio",7.6,39,143
"Van Wert County, Ohio",7.5,39,161
"Washington County, Ohio",6.8,39,167
"Auglaize County, Ohio",5.0,39,011
"Darke County, Ohio",7.6,39,037
"Ottawa County, Ohio",5.5,39,123
"Hardin County, Ohio",9.6,39,065
"Jackson County, Ohio",11.5,39,079
"Huron County, Ohio",7.2,39,077
"Athens County, Ohio",10.9,39,009
"Adams County, Ohio",13.4,39,001
"Medina County, Ohio",5.0,39,103
"Lucas County, Ohio",11.1,39,095
"Noble County, Ohio",7.0,39,121
"Seneca County, Ohio",8.1,39,147
"Stark County, Ohio",8.5,39,151
"Coshocton County, Ohio",7.8,39,031
"Fairfield County, Ohio",6.9,39,045
"Delaware County, Ohio",3.2,39,041
"Geauga County, Ohio",4.1,39,055
"Hocking County, Ohio",9.5,39,073
"Lake County, Ohio",6.0,39,085
"Ross County, Ohio",11.3,39,141
"Cuyahoga County, Ohio",10.6,39,035
"Holmes County, Ohio",4.2,39,075
"Miami County, Ohio",7.6,39,109
"Monroe County, Ohio",7.4,39,111
"Trumbull County, Ohio",7.4,39,155
"Wood County, Ohio",7.2,39,173
"Ashland County, Ohio",7.8,39,005
"Dewey County, Oklahoma",2.7,40,043
"Harper County, Oklahoma",1.6,40,059
"Logan County, Oklahoma",6.0,40,083
"Tulsa County, Oklahoma",6.5,40,143
"Washington County, Oklahoma",5.3,40,147
"Harmon County, Oklahoma",8.7,40,057
"Haskell County, Oklahoma",8.7,40,061
"Okmulgee County, Oklahoma",10.4,40,111
"Osage County, Oklahoma",7.1,40,113
"Jefferson County, Oklahoma",6.5,40,067
"Garfield County, Oklahoma",5.6,40,047
"Garvin County, Oklahoma",4.4,40,049
"Pittsburg County, Oklahoma",6.2,40,121
"Pontotoc County, Oklahoma",6.2,40,123
"Roger Mills County, Oklahoma",0.8,40,129
"Woodward County, Oklahoma",5.1,40,153
"Cherokee County, Oklahoma",7.9,40,021
"Delaware County, Oklahoma",9.2,40,041
"Payne County, Oklahoma",6.3,40,119
"Pottawatomie County, Oklahoma",6.8,40,125
"Creek County, Oklahoma",5.7,40,037
"Tillman County, Oklahoma",7.1,40,141
"Washita County, Oklahoma",3.5,40,149
"Cotton County, Oklahoma",9.2,40,033
"Kiowa County, Oklahoma",5.5,40,075
"Le Flore County, Oklahoma",9.4,40,079
"McCurtain County, Oklahoma",8.3,40,089
"Major County, Oklahoma",5.4,40,093
"Mayes County, Oklahoma",7.0,40,097
"Oklahoma County, Oklahoma",6.0,40,109
"Custer County, Oklahoma",3.7,40,039
"Love County, Oklahoma",4.0,40,085
"Beckham County, Oklahoma",2.9,40,009
"Choctaw County, Oklahoma",8.9,40,023
"Jackson County, Oklahoma",7.6,40,065
"Lincoln County, Oklahoma",7.1,40,081
"Pawnee County, Oklahoma",6.3,40,117
"Seminole County, Oklahoma",8.4,40,133
"Cimarron County, Oklahoma",2.2,40,025
"Blaine County, Oklahoma",3.0,40,011
"Coal County, Oklahoma",9.1,40,029
"Grant County, Oklahoma",3.6,40,053
"Kingfisher County, Oklahoma",3.6,40,073
"McClain County, Oklahoma",3.9,40,087
"Marshall County, Oklahoma",7.6,40,095
"Noble County, Oklahoma",5.9,40,103
"Ellis County, Oklahoma",5.0,40,045
"Grady County, Oklahoma",4.3,40,051
"Nowata County, Oklahoma",8.4,40,105
"Rogers County, Oklahoma",5.5,40,131
"Sequoyah County, Oklahoma",9.8,40,135
"Alfalfa County, Oklahoma",4.9,40,003
"Woods County, Oklahoma",2.8,40,151
"Cleveland County, Oklahoma",4.9,40,027
"Okfuskee County, Oklahoma",9.6,40,107
"Atoka County, Oklahoma",8.7,40,005
"Union County, Oregon",7.1,41,061
"Marion County, Oregon",10.7,41,047
"Douglas County, Oregon",12.2,41,019
"Jefferson County, Oregon",14.4,41,031
"Polk County, Oregon",10.8,41,053
"Deschutes County, Oregon",9.4,41,017
"Linn County, Oregon",10.6,41,043
"Yamhill County, Oregon",9.7,41,071
"Baker County, Oregon",10.1,41,001
"Klamath County, Oregon",12.4,41,035
"Lincoln County, Oregon",7.9,41,041
"Benton County, Oregon",8.6,41,003
"Crook County, Oregon",13.5,41,013
"Sherman County, Oregon",7.9,41,055
"Harney County, Oregon",16.1,41,025
"Malheur County, Oregon",11.2,41,045
"Wallowa County, Oregon",9.5,41,063
"Wheeler County, Oregon",8.5,41,069
"Morrow County, Oregon",8.6,41,049
"Coos County, Oregon",11.7,41,011
"Curry County, Oregon",11.3,41,015
"Gilliam County, Oregon",9.2,41,021
"Lake County, Oregon",10.6,41,037
"Multnomah County, Oregon",8.8,41,051
"Pike County, Pennsylvania",11.6,42,103
"Snyder County, Pennsylvania",5.0,42,109
"Susquehanna County, Pennsylvania",7.7,42,115
"Crawford County, Pennsylvania",7.2,42,039
"Erie County, Pennsylvania",8.0,42,049
"Fulton County, Pennsylvania",7.5,42,057
"Juniata County, Pennsylvania",5.7,42,067
"Schuylkill County, Pennsylvania",8.8,42,107
"Wyoming County, Pennsylvania",7.6,42,131
"Adams County, Pennsylvania",5.7,42,001
"Armstrong County, Pennsylvania",8.5,42,005
"Clinton County, Pennsylvania",6.1,42,035
"Carbon County, Pennsylvania",8.6,42,025
"Centre County, Pennsylvania",5.1,42,027
"Northumberland County, Pennsylvania",7.2,42,097
"Northampton County, Pennsylvania",7.3,42,095
"Venango County, Pennsylvania",8.1,42,121
"Beaver County, Pennsylvania",6.8,42,007
"Lackawanna County, Pennsylvania",6.9,42,069
"McKean County, Pennsylvania",9.1,42,083
"Fayette County, Pennsylvania",8.4,42,051
"Montgomery County, Pennsylvania",6.4,42,091
"Clearfield County, Pennsylvania",7.8,42,033
"Lebanon County, Pennsylvania",6.9,42,075
"Lycoming County, Pennsylvania",7.7,42,081
"Montour County, Pennsylvania",6.6,42,093
"Warren County, Pennsylvania",6.6,42,123
"Butler County, Pennsylvania",5.9,42,019
"Elk County, Pennsylvania",5.2,42,047
"Lancaster County, Pennsylvania",6.1,42,071
"Mercer County, Pennsylvania",6.8,42,085
"Potter County, Pennsylvania",6.9,42,105
"Hood River County, Oregon",5.1,41,027
"Tioga County, Pennsylvania",7.4,42,117
"Newport County, Rhode Island",6.9,44,005
"Providence County, Rhode Island",9.5,44,007
"Bristol County, Rhode Island",6.8,44,001
"Aiken County, South Carolina",9.9,45,003
"Allendale County, South Carolina",22.6,45,005
"Edgefield County, South Carolina",8.9,45,037
"Chester County, South Carolina",13.8,45,023
"Colleton County, South Carolina",12.4,45,029
"Marion County, South Carolina",13.9,45,067
"Lexington County, South Carolina",7.5,45,063
"Oconee County, South Carolina",10.4,45,073
"Berkeley County, South Carolina",9.9,45,015
"Charleston County, South Carolina",7.7,45,019
"Georgetown County, South Carolina",11.2,45,043
"Marlboro County, South Carolina",15.5,45,069
"Anderson County, South Carolina",9.2,45,007
"Chesterfield County, South Carolina",10.3,45,025
"Greenwood County, South Carolina",12.9,45,047
"Horry County, South Carolina",8.7,45,051
