County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Ross County, Ohio",9.7,43.4,18.2,9.1,10.3,5.6,86.7,39,141
"Clark County, Ohio",9.9,36.9,22.7,9.1,11.2,7.3,87.2,39,023
"Cuyahoga County, Ohio",8.0,28.2,21.9,7.5,18.4,13.1,89.1,39,035
"Holmes County, Ohio",7.1,35.2,10.6,4.0,6.1,2.4,58.2,39,075
"Lorain County, Ohio",8.0,32.2,23.8,9.8,14.9,8.8,89.5,39,093
"Miami County, Ohio",8.3,37.4,21.8,9.4,13.1,7.9,89.6,39,109
"Monroe County, Ohio",8.6,51.9,15.9,8.7,6.9,4.5,87.9,39,111
"Montgomery County, Ohio",7.4,28.1,24.9,10.1,16.0,10.8,89.9,39,113
"Trumbull County, Ohio",7.9,44.8,18.2,7.3,12.7,6.0,89.0,39,155
"Warren County, Ohio",5.0,26.0,16.6,8.8,26.8,15.1,93.2,39,165
"Wood County, Ohio",4.6,31.1,20.4,10.5,18.7,13.6,94.2,39,173
"Ashland County, Ohio",7.4,42.5,18.1,7.6,12.7,7.5,88.4,39,005
"Ashtabula County, Ohio",9.9,44.8,20.0,7.6,8.8,4.5,85.7,39,007
"Dewey County, Oklahoma",7.1,42.2,21.5,5.6,16.4,5.5,91.1,40,043
"Harper County, Oklahoma",8.9,34.6,18.6,3.9,16.0,7.8,80.9,40,059
"Kay County, Oklahoma",9.7,32.4,23.3,11.0,14.8,5.3,86.8,40,071
"Logan County, Oklahoma",6.8,32.4,22.2,7.9,19.0,9.0,90.5,40,083
"Craig County, Oklahoma",10.0,39.2,22.8,9.3,10.5,4.1,86.0,40,035
"Tulsa County, Oklahoma",6.7,25.6,23.9,8.6,21.0,9.9,89.0,40,143
"Washington County, Oklahoma",7.4,35.7,20.0,7.9,18.5,8.5,90.6,40,147
"Canadian County, Oklahoma",5.5,29.3,27.2,9.2,19.3,6.8,92.0,40,017
"Harmon County, Oklahoma",10.5,25.0,25.1,7.3,16.7,5.8,80.0,40,057
"Haskell County, Oklahoma",12.8,39.9,20.0,9.1,9.9,3.0,81.9,40,061
"Latimer County, Oklahoma",10.0,36.1,21.0,12.5,10.4,5.9,85.9,40,077
"Okmulgee County, Oklahoma",9.4,35.5,25.1,11.7,10.1,4.5,86.8,40,111
"Osage County, Oklahoma",8.6,39.4,22.1,8.7,12.7,5.3,88.2,40,113
"Texas County, Oklahoma",11.5,28.0,19.3,3.1,14.5,6.2,71.2,40,139
"Jefferson County, Oklahoma",11.1,41.7,24.7,3.4,9.0,3.5,82.2,40,067
"Pushmataha County, Oklahoma",10.7,38.6,22.5,6.6,9.4,5.8,82.9,40,127
"Garfield County, Oklahoma",8.0,36.0,22.1,7.4,14.7,7.9,88.0,40,047
"Garvin County, Oklahoma",9.9,44.0,21.2,4.7,10.8,4.6,85.3,40,049
"Johnston County, Oklahoma",10.2,36.2,21.4,9.5,9.9,6.7,83.7,40,069
"Pittsburg County, Oklahoma",9.7,37.1,23.7,9.5,10.5,5.7,86.5,40,121
"Jewell County, Kansas",3.6,43.3,25.5,10.0,11.5,4.4,94.8,20,089
"Kearny County, Kansas",13.7,27.4,27.9,9.3,8.6,4.8,78.1,20,093
"Rice County, Kansas",7.2,29.3,28.2,9.1,15.1,7.4,89.1,20,159
"Stafford County, Kansas",7.1,27.6,26.8,11.5,16.8,5.8,88.5,20,185
"McPherson County, Kansas",4.4,28.3,25.5,9.0,20.0,8.6,91.4,20,113
"Osage County, Kansas",6.3,37.6,24.7,7.9,14.1,6.6,90.9,20,139
"Greeley County, Kansas",4.3,34.8,16.1,7.3,24.1,6.3,88.6,20,071
"Coffey County, Kansas",4.7,36.6,26.5,8.6,15.5,5.4,92.6,20,031
"Crawford County, Kansas",6.3,28.1,24.9,8.4,18.1,10.8,90.3,20,037
"Ellis County, Kansas",4.5,24.3,25.4,8.0,25.0,10.6,93.2,20,051
"Greenwood County, Kansas",6.4,35.9,29.2,5.9,12.9,6.0,89.9,20,073
"Labette County, Kansas",8.2,32.2,26.7,10.7,11.5,6.1,87.2,20,099
"Linn County, Kansas",7.2,39.9,26.7,8.5,10.4,3.7,89.3,20,107
"Sedgwick County, Kansas",7.0,26.3,24.5,7.7,20.2,10.5,89.1,20,173
"Seward County, Kansas",13.4,26.7,19.8,8.6,8.9,3.2,67.2,20,175
"Republic County, Kansas",3.5,32.8,27.7,11.2,13.9,9.4,95.1,20,157
"Graham County, Kansas",3.6,33.9,25.2,6.8,21.6,5.8,93.3,20,065
"Johnson County, Kansas",2.6,14.5,19.1,7.5,34.1,20.6,95.7,20,091
"Douglas County, Kansas",3.4,18.3,20.3,6.7,26.4,23.6,95.3,20,045
"Sheridan County, Kansas",3.2,31.3,25.7,11.8,17.9,6.6,93.4,20,179
"Miami County, Kansas",3.2,32.4,27.1,9.4,17.4,8.5,94.9,20,121
"Gray County, Kansas",8.5,22.7,20.9,11.8,15.9,5.1,76.4,20,069
"Wallace County, Kansas",2.6,30.3,25.9,8.9,21.1,5.3,91.5,20,199
"Chase County, Kansas",4.6,27.6,33.6,5.8,18.1,7.0,92.0,20,017
"Stevens County, Kansas",8.0,30.5,26.6,8.1,11.4,4.8,81.3,20,189
"Smith County, Kansas",4.4,35.8,27.3,10.0,14.4,5.7,93.2,20,183
"Grant County, Kansas",14.2,30.4,19.2,7.0,11.7,4.5,72.8,20,067
"Jackson County, Kansas",3.8,40.6,26.2,8.2,13.2,6.6,95.0,20,085
"Kingman County, Kansas",4.7,31.8,31.3,6.8,17.0,6.3,93.1,20,095
"Logan County, Kansas",5.3,30.2,29.4,12.9,13.7,5.4,91.6,20,109
"Nemaha County, Kansas",4.3,41.5,19.2,8.0,16.9,6.9,92.5,20,131
"Pottawatomie County, Kansas",4.1,29.2,23.8,8.1,22.6,11.0,94.7,20,149
"Wyandotte County, Kansas",11.8,33.1,21.7,7.2,11.3,5.4,78.8,20,209
"Cherokee County, Kansas",8.3,34.8,26.2,7.7,12.2,6.7,87.7,20,021
"Butler County, Kansas",5.9,26.3,26.8,10.0,19.8,9.5,92.3,20,015
"Clay County, Kansas",5.8,29.8,27.8,10.8,16.2,7.7,92.2,20,027
"Lincoln County, Kansas",2.9,33.0,27.1,14.2,13.0,6.9,94.2,20,105
"Saline County, Kansas",6.2,32.9,24.4,7.7,16.6,8.4,90.1,20,169
"Sumner County, Kansas",6.0,34.6,27.3,9.3,15.6,5.2,92.1,20,191
"Trego County, Kansas",5.0,30.7,31.1,8.1,16.4,7.0,93.2,20,195
"Wabaunsee County, Kansas",4.5,35.1,24.8,10.7,15.0,7.7,93.3,20,197
"Wilson County, Kansas",9.1,36.1,26.3,9.9,10.6,5.0,87.8,20,205
"Woodson County, Kansas",9.8,34.5,29.2,11.0,10.3,3.4,88.4,20,207
"Mitchell County, Kansas",3.0,32.4,26.8,12.0,16.5,7.6,95.3,20,123
"Ness County, Kansas",5.8,34.6,28.4,9.1,14.8,4.3,91.2,20,135
"Osborne County, Kansas",5.7,36.7,24.6,8.4,16.2,6.0,92.0,20,141
"Atchison County, Kansas",5.3,39.5,23.8,8.4,13.1,7.7,92.4,20,005
"Bourbon County, Kansas",5.8,31.1,29.3,10.8,12.5,6.7,90.4,20,011
"Finney County, Kansas",13.1,23.0,22.7,8.3,11.6,5.7,71.3,20,055
"Hamilton County, Kansas",7.9,38.3,20.7,5.8,13.9,3.9,82.5,20,075
"Kiowa County, Kansas",6.2,26.8,28.4,7.2,18.8,8.8,90.1,20,097
"Leavenworth County, Kansas",6.3,28.5,23.8,8.3,17.6,13.3,91.6,20,103
"Shawnee County, Kansas",5.7,30.8,23.8,6.6,19.3,11.1,91.6,20,177
"Washington County, Kansas",4.7,37.8,22.8,12.2,14.4,4.7,91.9,20,201
"Wichita County, Kansas",7.0,30.1,24.1,9.9,15.3,5.0,84.4,20,203
"Chautauqua County, Kansas",7.4,37.1,24.4,9.6,12.4,4.2,87.6,20,019
"Morton County, Kansas",7.9,36.8,28.8,7.0,8.5,4.6,85.6,20,129
"Norton County, Kansas",6.1,36.9,26.9,10.4,13.3,2.8,90.3,20,137
"Reno County, Kansas",8.2,28.9,28.0,10.7,13.6,6.4,87.7,20,155
"Barton County, Kansas",7.9,32.7,25.5,12.5,11.8,5.1,87.6,20,009
"Cloud County, Kansas",5.2,30.9,26.0,13.1,12.5,8.7,91.3,20,029
"Doniphan County, Kansas",6.4,38.1,26.4,8.6,12.6,4.4,90.1,20,043
"Edwards County, Kansas",10.1,27.0,29.1,7.6,13.9,4.9,82.5,20,047
"Haskell County, Kansas",9.3,18.5,23.0,10.3,11.8,5.8,69.4,20,081
"Lane County, Kansas",4.7,31.0,26.9,11.6,17.7,6.2,93.5,20,101
"Rush County, Kansas",6.2,30.2,28.2,9.3,15.1,8.0,90.8,20,165
"Scott County, Kansas",11.4,30.3,23.7,4.7,19.1,7.6,85.3,20,171
"Marion County, Kansas",5.8,32.9,26.0,7.1,16.3,7.6,89.8,20,115
"Neosho County, Kansas",5.6,31.2,29.6,11.6,10.9,8.5,91.9,20,133
"Brown County, Kansas",4.6,39.4,25.4,7.4,13.4,7.8,93.3,20,013
"Ottawa County, Kansas",3.9,36.5,25.8,10.2,16.6,5.6,94.8,20,143
"Phillips County, Kansas",4.9,36.3,24.3,11.1,15.1,6.4,93.2,20,147
"Riley County, Kansas",2.8,17.4,24.9,8.0,24.6,20.9,95.9,20,161
"Barber County, Kansas",5.3,35.4,28.7,8.6,11.5,8.4,92.6,20,007
"Decatur County, Kansas",6.1,32.1,28.2,9.1,14.7,7.2,91.3,20,039
"Dickinson County, Kansas",6.4,34.4,25.5,9.4,14.7,6.1,90.2,20,041
"Jefferson County, Kansas",5.6,39.3,25.1,6.9,14.3,6.9,92.6,20,087
"Garrard County, Kentucky",12.4,38.2,18.1,8.3,9.7,6.1,80.3,21,079
"Greenup County, Kentucky",8.7,36.3,24.1,9.3,10.4,6.8,86.9,21,089
"Fleming County, Kentucky",12.4,36.8,19.1,8.1,7.7,5.7,77.4,21,069
"Campbell County, Kentucky",6.4,31.3,19.6,7.7,20.5,11.5,90.5,21,037
"Carter County, Kentucky",10.5,39.6,20.9,4.4,8.5,5.4,78.9,21,043
"Elliott County, Kentucky",10.5,45.2,18.1,5.8,4.3,3.1,76.5,21,063
"Grant County, Kentucky",11.0,44.8,17.8,7.7,7.8,4.7,82.6,21,081
"Jefferson County, Kentucky",7.0,27.1,22.5,7.8,18.9,13.4,89.7,21,111
"Larue County, Kentucky",10.1,40.4,19.5,11.3,6.2,6.0,83.3,21,123
"Logan County, Kentucky",9.5,40.6,19.3,7.6,10.2,4.6,82.3,21,141
"Mason County, Kentucky",8.8,38.1,19.7,9.7,9.5,9.0,85.9,21,161
"Mercer County, Kentucky",7.9,38.0,19.9,9.7,9.4,7.6,84.6,21,167
"Cherokee County, Oklahoma",10.3,32.2,23.7,5.5,15.9,8.1,85.4,40,021
"Pontotoc County, Oklahoma",8.3,33.5,22.1,4.9,17.5,10.6,88.7,40,123
"Roger Mills County, Oklahoma",7.3,36.7,27.2,6.4,15.0,5.7,91.0,40,129
"Woodward County, Oklahoma",8.3,38.4,25.3,4.4,12.9,6.9,87.9,40,153
"Delaware County, Oklahoma",11.6,37.2,23.4,7.5,10.7,5.8,84.6,40,041
"Ellis County, Oklahoma",8.6,37.3,24.4,4.5,16.5,5.1,87.7,40,045
"Grady County, Oklahoma",8.0,40.3,23.0,6.2,14.0,4.8,88.4,40,051
"Payne County, Oklahoma",5.9,26.8,21.7,6.0,20.5,16.3,91.3,40,119
"Pottawatomie County, Oklahoma",9.7,35.5,25.5,7.7,12.1,5.9,86.8,40,125
"Creek County, Oklahoma",10.0,41.5,22.6,7.0,11.0,4.6,86.7,40,037
"Tillman County, Oklahoma",12.2,35.3,19.9,5.9,11.3,3.9,76.2,40,141
"Washita County, Oklahoma",7.2,41.4,20.1,5.8,15.6,6.0,88.9,40,149
"Cotton County, Oklahoma",12.1,41.3,24.7,4.4,10.9,4.9,86.1,40,033
"Kiowa County, Oklahoma",10.6,37.5,22.8,7.3,12.4,4.6,84.7,40,075
"Le Flore County, Oklahoma",11.8,41.2,17.1,9.0,9.4,5.5,82.2,40,079
"McCurtain County, Oklahoma",12.0,42.0,19.9,6.4,9.5,4.1,81.9,40,089
"Major County, Oklahoma",6.9,41.2,22.0,7.2,12.8,3.9,87.1,40,093
"Mayes County, Oklahoma",9.7,38.8,24.8,7.2,10.6,4.8,86.1,40,097
"Oklahoma County, Oklahoma",7.8,25.3,23.5,6.8,20.1,11.1,86.8,40,109
"Custer County, Oklahoma",7.4,33.4,20.8,6.4,18.0,8.5,87.1,40,039
"Beaver County, Oklahoma",7.9,36.8,22.9,4.7,15.5,4.4,84.3,40,007
"Love County, Oklahoma",9.4,42.8,19.1,6.4,10.3,4.5,83.1,40,085
"Beckham County, Oklahoma",11.8,39.6,21.3,7.4,11.5,5.2,85.0,40,009
"Hughes County, Oklahoma",13.8,38.6,23.7,5.9,8.0,4.4,80.6,40,063
"Choctaw County, Oklahoma",13.9,39.5,22.9,5.9,9.1,3.4,80.9,40,023
"Jackson County, Oklahoma",8.8,26.7,25.2,10.0,13.1,7.9,83.1,40,065
"Comanche County, Oklahoma",7.5,32.7,28.1,7.2,13.7,8.2,89.9,40,031
"Lincoln County, Oklahoma",11.0,39.3,24.9,7.0,10.1,4.2,85.5,40,081
"Pawnee County, Oklahoma",8.8,44.0,21.1,7.5,10.6,5.1,88.2,40,117
"Adair County, Oklahoma",14.7,43.2,18.1,4.6,10.1,3.5,79.4,40,001
"Seminole County, Oklahoma",11.5,35.2,26.5,8.5,9.1,4.8,84.1,40,133
"Stephens County, Oklahoma",9.5,40.4,23.8,4.9,12.7,4.7,86.6,40,137
"Cimarron County, Oklahoma",5.6,37.6,21.9,4.9,17.7,3.6,85.6,40,025
"Blaine County, Oklahoma",9.2,36.0,25.0,6.9,11.7,5.3,84.9,40,011
"Carter County, Oklahoma",9.6,37.4,22.6,6.4,13.3,7.0,86.8,40,019
"Coal County, Oklahoma",10.6,40.9,22.9,3.2,10.1,6.5,83.6,40,029
"Grant County, Oklahoma",7.0,35.2,21.4,9.2,20.1,5.7,91.7,40,053
"Greer County, Oklahoma",11.4,36.7,27.5,6.6,10.7,3.7,85.1,40,055
"Kingfisher County, Oklahoma",7.1,35.9,22.3,6.2,16.3,7.4,88.1,40,073
"McClain County, Oklahoma",7.3,33.5,23.6,7.3,17.4,6.7,88.5,40,087
"McIntosh County, Oklahoma",10.8,42.3,21.6,7.9,9.2,4.4,85.4,40,091
"Marshall County, Oklahoma",10.5,35.0,26.2,5.6,9.8,4.9,81.4,40,095
"Murray County, Oklahoma",12.3,38.6,18.9,5.4,13.0,6.7,82.7,40,099
"Noble County, Oklahoma",8.5,35.7,21.1,8.7,17.5,6.4,89.4,40,103
"Nowata County, Oklahoma",7.7,44.7,22.6,8.1,8.1,3.5,87.0,40,105
"Ottawa County, Oklahoma",11.1,36.6,22.8,10.8,8.9,5.1,84.3,40,115
"Rogers County, Oklahoma",5.7,33.5,25.3,9.4,16.7,6.8,91.7,40,131
"Sequoyah County, Oklahoma",13.1,38.3,20.8,8.6,9.8,4.0,81.5,40,135
"Wagoner County, Oklahoma",7.4,33.4,24.9,8.9,16.4,6.2,89.8,40,145
"Alfalfa County, Oklahoma",8.9,38.7,21.3,6.2,15.0,5.9,87.2,40,003
"Woods County, Oklahoma",7.9,31.1,23.8,2.7,18.8,12.5,88.7,40,151
"Caddo County, Oklahoma",9.6,40.8,23.4,5.0,12.5,4.5,86.1,40,015
"Cleveland County, Oklahoma",6.3,25.3,25.8,8.2,20.1,11.9,91.4,40,027
"Muskogee County, Oklahoma",11.5,36.4,21.5,8.5,13.3,5.6,85.2,40,101
"Okfuskee County, Oklahoma",14.9,38.1,20.9,7.7,8.1,4.0,78.8,40,107
"Atoka County, Oklahoma",12.0,41.2,22.4,4.7,10.0,4.6,82.8,40,005
"Bryan County, Oklahoma",9.7,33.0,25.0,5.7,14.5,8.1,86.2,40,013
"Union County, Oregon",4.6,33.5,26.6,8.6,16.3,7.8,92.7,41,061
"Marion County, Oregon",7.4,27.3,26.6,8.2,15.0,7.6,84.9,41,047
"Jackson County, Oregon",7.2,26.5,28.4,7.7,16.9,9.9,89.3,41,029
"Douglas County, Oregon",8.1,32.3,30.2,9.9,10.5,6.5,89.4,41,019
"Grant County, Oregon",6.9,30.9,28.2,10.2,11.5,9.0,89.8,41,023
"Jefferson County, Oregon",9.3,30.7,28.8,9.3,11.6,5.3,85.7,41,031
"Polk County, Oregon",6.3,24.4,27.1,8.6,18.1,12.5,90.7,41,053
"Clackamas County, Oregon",4.4,21.8,26.6,9.4,22.8,12.6,93.2,41,005
"Deschutes County, Oregon",4.9,23.8,26.5,9.4,21.4,12.3,93.5,41,017
"Linn County, Oregon",7.1,30.2,31.1,10.3,13.0,5.6,90.2,41,043
"Tillamook County, Oregon",6.8,32.6,28.9,7.7,12.5,8.2,89.9,41,057
"Yamhill County, Oregon",6.9,26.5,27.2,9.2,16.1,9.2,88.3,41,071
"Baker County, Oregon",8.3,32.8,27.0,7.7,14.7,7.9,90.1,41,001
"Josephine County, Oregon",8.5,31.9,31.2,8.4,10.9,6.7,89.1,41,033
"Klamath County, Oregon",8.4,30.6,27.1,10.7,12.0,6.9,87.4,41,035
"Umatilla County, Oregon",9.3,28.4,27.6,10.1,9.8,6.2,82.0,41,059
"Lincoln County, Oregon",7.7,28.7,28.1,8.6,14.6,9.5,89.4,41,041
"Benton County, Oregon",2.9,13.9,19.9,7.9,29.0,24.7,95.4,41,003
"Columbia County, Oregon",6.9,32.9,29.7,9.2,13.1,5.5,90.5,41,009
"Crook County, Oregon",8.2,34.0,26.3,9.6,11.9,6.0,87.9,41,013
"Sherman County, Oregon",6.1,35.8,28.0,11.5,11.6,6.0,92.9,41,055
"Wasco County, Oregon",8.1,28.7,26.9,10.8,13.0,6.7,86.2,41,065
"Harney County, Oregon",6.6,32.8,29.5,8.3,12.0,7.2,89.7,41,025
"Lane County, Oregon",5.9,23.9,28.9,9.1,17.7,11.9,91.5,41,039
"Malheur County, Oregon",11.0,30.7,28.7,8.6,9.1,4.1,81.1,41,045
"Wallowa County, Oregon",5.1,30.5,26.9,9.7,16.1,9.6,92.9,41,063
"Washington County, Oregon",4.6,18.1,22.1,8.7,26.7,15.7,91.3,41,067
"Wheeler County, Oregon",5.7,38.5,30.7,7.9,11.1,4.7,92.9,41,069
"Morrow County, Oregon",15.2,33.9,23.0,8.7,7.7,2.1,75.3,41,049
"Clatsop County, Oregon",6.0,24.8,32.2,10.0,15.0,9.5,91.5,41,007
"Coos County, Oregon",8.1,31.1,31.0,8.8,11.1,7.5,89.5,41,011
"Robertson County, Kentucky",13.9,33.4,14.0,10.0,13.3,4.0,74.7,21,201
"Russell County, Kentucky",11.6,36.8,18.6,7.1,7.7,5.7,76.0,21,207
"Spencer County, Kentucky",8.4,35.3,22.2,11.5,11.6,8.2,88.8,21,215
"Washington County, Kentucky",8.8,40.2,16.9,8.0,7.9,9.8,82.9,21,229
"Bath County, Kentucky",12.7,40.3,15.2,8.9,7.8,3.8,76.0,21,011
"Ballard County, Kentucky",10.9,36.6,26.0,8.7,8.1,6.0,85.3,21,007
"Barren County, Kentucky",9.4,40.5,18.6,6.8,9.8,6.4,82.2,21,009
"Boyle County, Kentucky",8.2,35.6,20.4,7.8,11.8,11.2,86.8,21,021
"Green County, Kentucky",10.7,41.2,18.2,5.3,6.2,4.8,75.7,21,087
"Hancock County, Kentucky",8.4,43.7,22.0,9.3,6.3,4.8,86.1,21,091
"Harlan County, Kentucky",16.0,34.9,16.8,8.4,6.2,5.1,71.4,21,095
"Martin County, Kentucky",14.7,38.8,17.2,8.5,4.4,3.8,72.6,21,159
"Hardin County, Kentucky",6.1,30.3,25.3,11.1,13.2,10.3,90.2,21,093
"Lincoln County, Kentucky",10.8,42.9,18.4,6.7,6.3,4.5,78.7,21,137
"McLean County, Kentucky",10.3,40.4,23.9,9.3,5.9,4.9,84.5,21,149
"Monroe County, Kentucky",9.5,40.8,13.9,7.1,8.0,6.8,76.6,21,171
"Ohio County, Kentucky",11.1,43.3,18.9,6.8,5.5,5.4,79.9,21,183
"Powell County, Kentucky",10.9,43.5,17.0,5.0,6.9,6.5,78.9,21,197
"Union County, Kentucky",9.4,44.0,22.6,8.4,6.3,5.1,86.4,21,225
"Webster County, Kentucky",13.4,43.8,17.7,8.9,6.0,3.0,79.4,21,233
"Caldwell County, Kentucky",6.5,46.3,20.6,5.5,6.9,9.6,88.9,21,033
"Calloway County, Kentucky",6.5,31.5,23.2,5.0,16.1,12.6,88.4,21,035
"Casey County, Kentucky",11.2,37.6,17.5,6.9,6.1,6.3,74.3,21,045
"Christian County, Kentucky",9.2,33.2,26.0,9.6,9.5,7.3,85.6,21,047
"Daviess County, Kentucky",7.1,35.4,22.1,9.9,13.2,8.4,89.1,21,059
"Grayson County, Kentucky",11.1,43.6,19.2,7.8,5.1,4.8,80.4,21,085
"Henderson County, Kentucky",9.2,35.7,23.8,10.0,9.3,7.5,86.3,21,101
"Henry County, Kentucky",10.3,44.7,21.0,6.9,6.6,4.3,83.6,21,103
"Hopkins County, Kentucky",8.5,40.6,20.2,9.1,9.0,6.7,85.6,21,107
"Jackson County, Kentucky",13.9,44.1,15.3,4.3,6.0,4.5,74.3,21,109
"Laurel County, Kentucky",11.7,39.4,20.2,6.3,8.0,5.1,78.9,21,125
"Marshall County, Kentucky",8.4,37.8,22.7,8.6,9.9,7.6,86.6,21,157
"Meade County, Kentucky",7.9,35.7,24.2,10.5,10.3,7.0,87.8,21,163
"Montgomery County, Kentucky",8.8,38.5,22.6,5.6,9.8,7.1,83.6,21,173
"Nicholas County, Kentucky",13.4,43.8,16.1,9.1,5.3,5.2,79.4,21,181
"Oldham County, Kentucky",4.3,22.7,22.7,7.8,24.4,16.0,93.5,21,185
"Owen County, Kentucky",12.5,48.3,17.0,7.8,6.5,3.2,82.8,21,187
"Rockcastle County, Kentucky",9.6,43.7,16.0,6.1,6.8,5.0,77.7,21,203
"Scott County, Kentucky",6.5,31.1,21.5,9.2,17.0,11.2,89.9,21,209
"Warren County, Kentucky",6.5,29.4,20.5,7.9,18.3,12.1,88.2,21,227
"Allen County, Kentucky",10.6,39.0,17.7,8.5,9.1,5.3,79.5,21,003
"Bourbon County, Kentucky",8.7,36.6,21.7,7.3,12.3,6.7,84.5,21,017
"Boyd County, Kentucky",7.3,33.9,24.8,10.7,11.6,7.8,88.8,21,019
"Bullitt County, Kentucky",8.9,41.3,23.0,9.1,9.1,4.8,87.3,21,029
"Crittenden County, Kentucky",8.7,39.2,21.0,8.4,7.9,5.4,81.9,21,055
"Fayette County, Kentucky",5.7,20.5,20.3,7.9,23.9,18.0,90.5,21,067
"Fulton County, Kentucky",10.5,33.9,23.0,7.2,8.7,6.2,79.0,21,075
"Johnson County, Kentucky",12.2,34.6,20.3,9.7,8.8,6.3,79.7,21,115
"Knott County, Kentucky",14.0,35.0,17.4,8.2,5.7,7.1,73.4,21,119
"Menifee County, Kentucky",10.2,41.9,18.9,5.7,7.2,4.1,77.9,21,165
"Morgan County, Kentucky",12.9,37.1,19.8,5.7,6.5,5.6,74.8,21,175
"Muhlenberg County, Kentucky",11.9,42.8,18.0,7.9,6.1,5.2,79.9,21,177
"Pendleton County, Kentucky",11.5,42.9,20.8,6.6,7.2,5.2,82.8,21,191
"Perry County, Kentucky",11.9,35.5,19.6,8.9,5.9,6.7,76.6,21,193
"Pulaski County, Kentucky",9.5,38.7,19.2,8.3,9.1,6.1,81.4,21,199
"Wolfe County, Kentucky",15.1,39.4,17.6,4.6,3.8,3.9,69.3,21,237
"Clay County, Kentucky",17.3,33.2,16.2,4.1,5.1,4.4,63.0,21,051
"Adair County, Kentucky",10.9,37.5,16.1,7.5,7.8,8.0,76.9,21,001
"Bell County, Kentucky",17.5,35.9,14.8,7.2,4.6,4.7,67.2,21,013
"Breathitt County, Kentucky",16.0,35.3,17.6,7.3,6.0,6.6,72.8,21,025
"Cumberland County, Kentucky",8.0,37.3,22.8,8.3,8.6,4.6,81.5,21,057
"Graves County, Kentucky",10.1,39.0,20.2,8.1,9.7,6.5,83.5,21,083
"Hart County, Kentucky",13.5,40.0,16.0,6.4,7.1,5.5,74.9,21,099
"Lee County, Kentucky",13.7,39.9,17.2,4.3,3.9,5.0,70.3,21,129
"Butler County, Kentucky",11.9,41.8,15.5,8.7,6.8,4.9,77.8,21,031
"Trimble County, Kentucky",14.5,46.6,16.7,7.4,6.7,5.2,82.6,21,223
"Edmonson County, Kentucky",11.5,41.7,18.7,7.6,6.3,4.9,79.2,21,061
"Harrison County, Kentucky",9.2,41.3,19.0,6.7,9.6,5.8,82.4,21,097
"Hickman County, Kentucky",9.5,42.5,18.3,7.5,4.6,4.7,77.5,21,105
"Bracken County, Kentucky",8.6,44.1,17.6,8.8,7.7,6.2,84.4,21,023
"Lyon County, Kentucky",10.5,40.3,23.7,8.3,7.9,6.1,86.2,21,143
"Nelson County, Kentucky",6.8,38.7,23.0,10.1,11.1,6.4,89.4,21,179
"Wayne County, Kentucky",12.2,38.5,16.4,6.7,5.9,5.5,73.0,21,231
"Lewis County, Kentucky",12.6,40.5,14.3,7.1,5.9,6.2,74.0,21,135
"Marion County, Kentucky",9.8,43.5,15.4,9.1,7.0,5.9,81.0,21,155
"Trigg County, Kentucky",11.0,30.5,27.4,9.7,10.3,6.6,84.5,21,221
"Woodford County, Kentucky",6.4,27.7,20.9,7.6,19.5,13.3,88.9,21,239
"Boone County, Kentucky",4.8,27.0,25.7,8.6,20.1,11.4,92.7,21,015
"Leslie County, Kentucky",18.0,37.8,16.7,4.8,5.1,3.8,68.2,21,131
"Jessamine County, Kentucky",9.0,29.4,18.8,8.3,17.3,12.7,86.4,21,113
"Knox County, Kentucky",15.8,37.3,16.2,4.4,4.6,5.4,68.0,21,121
"Lawrence County, Kentucky",13.7,41.6,17.3,6.2,6.5,5.1,76.7,21,127
"Letcher County, Kentucky",15.4,38.3,14.7,10.3,6.3,5.3,75.0,21,133
"Livingston County, Kentucky",10.9,46.6,20.8,6.9,6.0,2.9,83.1,21,139
"McCracken County, Kentucky",7.9,30.3,22.0,11.7,15.0,9.3,88.3,21,145
"Pike County, Kentucky",13.9,38.2,17.9,6.6,6.8,6.1,75.6,21,195
"Shelby County, Kentucky",7.6,31.3,23.2,7.4,14.3,10.0,86.2,21,211
"Whitley County, Kentucky",10.8,36.0,18.9,4.4,10.8,9.1,79.1,21,235
"Lake County, Oregon",12.9,35.1,25.6,9.2,10.3,4.5,84.7,41,037
"Curry County, Oregon",6.5,29.2,27.7,9.6,14.9,8.5,89.9,41,015
"Gilliam County, Oregon",8.1,35.9,28.2,5.6,14.6,4.7,88.9,41,021
"Hood River County, Oregon",7.8,22.5,20.7,6.2,18.6,11.7,79.6,41,027
"Multnomah County, Oregon",5.0,17.6,22.2,7.5,26.5,17.3,91.0,41,051
"Pike County, Pennsylvania",6.6,34.0,22.1,8.9,16.3,10.2,91.6,42,103
"Snyder County, Pennsylvania",10.3,45.2,12.9,8.1,11.2,6.3,83.7,42,109
"Susquehanna County, Pennsylvania",8.6,46.1,16.9,8.2,11.0,6.6,88.7,42,115
"Crawford County, Pennsylvania",7.5,45.6,15.1,7.2,12.5,7.9,88.3,42,039
"Erie County, Pennsylvania",6.3,39.5,15.3,8.6,18.1,9.4,90.9,42,049
"Fulton County, Pennsylvania",9.4,52.2,14.5,7.0,7.9,5.6,87.1,42,057
"Juniata County, Pennsylvania",11.4,50.4,11.4,6.7,8.8,5.3,82.5,42,067
