County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Talbot County, Maryland",3.1,5.6,24.5,18.4,7.8,21.0,19.5,24,041
"Barnstable County, Massachusetts",1.4,3.1,23.7,18.6,9.7,24.9,18.6,25,001
"Berkshire County, Massachusetts",2.5,6.1,29.4,18.7,9.7,18.7,14.9,25,003
"Plymouth County, Massachusetts",3.0,4.1,27.8,18.1,9.4,23.7,13.9,25,023
"Norfolk County, Massachusetts",2.6,3.5,19.2,13.7,7.4,28.6,25.0,25,021
"Nantucket County, Massachusetts",0.6,3.7,19.8,15.9,7.0,31.3,21.5,25,019
"Allegan County, Michigan",3.2,5.8,37.9,21.7,8.7,15.1,7.6,26,005
"Alger County, Michigan",4.0,6.1,45.2,20.7,6.6,11.6,5.8,26,003
"Oceana County, Michigan",4.9,7.9,36.3,22.5,8.9,13.0,6.5,26,127
"Clare County, Michigan",5.2,10.3,36.6,26.4,8.9,7.9,4.7,26,035
"Isabella County, Michigan",2.6,6.0,31.8,22.4,8.2,15.7,13.4,26,073
"Tuscola County, Michigan",2.6,8.1,42.4,23.0,10.4,9.0,4.4,26,157
"Alpena County, Michigan",2.3,5.9,33.7,25.9,14.3,11.4,6.6,26,007
"Midland County, Michigan",1.8,4.0,28.9,19.9,10.3,21.0,14.1,26,111
"Oscoda County, Michigan",6.2,10.4,37.4,27.2,8.3,6.7,3.9,26,135
"Clinton County, Michigan",1.5,4.0,26.8,24.8,10.9,20.3,11.8,26,037
"Gratiot County, Michigan",2.7,6.2,40.4,25.7,9.6,9.8,5.5,26,057
"Lenawee County, Michigan",2.6,6.5,36.9,23.9,9.1,13.7,7.3,26,091
"Montcalm County, Michigan",2.9,8.5,40.4,25.2,9.7,8.9,4.4,26,117
"St. Clair County, Michigan",1.9,7.4,34.0,25.8,12.4,11.8,6.8,26,147
"Washtenaw County, Michigan",1.4,3.4,14.6,17.6,7.1,26.3,29.6,26,161
"Cass County, Michigan",2.9,9.4,33.2,24.8,10.6,12.7,6.5,26,027
"Roscommon County, Michigan",2.4,7.7,38.4,26.7,9.4,9.0,6.5,26,143
"Branch County, Michigan",4.5,6.4,41.5,24.7,8.5,10.1,4.4,26,023
"Jackson County, Michigan",2.1,7.1,32.6,25.8,10.2,15.0,7.1,26,075
"Macomb County, Michigan",3.6,6.4,29.7,24.6,10.7,16.1,8.7,26,099
"Baraga County, Michigan",2.6,8.2,40.6,22.2,10.6,9.7,6.1,26,013
"Eaton County, Michigan",1.8,3.9,27.7,27.5,11.4,17.8,9.9,26,045
"Upson County, Georgia",5.4,12.3,38.4,21.3,9.3,8.5,4.9,13,293
"Washington County, Georgia",6.3,12.4,44.7,18.9,5.4,7.6,4.7,13,303
"White County, Georgia",2.8,12.0,30.9,22.6,9.0,13.2,9.5,13,311
"Peach County, Georgia",6.1,10.9,29.8,23.3,9.3,10.9,9.6,13,225
"Paulding County, Georgia",2.7,7.9,32.9,24.9,8.9,14.8,7.8,13,223
"Pierce County, Georgia",5.4,11.2,42.8,18.9,9.2,6.7,5.9,13,229
"Pike County, Georgia",3.1,8.8,41.8,22.2,7.1,9.5,7.6,13,231
"Richmond County, Georgia",4.1,11.8,31.4,22.7,8.6,13.1,8.3,13,245
"Screven County, Georgia",4.8,11.7,41.5,20.4,6.2,9.3,6.1,13,251
"Tattnall County, Georgia",8.1,16.1,38.1,18.3,6.2,7.2,6.0,13,267
"Berrien County, Georgia",5.8,15.2,42.4,17.4,7.7,7.4,4.0,13,019
"Montgomery County, Illinois",2.4,9.9,39.3,22.1,9.6,10.3,6.4,17,135
"Whiteside County, Illinois",3.6,5.8,37.7,24.6,10.0,12.2,6.0,17,195
"Adams County, Illinois",2.0,5.5,35.4,23.7,8.5,15.9,9.1,17,001
"Clinton County, Illinois",4.0,5.9,31.9,22.2,13.8,15.2,7.1,17,027
"DeKalb County, Illinois",3.2,4.5,24.9,24.1,11.0,20.2,12.1,17,037
"Edwards County, Illinois",2.5,5.5,34.5,25.6,17.9,10.2,3.7,17,047
"Jasper County, Illinois",4.8,5.4,39.1,19.0,15.1,11.8,4.8,17,079
"Jefferson County, Illinois",3.7,8.9,30.6,26.2,12.7,11.0,7.0,17,081
"Vermilion County, Illinois",3.2,8.3,41.2,21.9,10.6,9.9,4.9,17,183
"Will County, Illinois",4.1,4.8,26.9,21.4,8.4,22.3,12.0,17,197
"Williamson County, Illinois",2.7,5.0,31.1,26.2,10.7,14.6,9.7,17,199
"Clark County, Illinois",2.1,5.0,40.0,18.9,14.1,12.4,7.4,17,023
"Douglas County, Illinois",10.3,6.5,33.4,22.0,9.0,13.8,5.0,17,041
"Effingham County, Illinois",3.1,3.8,35.8,20.5,14.0,15.7,7.0,17,049
"Fulton County, Illinois",3.2,8.2,34.5,25.3,11.3,11.8,5.7,17,057
"Greene County, Illinois",3.0,6.4,47.6,22.0,8.2,9.5,3.3,17,061
"Hamilton County, Illinois",5.4,7.5,34.9,24.7,10.5,9.4,7.6,17,065
"Hardin County, Illinois",6.9,13.5,32.3,23.4,13.2,8.6,2.1,17,069
"Henry County, Illinois",2.1,6.7,33.7,22.4,11.7,16.0,7.3,17,073
"Johnson County, Illinois",4.7,13.1,31.6,25.4,9.3,11.4,4.5,17,087
"Knox County, Illinois",2.6,8.3,36.6,23.0,10.6,12.5,6.5,17,095
"Livingston County, Illinois",2.9,7.2,44.7,21.9,8.6,10.0,4.8,17,105
"Scott County, Illinois",2.3,4.2,47.7,19.9,10.0,10.7,5.1,17,171
"Tazewell County, Illinois",1.8,5.4,31.7,23.6,11.1,18.2,8.1,17,179
"Warren County, Illinois",4.6,8.8,32.0,23.0,8.9,15.6,7.2,17,187
"Harrison County, Indiana",2.4,9.1,39.6,21.2,8.9,11.8,6.9,18,061
"LaPorte County, Indiana",3.0,8.5,39.6,21.2,9.6,12.0,6.0,18,091
"Wabash County, Indiana",3.0,8.3,42.6,19.4,8.6,10.6,7.5,18,169
"Jasper County, Indiana",2.1,9.7,43.2,22.5,8.3,10.2,4.1,18,073
"Martin County, Indiana",3.0,8.9,42.7,19.3,12.4,9.1,4.6,18,101
"Porter County, Indiana",1.7,4.7,35.0,20.6,9.5,17.9,10.5,18,127
"Ripley County, Indiana",3.1,7.6,43.6,18.3,9.4,11.4,6.7,18,137
"Spencer County, Indiana",2.0,7.5,46.0,18.0,11.2,9.5,5.7,18,147
"Tipton County, Indiana",3.1,7.6,40.8,15.6,8.2,16.1,8.6,18,159
"Vigo County, Indiana",2.8,8.8,32.0,22.6,8.6,15.0,10.1,18,167
"Warrick County, Indiana",1.9,4.8,31.3,20.8,10.9,19.1,11.2,18,173
"DeKalb County, Indiana",1.9,7.9,42.2,20.4,9.6,12.8,5.2,18,033
"LaGrange County, Indiana",29.6,8.6,30.5,15.5,5.3,7.9,2.6,18,087
"Rush County, Indiana",4.0,8.6,46.4,20.2,6.8,9.4,4.5,18,139
"Boone County, Indiana",2.0,4.4,19.5,18.0,7.0,29.2,20.1,18,011
"Red Lake County, Minnesota",2.9,4.4,37.5,23.3,15.6,13.0,3.2,27,125
"Gogebic County, Michigan",1.4,4.9,37.3,24.0,12.9,12.9,6.6,26,053
"Meeker County, Minnesota",2.5,4.9,35.3,23.7,14.1,14.0,5.4,27,093
"Rice County, Minnesota",3.5,5.4,31.4,19.5,11.9,18.0,10.3,27,131
"Clay County, Minnesota",2.0,3.1,23.7,22.2,14.8,24.5,9.6,27,027
"Fillmore County, Minnesota",4.5,4.5,34.1,22.5,12.2,15.7,6.5,27,045
"Polk County, Minnesota",3.0,5.1,30.6,22.3,13.6,17.9,7.4,27,119
"Sibley County, Minnesota",4.5,4.8,39.2,22.5,12.6,12.6,3.8,27,143
"Watonwan County, Minnesota",9.1,6.5,41.3,18.1,9.7,11.7,3.7,27,165
"Big Stone County, Minnesota",4.3,3.1,45.0,21.3,10.9,10.9,4.5,27,011
"Cass County, Minnesota",2.0,5.8,32.3,25.7,11.0,16.0,7.2,27,021
"Hubbard County, Minnesota",1.7,5.2,31.2,22.9,11.6,18.0,9.4,27,057
"Martin County, Minnesota",2.3,4.5,37.9,22.7,12.1,15.0,5.5,27,091
"Nobles County, Minnesota",14.9,8.9,31.3,19.2,10.4,11.1,4.2,27,105
"Sherburne County, Minnesota",1.4,3.9,28.5,24.9,14.6,19.1,7.5,27,141
"Carver County, Minnesota",1.7,2.2,18.2,17.4,11.6,33.6,15.4,27,019
"McLeod County, Minnesota",2.4,4.5,36.0,23.5,16.0,12.6,5.0,27,085
"Ramsey County, Minnesota",5.4,4.3,20.9,18.7,8.5,25.4,16.8,27,123
"Winona County, Minnesota",2.4,4.2,27.2,22.2,14.0,19.7,10.4,27,169
"Dodge County, Minnesota",1.4,3.8,33.3,20.6,15.2,18.6,7.2,27,039
"Crow Wing County, Minnesota",1.1,4.8,29.9,25.8,13.7,15.9,8.8,27,035
"Wright County, Minnesota",1.6,3.4,29.4,22.5,13.5,20.7,8.9,27,171
"Lincoln County, Minnesota",2.2,5.9,38.3,21.5,12.8,14.4,4.8,27,081
"Mille Lacs County, Minnesota",2.6,7.5,38.6,24.3,12.2,10.2,4.5,27,095
"Carlton County, Minnesota",1.3,4.7,32.1,26.3,13.4,16.1,6.1,27,017
"Kanabec County, Minnesota",2.8,6.9,39.4,25.6,10.5,9.3,5.4,27,065
"St. Clair County, Alabama",5.2,10.3,35.6,23.2,9.7,10.6,5.5,01,115
"Cullman County, Alabama",5.4,13.0,34.1,22.6,11.0,8.9,5.0,01,043
"Houston County, Alabama",4.1,9.8,31.2,23.4,9.7,13.4,8.3,01,069
"Tuscaloosa County, Alabama",3.1,8.5,29.9,20.9,6.8,18.4,12.3,01,125
"Coffee County, Alabama",4.5,9.6,27.2,24.1,11.8,15.3,7.5,01,031
"Chilton County, Alabama",5.8,12.4,44.4,16.8,7.9,8.1,4.6,01,021
"Coosa County, Alabama",4.8,15.2,40.3,20.9,6.0,8.6,4.2,01,037
"Etowah County, Alabama",4.8,10.6,32.9,24.8,9.1,11.0,6.8,01,055
"Lamar County, Alabama",6.6,11.0,39.8,21.8,8.8,8.3,3.6,01,075
"Butler County, Alabama",4.6,10.3,45.2,16.4,7.4,9.7,6.4,01,013
"Walker County, Alabama",6.7,11.5,37.5,22.5,10.4,7.4,4.0,01,127
"Greene County, Alabama",6.0,14.8,38.6,24.3,6.2,6.1,4.0,01,063
"Bullock County, Alabama",5.3,20.0,40.3,17.9,4.5,7.4,4.6,01,011
"Chambers County, Alabama",6.2,12.2,36.7,22.3,9.3,9.5,3.8,01,017
"Haines Borough, Alaska",1.0,1.5,30.2,29.2,4.4,16.4,17.4,02,100
"Juneau City and Borough, Alaska",1.1,2.6,21.6,29.5,6.9,24.6,13.9,02,110
"Yukon-Koyukuk Census Area, Alaska",5.0,9.1,40.2,28.8,3.4,8.2,5.4,02,290
"Denali Borough, Alaska",0.1,1.4,26.0,24.9,6.5,26.2,14.8,02,068
"Hoonah-Angoon Census Area, Alaska",1.1,5.1,38.5,25.4,8.5,15.5,5.8,02,105
"Wrangell City and Borough, Alaska",2.5,10.9,35.3,23.4,8.4,13.0,6.4,02,275
"Pima County, Arizona",4.5,7.2,22.2,25.1,8.7,18.7,13.7,04,019
"Gila County, Arizona",3.9,9.8,27.9,30.9,8.9,12.0,6.7,04,007
"Cochise County, Arizona",5.3,7.4,24.1,28.8,11.4,14.2,8.9,04,003
"Apache County, Arizona",9.0,10.6,32.2,28.2,7.6,7.7,4.6,04,001
"Yuma County, Arizona",13.5,13.2,25.7,24.8,7.7,9.8,5.2,04,027
"Navajo County, Arizona",5.9,10.8,30.3,29.9,7.9,8.8,6.5,04,017
"Clay County, Arkansas",7.8,9.8,41.9,21.8,6.2,7.2,5.4,05,021
"Drew County, Arkansas",5.5,7.6,35.3,21.8,7.0,15.4,7.3,05,043
"Randolph County, Arkansas",6.7,10.5,36.1,23.8,9.1,8.9,4.9,05,121
"Boone County, Arkansas",4.5,8.1,33.4,29.1,8.8,10.8,5.4,05,009
"Lincoln County, Arkansas",5.1,13.8,47.3,18.3,5.7,6.7,3.1,05,079
"Crittenden County, Arkansas",6.0,11.4,34.8,23.7,6.7,11.9,5.5,05,035
"Faulkner County, Arkansas",2.4,5.7,30.5,23.0,7.8,19.2,11.4,05,045
"Charlton County, Georgia",11.5,14.4,40.1,18.3,6.8,3.9,4.9,13,049
"Walker County, Georgia",5.1,12.9,35.2,21.9,8.3,10.7,5.9,13,295
"Gwinnett County, Georgia",6.3,6.0,22.3,18.9,9.5,23.9,13.0,13,135
"Barrow County, Georgia",5.3,10.2,34.1,23.4,8.1,12.7,6.2,13,013
"Clinch County, Georgia",8.6,22.2,33.9,21.1,4.2,5.9,4.1,13,065
"Bartow County, Georgia",5.2,11.2,33.4,24.1,7.4,12.9,5.7,13,015
"Douglas County, Georgia",3.9,8.3,30.4,21.8,7.4,17.7,10.5,13,097
"Grady County, Georgia",7.4,12.5,39.2,18.4,8.6,8.2,5.7,13,131
"Hancock County, Georgia",7.1,18.7,43.1,17.3,5.1,6.1,2.5,13,141
"Whitfield County, Georgia",14.8,15.8,29.4,18.6,5.7,10.4,5.3,13,313
"Macon County, Georgia",7.5,18.9,34.8,24.2,5.9,5.3,3.4,13,193
"Troup County, Georgia",5.6,11.0,35.1,22.6,6.7,12.1,7.0,13,285
"Harris County, Georgia",2.1,5.7,23.7,27.1,10.0,17.3,14.1,13,145
"Schley County, Georgia",4.0,8.5,34.8,29.3,10.1,7.8,5.5,13,249
"Worth County, Georgia",5.7,11.4,42.7,18.2,11.0,7.2,3.8,13,321
"Dooly County, Georgia",7.2,15.1,41.1,18.5,6.0,7.9,4.2,13,093
"Evans County, Georgia",10.2,13.6,38.9,16.6,5.0,9.0,6.8,13,109
"Webster County, Georgia",9.8,11.0,40.7,16.6,7.3,8.6,6.0,13,307
"Effingham County, Georgia",3.7,8.0,37.5,21.9,8.9,13.2,6.9,13,103
"Glascock County, Georgia",8.4,13.4,40.9,22.0,3.7,10.5,1.1,13,125
"Quitman County, Georgia",8.3,27.0,35.4,19.1,3.0,4.7,2.4,13,239
"Chatham County, Georgia",2.8,7.3,24.2,24.7,7.4,20.7,12.9,13,051
"Johnson County, Georgia",7.6,17.2,45.9,14.3,5.7,5.5,3.6,13,167
"Lanier County, Georgia",7.0,13.0,37.9,16.5,9.1,10.7,5.8,13,173
"Madison County, Georgia",5.9,10.9,39.8,17.9,6.9,11.0,7.5,13,195
"Mitchell County, Georgia",5.7,17.0,39.5,20.3,7.7,6.9,2.8,13,205
"Tift County, Georgia",5.6,12.5,34.7,17.4,11.7,9.6,8.5,13,277
"Polk County, Georgia",8.4,12.8,37.9,20.3,6.9,7.2,6.6,13,233
"Talbot County, Georgia",3.6,14.1,45.5,17.2,7.5,6.5,5.6,13,263
"Terrell County, Georgia",5.9,16.6,32.3,25.9,8.0,5.7,5.5,13,273
"Thomas County, Georgia",4.8,10.4,31.5,20.1,8.5,13.9,10.9,13,275
"Wilkinson County, Georgia",4.3,11.3,50.3,17.0,6.2,7.1,3.8,13,319
"Oglethorpe County, Georgia",6.1,14.2,38.9,15.4,8.4,9.5,7.6,13,221
"Randolph County, Georgia",9.1,16.3,35.8,21.8,6.7,7.1,3.1,13,243
"Ware County, Georgia",5.6,13.1,39.2,18.8,8.3,10.0,5.1,13,299
"Wayne County, Georgia",5.9,10.7,42.0,20.3,8.2,8.1,4.9,13,305
"Wilcox County, Georgia",4.8,13.1,45.6,17.9,6.5,6.5,5.7,13,315
"Baldwin County, Georgia",3.8,10.4,35.0,19.8,7.7,13.5,9.8,13,009
"Bulloch County, Georgia",3.3,9.4,27.2,23.9,9.3,14.1,12.8,13,031
"Clay County, Georgia",6.2,13.7,36.3,19.3,12.0,8.9,3.6,13,061
"Echols County, Georgia",10.6,15.2,41.9,16.2,6.3,5.9,3.8,13,101
"DeKalb County, Georgia",4.6,6.1,20.9,17.4,6.9,25.3,18.8,13,089
"Haralson County, Georgia",6.0,12.8,36.1,24.8,5.6,8.1,6.6,13,143
"Jefferson County, Georgia",9.2,14.4,41.8,16.7,8.1,7.6,2.3,13,163
"Lincoln County, Georgia",5.4,12.5,39.7,18.8,7.8,11.0,4.9,13,181
"Murray County, Georgia",11.3,18.0,37.4,17.9,5.3,6.9,3.2,13,213
"Pulaski County, Georgia",6.3,12.6,36.8,22.9,8.3,7.0,6.1,13,235
"Rabun County, Georgia",5.3,9.9,33.1,21.1,6.5,13.3,10.9,13,241
"Towns County, Georgia",4.0,6.1,29.9,21.3,8.6,17.9,12.2,13,281
"Treutlen County, Georgia",6.8,19.5,40.8,13.9,6.6,7.3,5.1,13,283
"Irwin County, Georgia",3.3,15.2,40.2,15.9,10.3,8.7,6.4,13,155
"Appling County, Georgia",8.7,16.4,38.7,19.1,7.3,5.6,4.2,13,001
"Shelby County, Ohio",2.9,6.8,41.3,19.6,10.6,11.7,7.0,39,149
"Williams County, Ohio",1.7,7.7,42.4,22.7,10.2,9.2,6.0,39,171
"Columbiana County, Ohio",2.9,8.6,44.7,19.5,9.5,10.0,4.9,39,029
"Fulton County, Ohio",2.2,6.5,41.7,21.0,10.9,12.2,5.4,39,051
"Gallia County, Ohio",4.9,11.1,41.2,16.4,10.5,9.9,6.0,39,053
"Mahoning County, Ohio",2.3,6.8,37.6,21.4,7.6,16.1,8.1,39,099
"Scioto County, Ohio",4.0,11.1,41.2,20.4,7.6,8.8,6.9,39,145
"Morrow County, Ohio",3.4,8.9,43.9,20.9,9.0,9.5,4.3,39,117
"Marion County, Arkansas",3.8,9.7,37.5,24.6,7.3,10.7,6.4,05,089
"Searcy County, Arkansas",6.7,11.6,40.2,21.4,8.3,8.9,3.0,05,129
"Benton County, Arkansas",5.4,6.0,29.2,20.0,6.1,22.0,11.4,05,007
"Hot Spring County, Arkansas",4.1,10.0,39.0,26.6,7.0,8.8,4.5,05,059
"Madison County, Arkansas",8.3,11.1,43.9,17.3,5.2,8.2,6.0,05,087
"Dolores County, Colorado",0.9,5.2,36.2,24.6,8.9,13.5,10.6,08,033
"Jackson County, Colorado",4.7,7.9,28.1,32.3,6.9,17.2,2.8,08,057
"Montezuma County, Colorado",2.7,7.3,29.3,24.8,6.4,18.8,10.8,08,083
"Boulder County, Colorado",2.0,2.9,11.7,15.1,6.1,34.0,28.1,08,013
"Yuma County, Colorado",6.5,4.9,34.4,24.5,8.0,15.1,6.7,08,125
"Routt County, Colorado",1.3,1.8,20.2,19.2,7.6,31.3,18.5,08,107
"Clear Creek County, Colorado",0.2,1.1,21.9,21.3,7.4,29.1,19.0,08,019
"Pueblo County, Colorado",3.1,7.2,29.1,27.2,11.6,14.3,7.4,08,101
"Park County, Colorado",0.5,1.8,30.9,26.8,10.2,21.4,8.4,08,093
"Mesa County, Colorado",2.6,6.9,27.6,26.3,8.4,18.4,9.8,08,077
"El Paso County, Colorado",2.0,3.8,20.4,24.0,11.3,23.6,15.0,08,041
"Arapahoe County, Colorado",3.2,4.2,20.8,20.4,8.6,27.2,15.6,08,005
"New Castle County, Delaware",3.0,5.4,30.8,17.6,7.0,20.9,15.3,10,003
"Kent County, Delaware",4.5,8.1,32.9,22.6,8.2,14.7,9.0,10,001
"Litchfield County, Connecticut",2.5,4.6,29.9,18.3,9.4,20.5,14.9,09,005
"Palm Beach County, Florida",5.8,5.8,24.0,18.8,9.0,22.6,14.1,12,099
"Miami-Dade County, Florida",9.8,8.8,27.3,15.1,9.3,18.9,10.9,12,086
"Franklin County, Florida",7.2,12.1,34.6,19.2,8.1,11.6,7.1,12,037
"Hamilton County, Florida",9.0,18.0,45.4,15.9,3.9,6.2,1.7,12,047
"Sumter County, Florida",2.2,5.7,30.4,21.9,8.1,18.4,13.4,12,119
"Holmes County, Florida",4.6,16.8,40.7,21.7,5.6,7.6,3.1,12,059
"Lee County, Florida",5.0,6.6,31.0,20.3,8.9,17.6,10.6,12,071
"Collier County, Florida",6.8,6.1,25.8,17.0,7.9,21.5,14.9,12,021
"Pasco County, Florida",3.1,7.4,33.2,21.5,10.7,15.9,8.2,12,101
"Highlands County, Florida",5.4,8.9,38.8,21.4,8.4,11.0,6.2,12,055
"DeSoto County, Florida",13.7,12.8,43.8,13.2,5.0,8.1,3.4,12,027
"Columbia County, Florida",4.2,9.6,36.7,24.8,9.8,10.2,4.6,12,023
"Putnam County, Florida",5.8,12.4,41.2,20.1,8.2,7.8,4.5,12,107
"Union County, Florida",4.3,19.2,37.4,21.3,8.6,6.2,3.0,12,125
"Levy County, Florida",3.8,11.3,41.1,20.9,10.7,7.7,4.5,12,075
"Volusia County, Florida",2.7,6.8,31.8,23.4,11.6,15.6,8.1,12,127
"Madison County, Florida",4.9,14.1,39.7,17.0,10.3,9.1,4.9,12,079
"Escambia County, Florida",2.6,7.0,27.2,24.0,12.7,17.0,9.5,12,033
"Okaloosa County, Florida",2.3,5.3,24.7,25.0,11.5,19.6,11.5,12,091
"Lumpkin County, Georgia",3.2,12.0,30.4,21.2,6.8,15.5,10.9,13,187
"Miller County, Georgia",3.7,13.7,36.5,21.9,10.2,9.5,4.5,13,201
"Oconee County, Georgia",1.4,4.1,19.3,15.7,7.1,25.3,27.0,13,219
"Henry County, Georgia",2.7,6.1,31.7,22.3,8.8,18.1,10.4,13,151
"Long County, Georgia",3.9,8.4,34.7,28.0,7.5,9.8,7.6,13,183
"Stephens County, Georgia",4.3,13.6,38.6,15.9,6.5,11.8,9.3,13,257
"Jeff Davis County, Georgia",4.6,16.2,38.7,21.7,8.6,6.3,4.0,13,161
"Calhoun County, Georgia",8.0,19.1,36.7,22.3,4.8,5.6,3.5,13,037
"Bibb County, Georgia",3.9,10.1,30.5,22.9,7.3,14.8,10.6,13,021
"Marion County, Georgia",5.9,16.2,35.5,21.3,7.6,9.1,4.3,13,197
"Bleckley County, Georgia",5.9,5.5,40.9,20.0,8.9,9.4,9.3,13,023
"Franklin County, Georgia",5.1,12.6,39.4,17.7,9.3,9.9,6.1,13,119
"Lamar County, Georgia",2.3,10.7,39.4,23.2,8.6,9.2,6.7,13,171
"Emanuel County, Georgia",8.2,13.2,40.8,17.1,7.7,6.4,6.7,13,107
"Jasper County, Georgia",6.2,11.0,38.1,22.5,7.9,9.2,5.0,13,159
"Liberty County, Georgia",2.8,6.5,31.6,29.4,11.5,12.5,5.8,13,179
"Seminole County, Georgia",4.2,9.8,38.3,22.4,9.1,9.8,6.4,13,253
"Twiggs County, Georgia",5.9,19.9,38.5,18.3,5.6,6.2,5.6,13,289
"Taylor County, Georgia",8.7,12.8,37.5,21.9,6.4,8.6,4.0,13,269
"Toombs County, Georgia",7.9,12.0,37.5,19.1,7.3,8.4,7.7,13,279
"Preble County, Ohio",1.9,7.7,43.9,20.9,9.4,10.0,6.3,39,135
"Allen County, Ohio",2.1,7.6,38.8,21.0,11.5,11.5,7.4,39,003
"Crawford County, Ohio",2.6,7.2,46.8,18.6,10.3,9.2,5.2,39,033
"Guernsey County, Ohio",3.1,11.3,42.7,18.6,9.7,9.0,5.6,39,059
"Mercer County, Ohio",1.3,6.6,45.3,17.2,11.3,11.4,6.9,39,107
"Clark County, Ohio",2.6,8.6,37.9,22.8,9.3,11.4,7.3,39,023
"Lorain County, Ohio",2.1,8.2,31.0,23.1,10.8,15.6,9.3,39,093
"Montgomery County, Ohio",2.6,7.3,27.8,24.7,9.8,16.7,11.2,39,113
"Warren County, Ohio",1.7,4.4,25.8,16.6,8.5,27.0,16.0,39,165
"Ashtabula County, Ohio",4.8,9.2,44.6,19.6,7.6,9.6,4.7,39,007
"Kay County, Oklahoma",3.3,9.8,32.4,24.2,11.3,13.8,5.1,40,071
"Craig County, Oklahoma",4.1,9.2,39.5,22.9,9.7,10.3,4.4,40,035
"Canadian County, Oklahoma",3.0,5.6,29.8,25.3,8.9,19.3,8.1,40,017
"Latimer County, Oklahoma",3.7,8.6,36.8,21.0,12.9,11.8,5.3,40,077
"Texas County, Oklahoma",17.0,10.7,25.7,20.4,4.0,17.5,4.7,40,139
"Pushmataha County, Oklahoma",6.4,10.4,42.5,20.8,5.6,8.7,5.6,40,127
"Johnston County, Oklahoma",4.0,10.0,34.9,21.8,9.2,12.6,7.5,40,069
"Beaver County, Oklahoma",6.8,9.4,34.9,23.9,5.0,17.0,2.9,40,007
"Hughes County, Oklahoma",4.3,13.5,40.3,22.4,6.5,8.2,4.7,40,063
"Comanche County, Oklahoma",2.5,7.4,32.8,27.9,7.2,13.0,9.1,40,031
"Adair County, Oklahoma",4.7,14.6,46.6,18.1,4.4,8.5,3.1,40,001
"Stephens County, Oklahoma",3.6,9.1,42.2,23.1,5.1,12.4,4.5,40,137
"Carter County, Oklahoma",3.3,8.7,36.7,22.8,8.0,12.4,8.1,40,019
"Greer County, Oklahoma",4.6,11.6,36.5,27.0,8.1,10.0,2.3,40,055
"McIntosh County, Oklahoma",3.2,11.0,42.7,21.0,8.2,10.0,3.9,40,091
"Murray County, Oklahoma",5.1,10.7,38.0,21.9,6.9,12.6,4.8,40,099
"Ottawa County, Oklahoma",4.0,10.6,36.3,23.9,10.6,9.2,5.4,40,115
"Wagoner County, Oklahoma",2.6,6.8,32.9,25.2,9.3,16.5,6.7,40,145
"Caddo County, Oklahoma",5.0,9.6,41.4,23.1,5.7,11.4,4.0,40,015
"Muskogee County, Oklahoma",3.3,11.4,34.4,21.1,9.3,14.4,6.0,40,101
"Bryan County, Oklahoma",3.8,9.8,32.8,25.6,6.2,14.0,7.9,40,013
"Jackson County, Oregon",3.2,6.7,26.1,27.6,8.5,17.1,10.7,41,029
"Grant County, Oregon",3.2,8.0,36.0,27.1,6.8,11.7,7.2,41,023
"Clackamas County, Oregon",2.3,4.4,21.2,25.3,9.5,24.1,13.3,41,005
"Tillamook County, Oregon",3.6,6.9,28.7,28.8,10.3,12.9,8.9,41,057
"Josephine County, Oregon",1.5,8.1,31.0,32.7,9.2,11.0,6.4,41,033
"Umatilla County, Oregon",8.0,9.6,28.5,26.4,10.3,10.8,6.3,41,059
"Columbia County, Oregon",2.4,6.3,33.8,28.7,10.3,12.3,6.2,41,009
"Wasco County, Oregon",5.3,8.3,29.1,28.1,9.7,12.4,7.2,41,065
"Banks County, Georgia",7.1,17.0,38.0,18.4,6.1,8.5,4.9,13,011
"Montgomery County, Georgia",5.2,13.1,38.1,19.5,8.2,10.0,6.0,13,209
"Rockdale County, Georgia",4.4,6.9,31.5,21.5,9.5,17.2,9.1,13,247
"Wheeler County, Georgia",3.1,16.0,50.5,12.9,3.9,12.4,1.1,13,309
"Clarke County, Georgia",4.5,7.5,19.9,17.1,6.9,22.1,21.9,13,059
"Glynn County, Georgia",3.2,8.7,26.7,24.0,7.6,18.1,11.8,13,127
"Jackson County, Georgia",5.5,10.4,32.1,19.9,9.3,14.8,7.9,13,157
"Jones County, Georgia",3.2,7.7,39.2,20.9,9.4,11.7,7.9,13,169
"Muscogee County, Georgia",3.6,8.3,27.4,25.7,9.2,15.3,10.4,13,215
"Stewart County, Georgia",12.0,19.9,36.4,15.7,3.8,8.1,4.1,13,259
"Turner County, Georgia",6.7,12.1,38.0,19.6,11.9,6.5,5.2,13,287
"Atkinson County, Georgia",16.7,16.1,34.7,13.3,6.9,5.0,7.2,13,003
"Baker County, Georgia",5.9,13.5,37.9,19.0,10.8,7.4,5.5,13,007
"Candler County, Georgia",7.4,15.3,37.3,20.8,6.2,9.4,3.6,13,043
"Carroll County, Georgia",4.9,10.5,33.4,24.1,6.0,13.6,7.5,13,045
"Crisp County, Georgia",5.9,11.2,37.6,22.6,8.5,9.0,5.2,13,081
"Cobb County, Georgia",4.1,3.8,18.5,19.1,7.1,30.1,17.3,13,067
"Dade County, Georgia",6.3,13.0,37.7,18.6,9.2,10.7,4.4,13,083
